Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.000615,11.729053,[325  77] ; [2 5],[321.40342298  80.59657702] ; [5.59657702 1.40342298],1
a6,1,0.000685,11.529751,[292 110] ; [1 6],[287.98533007 114.01466993] ; [5.01466993 1.98533007],1
p2,1,0.007572,7.131937,[330  71] ; [3 4],[327.28676471  73.71323529] ; [5.71323529 1.28676471],0
d5,1,0.01802,5.594217,[320  82] ; [3 4],[317.47188264  84.52811736] ; [5.52811736 1.47188264],0
n1,1,0.024285,5.074184,[27 60] ; [4 1],[29.31521739 57.68478261] ; [1.68478261 3.31521739],0
d4,1,0.025517,4.988423,[314  87] ; [3 4],[311.56127451  89.43872549] ; [5.43872549 1.56127451],0
p10,1,0.0434,4.079755,[301  95] ; [3 4],[298.71960298  97.28039702] ; [5.28039702 1.71960298],0
v2,1,0.062965,3.457521,[212 175] ; [1 5],[209.7480916 177.2519084] ; [3.2519084 2.7480916],0
v1,1,0.069579,3.292923,[193 202] ; [1 6],[190.62189055 204.37810945] ; [3.37810945 3.62189055],0
s4,1,0.086581,2.936816,[ 37 361] ; [2 5],[ 38.32592593 359.67407407] ; [0.67407407 6.32592593],0
a5,1,0.107105,2.596422,[285 117] ; [3 4],[283.07090465 118.92909535] ; [4.92909535 2.07090465],0
d3,1,0.175949,1.831512,[270 132] ; [3 4],[268.32762836 133.67237164] ; [4.67237164 2.32762836],0
p4,1,0.180778,1.791219,[215 183] ; [2 5],[213.24938272 184.75061728] ; [3.75061728 3.24938272],0
p12,1,0.203504,1.617047,[ 17 380] ; [1 6],[ 17.68811881 379.31188119] ; [0.31188119 6.68811881],0
b1,1,0.220343,1.502139,[140 262] ; [4 3],[141.53545232 260.46454768] ; [2.46454768 4.53545232],0
u3,1,0.225125,1.471401,[74 59] ; [1 3],[72.81021898 60.18978102] ; [2.18978102 1.81021898],0
a4,1,0.228383,1.450907,[164 236] ; [1 5],[162.56157635 237.43842365] ; [2.43842365 3.56157635],0
u2,1,0.243021,1.362984,[72 60] ; [1 3],[70.85294118 61.14705882] ; [2.14705882 1.85294118],0
p7,1,0.277999,1.176848,[249 147] ; [3 4],[247.62282878 148.37717122] ; [4.37717122 2.62282878],0
b5,1,0.331482,0.943099,[245 157] ; [3 4],[243.75550122 158.24449878] ; [4.24449878 2.75550122],0
s6,1,0.349943,0.873664,[187 207] ; [4 2],[188.135 205.865] ; [2.865 3.135],0
p6,1,0.351082,0.869541,[121 274] ; [1 6],[119.87562189 275.12437811] ; [2.12437811 4.87562189],0
a3,1,0.377699,0.778179,[269 132] ; [3 3],[267.99017199 133.00982801] ; [4.00982801 1.99017199],0
a7,1,0.381594,0.765559,[290 112] ; [4 3],[288.96821516 113.03178484] ; [5.03178484 1.96821516],0
p9,1,0.404187,0.695835,[319  78] ; [4 2],[318.191067  78.808933] ; [4.808933 1.191067],0
d2,1,0.425133,0.636082,[175 226] ; [2 5],[173.96323529 227.03676471] ; [3.03676471 3.96323529],0
b4,1,0.47385,0.512985,[233 169] ; [5 2],[233.92665037 168.07334963] ; [4.07334963 2.92665037],0
p8,1,0.483826,0.490227,[206 188] ; [4 2],[206.85 187.15] ; [3.15 2.85],0
s5,1,0.548808,0.359456,[ 76 314] ; [2 5],[ 76.62468514 313.37531486] ; [1.37531486 5.62468514],0
p3,1,0.594618,0.28319,[189 213] ; [4 3],[189.69682152 212.30317848] ; [3.30317848 3.69682152],0
d1,1,0.603797,0.269308,[212 190] ; [3 4],[211.3202934 190.6797066] ; [3.6797066 3.3202934],0
p5,1,0.667895,0.184075,[ 38 363] ; [1 6],[ 38.33088235 362.66911765] ; [0.66911765 6.33088235],0
s8,1,0.68479,0.164783,[104 296] ; [2 4],[104.43349754 295.56650246] ; [1.56650246 4.43349754],0
n2,1,0.69395,0.154843,[64 25] ; [4 1],[64.38297872 24.61702128] ; [3.61702128 1.38297872],0
n6,1,0.791834,0.069659,[329  73] ; [6 1],[329.26650367  72.73349633] ; [5.73349633 1.26650367],0
n4,1,0.862547,0.029975,[298 103] ; [5 2],[297.80147059 103.19852941] ; [5.19852941 1.80147059],0
v3,1,0.879185,0.023105,[141 247] ; [2 4],[140.82233503 247.17766497] ; [2.17766497 3.82233503],0
n5,1,0.920239,0.010027,[278 121] ; [5 2],[278.12068966 120.87931034] ; [4.87931034 2.12068966],0
n3,1,0.925616,0.008716,[67 20] ; [3 1],[66.92307692 20.07692308] ; [3.07692308 0.92307692],0
