Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,87.678629,[213  48] ; [13 49],[182.61919505  78.38080495] ; [43.38080495 18.61919505],1
d1,1,0.0,82.892558,[177  84] ; [ 3 61],[144.55384615 116.44615385] ; [35.44615385 28.55384615],1
d5,1,0.0,43.734892,[224  37] ; [30 33],[204.61111111  56.38888889] ; [49.38888889 13.61111111],1
d2,1,2e-05,18.212418,[134 126] ; [14 50],[118.7654321 141.2345679] ; [29.2345679 34.7654321],1
a3,1,2.1e-05,18.086794,[194  67] ; [30 34],[179.88923077  81.11076923] ; [44.11076923 19.88923077],1
a5,1,0.000122,14.762542,[198  63] ; [33 31],[185.51076923  75.48923077] ; [45.48923077 18.51076923],1
a4,1,0.000133,14.601344,[117 144] ; [12 52],[103.59692308 157.40307692] ; [25.40307692 38.59692308],1
a2,1,0.000305,13.041969,[ 66 195] ; [ 3 61],[ 55.41230769 205.58769231] ; [13.58769231 50.41230769],1
u1,1,0.003391,8.584009,[ 46 215] ; [ 2 62],[ 38.54769231 222.45230769] ; [ 9.45230769 54.54769231],0
a7,1,0.005027,7.869629,[199  62] ; [37 26],[190.11111111  70.88888889] ; [45.88888889 17.11111111],0
r1,1,0.00504,7.865031,[206  54] ; [40 24],[197.40740741  62.59259259] ; [48.59259259 15.40740741],0
b5,1,0.048175,3.903868,[146 115] ; [27 37],[138.93230769 122.06769231] ; [34.06769231 29.93230769],0
n4,1,0.064521,3.417182,[197  64] ; [41 23],[191.13230769  69.86769231] ; [46.86769231 17.13230769],0
n5,1,0.076185,3.144456,[172  86] ; [50 14],[177.8757764  80.1242236] ; [44.1242236 19.8757764],0
u3,1,0.077397,3.118724,[37 28] ; [13 21],[32.82828283 32.17171717] ; [17.17171717 16.82828283],0
u2,1,0.092178,2.835924,[42 23] ; [16 18],[38.08080808 26.91919192] ; [19.91919192 14.08080808],0
p8,1,0.124931,2.354391,[122 137] ; [37 27],[127.49535604 131.50464396] ; [31.50464396 32.49535604],0
p12,1,0.140955,2.167499,[ 15 245] ; [ 7 57],[ 17.65432099 242.34567901] ; [ 4.34567901 59.65432099],0
b3,1,0.150265,2.069561,[47 98] ; [ 6 25],[ 43.66477273 101.33522727] ; [ 9.33522727 21.66477273],0
b2,1,0.150265,2.069561,[47 98] ; [ 6 25],[ 43.66477273 101.33522727] ; [ 9.33522727 21.66477273],0
a8,1,0.16061,1.968476,[ 32 210] ; [ 4 56],[ 28.84768212 213.15231788] ; [ 7.15231788 52.84768212],0
r3,1,0.187577,1.736545,[245  13] ; [58  6],[242.77639752  15.22360248] ; [60.22360248  3.77639752],0
v2,1,0.191106,1.70907,[115 135] ; [22 38],[110.48387097 139.51612903] ; [26.51612903 33.48387097],0
r4,1,0.204978,1.606544,[228  33] ; [52 12],[224.86153846  36.13846154] ; [55.13846154  8.86153846],0
p1,1,0.225209,1.470869,[ 17 244] ; [ 7 57],[ 19.27384615 241.72615385] ; [ 4.72615385 59.27384615],0
a6,1,0.234684,1.412243,[187  74] ; [41 23],[183.10153846  77.89846154] ; [44.89846154 19.10153846],0
b4,1,0.255968,1.290434,[155 106] ; [33 31],[150.97846154 110.02153846] ; [37.02153846 26.97846154],0
