Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,137.892771,[ 48 178] ; [330 152],[120.66101695 105.33898305] ; [257.33898305 224.66101695],1
s3,1,0.0,131.215735,[ 60 166] ; [346 133],[130.15035461  95.84964539] ; [275.84964539 203.15035461],1
s7,1,0.0,87.707369,[ 52 165] ; [291 175],[108.97657394 108.02342606] ; [234.02342606 231.97657394],1
s8,1,0.0,77.152204,[ 49 179] ; [273 209],[103.4028169 124.5971831] ; [218.5971831 263.4028169],1
s5,1,0.0,63.028497,[ 32 188] ; [214 255],[ 78.54862119 141.45137881] ; [167.45137881 301.54862119],1
p4,1,0.0,32.455285,[ 98 126] ; [320 162],[132.62322946  91.37677054] ; [285.37677054 196.62322946],1
s4,1,2e-06,22.845478,[ 16 212] ; [102 375],[ 38.16170213 189.83829787] ; [ 79.83829787 397.16170213],1
p6,1,7e-06,20.301739,[ 55 167] ; [202 274],[ 81.73925501 140.26074499] ; [175.26074499 300.73925501],1
p9,1,1.9e-05,18.298665,[171  55] ; [421  56],[190.31578947  35.68421053] ; [401.68421053  75.31578947],1
r4,1,2.1e-05,18.127268,[198  30] ; [463  21],[211.66853933  16.33146067] ; [449.33146067  34.66853933],1
n5,1,7.3e-05,15.722426,[144  82] ; [376 107],[165.75458392  60.24541608] ; [354.24541608 128.75458392],1
p12,1,8.4e-05,15.467701,[  4 220] ; [ 49 433],[ 16.81586402 207.18413598] ; [ 36.18413598 445.81586402],1
n6,1,0.000107,15.009804,[172  55] ; [420  61],[189.8079096  37.1920904] ; [402.1920904  78.8079096],1
v1,1,0.000306,13.030803,[100 123] ; [280 191],[122.1037464 100.8962536] ; [257.8962536 213.1037464],1
p10,1,0.00047,12.231508,[165  61] ; [404  76],[182.14447592  43.85552408] ; [386.85552408  93.14447592],1
p7,1,0.000529,12.011093,[120 105] ; [312 154],[140.66570188  84.33429812] ; [291.33429812 174.66570188],1
p3,1,0.000802,11.237491,[ 93 133] ; [264 219],[113.79689704 112.20310296] ; [243.20310296 239.79689704],1
