Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000168,14.160462,[296  20] ; [33 10],[289.59331476  26.40668524] ; [39.40668524  3.59331476],1
p4,1,0.00131,10.328373,[224  92] ; [20 23],[214.77437326 101.22562674] ; [29.22562674 13.77437326],0
s6,1,0.00215,9.417208,[268  44] ; [29 14],[261.02535211  50.97464789] ; [35.97464789  7.02535211],0
p10,1,0.004542,8.053449,[278  39] ; [30 12],[271.96657382  45.03342618] ; [36.03342618  5.96657382],0
n1,1,0.009751,6.679757,[36 27] ; [1 8],[32.375 30.625] ; [4.625 4.375],0
v1,1,0.011156,6.44035,[188 120] ; [17 25],[180.4 127.6] ; [24.6 17.4],0
p9,1,0.011947,6.318762,[288  28] ; [33  9],[283.34078212  32.65921788] ; [37.65921788  4.34078212],0
s2,1,0.012223,6.278165,[241  76] ; [25 18],[234.22777778  82.77222222] ; [31.77222222 11.22777778],0
v3,1,0.014089,6.027007,[158 151] ; [13 29],[150.53846154 158.46153846] ; [20.46153846 21.53846154],0
s8,1,0.014671,5.955612,[226  89] ; [23 20],[219.09217877  95.90782123] ; [29.90782123 13.09217877],0
p5,1,0.04187,4.140458,[ 62 252] ; [ 3 40],[ 57.17086835 256.82913165] ; [ 7.82913165 35.17086835],0
p12,1,0.049612,3.854527,[ 39 276] ; [ 1 42],[ 35.19553073 279.80446927] ; [ 4.80446927 38.19553073],0
s5,1,0.059104,3.562359,[143 163] ; [12 27],[137.47826087 168.52173913] ; [17.52173913 21.47826087],0
p2,1,0.068539,3.317679,[276  41] ; [33 10],[272.09166667  44.90833333] ; [36.90833333  6.09166667],0
p8,1,0.072494,3.225623,[183 129] ; [19 24],[177.53239437 134.46760563] ; [24.46760563 18.53239437],0
b4,1,0.077031,3.126456,[169 149] ; [29 14],[174.41551247 143.58448753] ; [23.58448753 19.41551247],0
s3,1,0.077578,3.114924,[243  71] ; [28 15],[238.35854342  75.64145658] ; [32.64145658 10.35854342],0
p3,1,0.081649,3.031768,[191 125] ; [20 23],[185.7270195 130.2729805] ; [25.2729805 17.7270195],0
n2,1,0.086476,2.938776,[51 12] ; [5 4],[49. 14.] ; [7. 2.],0
b1,1,0.146062,2.1129,[133 185] ; [13 30],[128.60941828 189.39058172] ; [17.39058172 25.60941828],0
d3,1,0.160562,1.968928,[225  91] ; [35  8],[228.85793872  87.14206128] ; [31.14206128 11.85793872],0
p1,1,0.179334,1.803133,[ 36 281] ; [ 2 41],[ 33.46111111 283.53888889] ; [ 4.53888889 38.46111111],0
s4,1,0.194079,1.68638,[ 55 261] ; [11 32],[ 58.09470752 257.90529248] ; [ 7.90529248 35.09470752],0
b3,1,0.23016,1.439873,[ 99 130] ; [11 23],[ 95.77946768 133.22053232] ; [14.22053232 19.77946768],0
b2,1,0.23016,1.439873,[ 99 130] ; [11 23],[ 95.77946768 133.22053232] ; [14.22053232 19.77946768],0
a7,1,0.308036,1.039077,[212 106] ; [32 11],[214.93628809 103.06371191] ; [29.06371191 13.93628809],0
a4,1,0.332998,0.937203,[165 152] ; [19 24],[162.02222222 154.97777778] ; [21.97777778 21.02222222],0
a6,1,0.342344,0.901632,[204 111] ; [31 12],[206.77374302 108.22625698] ; [28.22625698 14.77374302],0
d4,1,0.346898,0.884774,[269  46] ; [39  4],[271.00558659  43.99441341] ; [36.99441341  6.00558659],0
s1,1,0.358105,0.844529,[ 18 297] ; [ 4 39],[ 19.3575419 295.6424581] ; [ 2.6424581 40.3575419],0
a8,1,0.385606,0.752754,[ 54 231] ; [ 5 33],[ 52.05882353 232.94117647] ; [ 6.94117647 31.05882353],0
d1,1,0.396537,0.718802,[213 105] ; [26 17],[210.53185596 107.46814404] ; [28.46814404 14.53185596],0
p11,1,0.398691,0.71227,[261  57] ; [33 10],[258.98060942  59.01939058] ; [35.01939058  7.98060942],0
d5,1,0.41198,0.673078,[263  52] ; [38  5],[264.84636872  50.15363128] ; [36.15363128  6.84636872],0
r1,1,0.438647,0.599818,[273  45] ; [35  8],[271.31301939  46.68698061] ; [36.68698061  6.31301939],0
p7,1,0.475096,0.510099,[217  91] ; [28 15],[214.98575499  93.01424501] ; [30.01424501 12.98575499],0
v4,1,0.496863,0.46163,[308   9] ; [40  2],[307.28690808   9.71309192] ; [40.71309192  1.28690808],0
b5,1,0.538177,0.378929,[184 134] ; [27 16],[185.86703601 132.13296399] ; [25.13296399 17.86703601],0
r2,1,0.57258,0.318385,[304  10] ; [39  2],[303.38591549  10.61408451] ; [39.61408451  1.38591549],0
a1,1,0.575428,0.313685,[ 22 296] ; [ 2 41],[ 21.14127424 296.85872576] ; [ 2.85872576 40.14127424],0
u1,1,0.627316,0.235718,[ 85 233] ; [10 33],[ 83.68421053 234.31578947] ; [11.31578947 31.68421053],0
p6,1,0.788099,0.072243,[153 162] ; [19 22],[152.19101124 162.80898876] ; [19.80898876 21.19101124],0
r4,1,0.801734,0.063053,[292  26] ; [39  4],[291.5734072  26.4265928] ; [39.4265928  3.5734072],0
u3,1,0.824675,0.049079,[37 18] ; [5 2],[37.25806452 17.74193548] ; [4.74193548 2.25806452],0
v2,1,0.880887,0.022453,[190 123] ; [26 16],[190.44507042 122.55492958] ; [25.55492958 16.44507042],0
u2,1,0.8846,0.021066,[33 22] ; [4 3],[32.82258065 22.17741935] ; [4.17741935 2.82258065],0
d2,1,0.886608,0.020334,[180 136] ; [24 19],[179.56545961 136.43454039] ; [24.43454039 18.56545961],0
a2,1,0.893862,0.017801,[ 93 225] ; [13 30],[ 93.37396122 224.62603878] ; [12.62603878 30.37396122],0
a3,1,0.935197,0.006611,[263  53] ; [36  7],[263.18662953  52.81337047] ; [35.81337047  7.18662953],0
a5,1,0.993534,6.6e-05,[259  59] ; [35  8],[258.98060942  59.01939058] ; [35.01939058  7.98060942],0
