Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.006153,7.504936,[ 5 99] ; [1 1],[ 5.88679245 98.11320755] ; [0.11320755 1.88679245],0
p1,1,0.012601,6.22422,[ 6 98] ; [1 1],[ 6.86792453 97.13207547] ; [0.13207547 1.86792453],0
a8,1,0.017417,5.653846,[ 6 90] ; [1 1],[ 6.85714286 89.14285714] ; [0.14285714 1.85714286],0
s5,1,0.145028,2.123786,[14 89] ; [1 1],[14.71428571 88.28571429] ; [0.28571429 1.71428571],0
v4,1,0.350648,0.871111,[81 23] ; [1 1],[80.45283019 23.54716981] ; [1.54716981 0.45283019],0
p3,1,0.415638,0.662617,[26 79] ; [1 1],[26.4953271 78.5046729] ; [0.5046729 1.4953271],0
r3,1,0.427534,0.629512,[77 26] ; [1 1],[76.51428571 26.48571429] ; [1.48571429 0.51428571],0
p8,1,0.438911,0.599128,[27 78] ; [1 1],[27.47663551 77.52336449] ; [0.52336449 1.47663551],0
v3,1,0.463942,0.536367,[27 74] ; [1 1],[27.45631068 73.54368932] ; [0.54368932 1.45631068],0
s6,1,0.474765,0.510865,[28 75] ; [1 1],[28.44761905 74.55238095] ; [0.55238095 1.44761905],0
b3,1,0.527246,0.399697,[19 46] ; [1 1],[19.40298507 45.59701493] ; [0.59701493 1.40298507],0
b2,1,0.527246,0.399697,[19 46] ; [1 1],[19.40298507 45.59701493] ; [0.59701493 1.40298507],0
d5,1,0.530964,0.392546,[74 31] ; [1 1],[73.59813084 31.40186916] ; [1.40186916 0.59813084],0
r1,1,0.651188,0.204405,[68 36] ; [1 1],[67.69811321 36.30188679] ; [1.30188679 0.69811321],0
p7,1,0.681566,0.168368,[37 66] ; [1 1],[37.27619048 65.72380952] ; [0.72380952 1.27619048],0
b4,1,0.753357,0.098732,[64 41] ; [1 1],[63.78504673 41.21495327] ; [1.21495327 0.78504673],0
r4,1,0.753357,0.098732,[64 41] ; [1 1],[63.78504673 41.21495327] ; [1.21495327 0.78504673],0
n2,1,0.819786,0.051902,[25 18] ; [1 1],[24.84444444 18.15555556] ; [1.15555556 0.84444444],0
p11,1,0.839815,0.040856,[45 60] ; [1 1],[45.14018692 59.85981308] ; [0.85981308 1.14018692],0
n3,1,0.84207,0.039699,[24 18] ; [1 1],[23.86363636 18.13636364] ; [1.13636364 0.86363636],0
d1,1,0.882701,0.02177,[47 58] ; [1 1],[47.10280374 57.89719626] ; [0.89719626 1.10280374],0
b1,1,0.904081,0.014522,[57 48] ; [1 1],[56.91588785 48.08411215] ; [1.08411215 0.91588785],0
