Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.223986,[23 30] ; [67  6],[37.85714286 15.14285714] ; [52.14285714 20.85714286],1
a5,1,0.000119,14.814283,[15 38] ; [46 27],[25.65873016 27.34126984] ; [35.34126984 37.65873016],1
s6,1,0.000283,13.181009,[10 43] ; [36 35],[19.66129032 33.33870968] ; [26.33870968 44.66129032],1
v2,1,0.000565,11.888658,[10 42] ; [33 33],[18.94915254 33.05084746] ; [24.05084746 41.94915254],1
r2,1,0.000621,11.711436,[36 17] ; [67  6],[43.32539683  9.67460317] ; [59.67460317 13.32539683],1
v4,1,0.001028,10.776345,[39 14] ; [68  4],[45.368  7.632] ; [61.632 10.368],0
r3,1,0.001319,10.316394,[34 18] ; [65  8],[41.184 10.816] ; [57.816 15.184],0
v3,1,0.001841,9.701559,[ 7 46] ; [27 43],[14.6504065 38.3495935] ; [19.3495935 50.6504065],0
p11,1,0.005411,7.736602,[29 24] ; [57 16],[36.17460317 16.82539683] ; [49.82539683 23.17460317],0
v1,1,0.008149,7.000346,[14 39] ; [35 35],[21.11382114 31.88617886] ; [27.88617886 42.11382114],0
a7,1,0.010877,6.485365,[22 31] ; [47 26],[29.02380952 23.97619048] ; [39.97619048 33.02380952],0
p3,1,0.011758,6.347059,[15 38] ; [37 36],[21.87301587 31.12698413] ; [30.12698413 42.87301587],0
s5,1,0.013006,6.168235,[ 2 51] ; [13 57],[ 6.46341463 46.53658537] ; [ 8.53658537 61.46341463],0
n2,1,0.014459,5.981219,[10 11] ; [19  4],[13.84090909  7.15909091] ; [15.15909091  7.84090909],0
n4,1,0.018006,5.595565,[31 22] ; [57 16],[37.01587302 15.98412698] ; [50.98412698 22.01587302],0
u3,1,0.018654,5.533708,[ 9 25] ; [19 16],[13.79710145 20.20289855] ; [14.20289855 20.79710145],0
p4,1,0.020554,5.3642,[18 35] ; [40 33],[24.3968254 28.6031746] ; [33.6031746 39.3968254],0
d3,1,0.027193,4.878508,[ 8 44] ; [24 49],[13.312 38.688] ; [18.688 54.312],0
a6,1,0.032833,4.554489,[24 29] ; [47 26],[29.86507937 23.13492063] ; [41.13492063 31.86507937],0
s8,1,0.039694,4.230934,[ 5 48] ; [17 55],[ 9.328 43.672] ; [12.672 59.328],0
a3,1,0.050773,3.81576,[19 34] ; [38 33],[24.36290323 28.63709677] ; [32.63709677 38.36290323],0
p2,1,0.052345,3.764694,[33 20] ; [57 16],[37.85714286 15.14285714] ; [52.14285714 20.85714286],0
p10,1,0.063729,3.437568,[26 25] ; [48 23],[30.93442623 20.06557377] ; [43.06557377 27.93442623],0
s7,1,0.071764,3.242212,[ 6 44] ; [17 50],[ 9.82905983 40.17094017] ; [13.17094017 53.82905983],0
p8,1,0.087281,2.923829,[19 33] ; [36 33],[23.63636364 28.36363636] ; [31.36363636 37.63636364],0
p7,1,0.169199,1.890026,[24 29] ; [41 30],[27.78225806 25.21774194] ; [37.21774194 33.78225806],0
a1,1,0.21096,1.564823,[ 4 49] ; [ 2 71],[ 2.52380952 50.47619048] ; [ 3.47619048 69.52380952],0
d2,1,0.229716,1.442618,[15 38] ; [14 59],[12.1984127 40.8015873] ; [16.8015873 56.1984127],0
u2,1,0.270686,1.213266,[13 21] ; [18 17],[15.27536232 18.72463768] ; [15.72463768 19.27536232],0
a2,1,0.298272,1.081905,[ 3 50] ; [ 8 65],[ 4.62698413 48.37301587] ; [ 6.37301587 66.62698413],0
p5,1,0.301897,1.065798,[ 3 49] ; [ 8 64],[ 4.61290323 47.38709677] ; [ 6.38709677 65.61290323],0
p12,1,0.303316,1.059557,[ 2 51] ; [ 6 66],[ 3.392 49.608] ; [ 4.608 67.392],0
n6,1,0.311024,1.026322,[34 19] ; [53 20],[36.5952381 16.4047619] ; [50.4047619 22.5952381],0
p6,1,0.376043,0.783598,[11 41] ; [20 51],[13.10569106 38.89430894] ; [17.89430894 53.10569106],0
s3,1,0.400591,0.706553,[11 41] ; [20 52],[13. 39.] ; [18. 54.],0
b1,1,0.404552,0.694753,[25 28] ; [29 44],[22.71428571 30.28571429] ; [31.28571429 41.71428571],0
p9,1,0.456668,0.554049,[32 18] ; [50 21],[33.88429752 16.11570248] ; [48.11570248 22.88429752],0
b2,1,0.486905,0.483358,[10 18] ; [12 31],[ 8.67605634 19.32394366] ; [13.32394366 29.67605634],0
b3,1,0.486905,0.483358,[10 18] ; [12 31],[ 8.67605634 19.32394366] ; [13.32394366 29.67605634],0
d5,1,0.550907,0.355694,[19 34] ; [30 43],[20.61111111 32.38888889] ; [28.38888889 44.61111111],0
b4,1,0.588241,0.293099,[25 28] ; [38 35],[26.5 26.5] ; [36.5 36.5],0
a4,1,0.674372,0.176531,[11 42] ; [17 54],[11.96774194 41.03225806] ; [16.03225806 54.96774194],0
p1,1,0.692292,0.156616,[ 6 47] ; [10 63],[ 6.73015873 46.26984127] ; [ 9.26984127 63.73015873],0
s1,1,0.712574,0.135719,[ 3 50] ; [ 3 68],[ 2.56451613 50.43548387] ; [ 3.43548387 67.56451613],0
n1,1,0.716794,0.131585,[ 8 13] ; [10 13],[ 8.59090909 12.40909091] ; [ 9.40909091 13.59090909],0
n3,1,0.725625,0.123167,[15  6] ; [16  5],[15.5  5.5] ; [15.5  5.5],0
