Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,88.645062,[45 89] ; [192  41],[86.53405995 47.46594005] ; [150.46594005  82.53405995],1
n6,1,1e-06,24.415275,[81 53] ; [194  38],[100.68306011  33.31693989] ; [174.31693989  57.68306011],1
a2,1,0.001211,10.473989,[ 10 124] ; [ 47 186],[ 20.8119891 113.1880109] ; [ 36.1880109 196.8119891],0
v1,1,0.001472,10.113116,[40 90] ; [109 118],[54.25770308 75.74229692] ; [ 94.74229692 132.25770308],0
p10,1,0.001683,9.866226,[76 56] ; [170  61],[89.45454545 42.54545455] ; [156.54545455  74.45454545],0
p11,1,0.006775,7.331732,[82 52] ; [174  59],[93.47138965 40.52861035] ; [162.52861035  70.47138965],0
a8,1,0.012138,6.290588,[  6 118] ; [ 29 187],[ 12.76470588 111.23529412] ; [ 22.23529412 193.76470588],0
a5,1,0.013863,6.05552,[73 61] ; [157  76],[83.97820163 50.02179837] ; [146.02179837  86.97820163],0
d2,1,0.017171,5.678807,[43 91] ; [103 127],[53.74725275 80.25274725] ; [ 92.25274725 137.74725275],0
a6,1,0.023526,5.129257,[80 54] ; [166  67],[89.82016349 44.17983651] ; [156.17983651  76.82016349],0
p3,1,0.026668,4.912207,[ 34 100] ; [ 85 147],[43.56830601 90.43169399] ; [ 75.43169399 156.56830601],0
a4,1,0.039542,4.237439,[39 95] ; [ 92 139],[48.09315068 85.90684932] ; [ 82.90684932 148.09315068],0
n1,1,0.057031,3.621698,[ 9 31] ; [26 38],[13.46153846 26.53846154] ; [21.53846154 42.46153846],0
r4,1,0.059093,3.562667,[98 36] ; [190  43],[105.15531335  28.84468665] ; [182.84468665  50.15531335],0
p9,1,0.083727,2.99102,[88 45] ; [171  58],[95.15745856 37.84254144] ; [163.84254144  65.15745856],0
p4,1,0.115925,2.471532,[44 90] ; [ 95 136],[51.03013699 82.96986301] ; [ 87.96986301 143.03013699],0
a3,1,0.131496,2.274752,[71 62] ; [142  89],[77.82692308 55.17307692] ; [135.17307692  95.82692308],0
s2,1,0.174259,1.845914,[40 93] ; [ 54 175],[34.5359116 98.4640884] ; [ 59.4640884 169.5359116],0
d4,1,0.181958,1.781558,[106  28] ; [169  63],[100.68306011  33.31693989] ; [174.31693989  57.68306011],0
p5,1,0.195755,1.673766,[  4 129] ; [ 14 217],[  6.57692308 126.42307692] ; [ 11.42307692 219.57692308],0
d5,1,0.200989,1.635176,[93 41] ; [176  57],[98.21798365 35.78201635] ; [170.78201635  62.21798365],0
p1,1,0.221358,1.495547,[  5 127] ; [ 16 216],[  7.61538462 124.38461538] ; [ 13.38461538 218.61538462],0
n2,1,0.232741,1.424031,[24 15] ; [48 18],[26.74285714 12.25714286] ; [45.25714286 20.74285714],0
v3,1,0.236133,1.403531,[33 94] ; [ 72 153],[37.88352273 89.11647727] ; [ 67.11647727 157.88352273],0
u1,1,0.24785,1.335381,[  9 125] ; [ 24 209],[ 12.04904632 121.95095368] ; [ 20.95095368 212.04904632],0
a1,1,0.254916,1.296159,[  4 130] ; [ 13 220],[  6.20708447 127.79291553] ; [ 10.79291553 222.20708447],0
s6,1,0.318454,0.995284,[55 78] ; [108 123],[59.55769231 73.44230769] ; [103.44230769 127.55769231],0
p8,1,0.323651,0.974137,[44 90] ; [ 87 142],[48.35812672 85.64187328] ; [ 82.64187328 146.35812672],0
b2,1,0.337072,0.921537,[17 51] ; [41 89],[19.91919192 48.08080808] ; [38.08080808 91.91919192],0
b3,1,0.337072,0.921537,[17 51] ; [41 89],[19.91919192 48.08080808] ; [38.08080808 91.91919192],0
p7,1,0.381452,0.766017,[54 78] ; [105 125],[57.97790055 74.02209945] ; [101.02209945 128.97790055],0
r3,1,0.464771,0.534381,[119  15] ; [199  32],[116.74520548  17.25479452] ; [201.25479452  29.74520548],0
a7,1,0.47917,0.500751,[96 38] ; [158  74],[92.99453552 41.00546448] ; [161.00546448  70.99453552],0
r2,1,0.480028,0.498799,[115  17] ; [206  24],[117.04972376  14.95027624] ; [203.95027624  26.04972376],0
r1,1,0.505722,0.442908,[90 43] ; [164  67],[92.80769231 40.19230769] ; [161.19230769  69.80769231],0
s3,1,0.54363,0.368854,[49 81] ; [ 79 150],[46.35097493 83.64902507] ; [ 81.64902507 147.35097493],0
s1,1,0.551154,0.355255,[  5 129] ; [  6 223],[  4.06060606 129.93939394] ; [  6.93939394 222.06060606],0
s4,1,0.59161,0.287838,[ 16 118] ; [ 32 198],[ 17.67032967 116.32967033] ; [ 30.32967033 199.67032967],0
b5,1,0.652382,0.20291,[82 52] ; [137  96],[79.96185286 54.03814714] ; [139.03814714  93.96185286],0
b1,1,0.664432,0.188184,[47 87] ; [ 87 146],[48.92643052 85.07356948] ; [ 85.07356948 147.92643052],0
v4,1,0.684798,0.164775,[118  14] ; [205  28],[116.8109589  15.1890411] ; [206.1890411  26.8109589],0
u4,1,0.691175,0.157817,[  1 133] ; [  1 232],[  0.73024523 133.26975477] ; [  1.26975477 231.73024523],0
s8,1,0.694479,0.15428,[ 21 113] ; [ 33 200],[ 19.71662125 114.28337875] ; [ 34.28337875 198.71662125],0
d1,1,0.695567,0.153125,[61 73] ; [111 122],[62.80108992 71.19891008] ; [109.19891008 123.80108992],0
d3,1,0.711256,0.137026,[82 52] ; [138  95],[80.32697548 53.67302452] ; [139.67302452  93.32697548],0
n3,1,0.721361,0.127192,[29 11] ; [45 20],[28.19047619 11.80952381] ; [45.80952381 19.19047619],0
s5,1,0.754156,0.098072,[ 26 102] ; [ 43 184],[ 24.87887324 103.12112676] ; [ 44.12112676 182.87887324],0
p2,1,0.756343,0.096277,[93 39] ; [167  65],[94.28571429 37.71428571] ; [165.71428571  66.28571429],0
u2,1,0.852101,0.034759,[29 33] ; [43 46],[29.56291391 32.43708609] ; [42.43708609 46.56291391],0
