Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,8e-05,15.555208,[54 19] ; [13 24],[44.46363636 28.53636364] ; [22.53636364 14.46363636],1
s1,1,0.000812,11.213331,[ 1 72] ; [ 7 30],[ 5.30909091 67.69090909] ; [ 2.69090909 34.30909091],1
p7,1,0.001698,9.850345,[41 31] ; [ 9 27],[33.33333333 38.66666667] ; [16.66666667 19.33333333],0
n6,1,0.003351,8.60563,[49 24] ; [14 23],[41.80909091 31.19090909] ; [21.19090909 15.80909091],0
p9,1,0.006473,7.413659,[53 20] ; [16 19],[46.63888889 26.36111111] ; [22.36111111 12.63888889],0
d3,1,0.015858,5.818551,[46 25] ; [15 22],[40.10185185 30.89814815] ; [20.89814815 16.10185185],0
p6,1,0.020174,5.396807,[17 55] ; [ 2 34],[12.66666667 59.33333333] ; [ 6.33333333 29.66666667],0
d2,1,0.035419,4.424849,[19 54] ; [17 20],[23.89090909 49.10909091] ; [12.10909091 24.89090909],0
p3,1,0.053622,3.724419,[20 53] ; [ 4 32],[16.0733945 56.9266055] ; [ 7.9266055 28.0733945],0
p8,1,0.069514,3.294447,[29 44] ; [ 8 28],[24.77981651 48.22018349] ; [12.22018349 23.77981651],0
p4,1,0.069514,3.294447,[29 44] ; [ 8 28],[24.77981651 48.22018349] ; [12.22018349 23.77981651],0
p1,1,0.074472,3.181596,[ 1 72] ; [ 3 34],[ 2.65454545 70.34545455] ; [ 1.34545455 35.65454545],0
n2,1,0.084392,2.978229,[19  8] ; [7 9],[16.3255814 10.6744186] ; [9.6744186 6.3255814],0
v4,1,0.087704,2.916028,[65  7] ; [29  8],[62.09174312  9.90825688] ; [31.90825688  5.09174312],0
v1,1,0.14567,2.11702,[25 46] ; [ 8 29],[21.69444444 49.30555556] ; [11.30555556 25.69444444],0
p10,1,0.152756,2.044514,[45 28] ; [17 19],[41.52293578 31.47706422] ; [20.47706422 15.52293578],0
a4,1,0.171182,1.872562,[15 58] ; [12 25],[17.91818182 55.08181818] ; [ 9.08181818 27.91818182],0
s8,1,0.18744,1.737628,[10 63] ; [ 2 35],[ 7.96363636 65.03636364] ; [ 4.03636364 32.96363636],0
s4,1,0.18744,1.737628,[10 63] ; [ 2 35],[ 7.96363636 65.03636364] ; [ 4.03636364 32.96363636],0
a7,1,0.198032,1.65683,[48 24] ; [20 17],[44.91743119 27.08256881] ; [23.08256881 13.91743119],0
a1,1,0.219543,1.507357,[ 1 72] ; [ 2 35],[ 1.99090909 71.00909091] ; [ 1.00909091 35.99090909],0
