Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.6e-05,17.71053,[23 14] ; [14 53],[13.16346154 23.83653846] ; [23.83653846 43.16346154],1
b2,1,0.603902,0.269151,[ 8 15] ; [12 30],[ 7.07692308 15.92307692] ; [12.92307692 29.07692308],0
b1,1,0.639201,0.219789,[16 21] ; [27 43],[14.86915888 22.13084112] ; [28.13084112 41.86915888],0
b4,1,0.639201,0.219789,[21 16] ; [43 27],[22.13084112 14.86915888] ; [41.86915888 28.13084112],0
u1,1,0.643467,0.214236,[ 1 36] ; [ 1 69],[ 0.69158879 36.30841121] ; [ 1.30841121 68.69158879],0
n2,1,0.736183,0.11351,[8 4] ; [14  9],[7.54285714 4.45714286] ; [14.45714286  8.54285714],0
a4,1,0.753537,0.098583,[ 5 32] ; [ 8 62],[ 4.4953271 32.5046729] ; [ 8.5046729 61.4953271],0
p8,1,0.77324,0.083024,[15 22] ; [26 43],[14.31132075 22.68867925] ; [26.68867925 42.31132075],0
p11,1,0.837386,0.042123,[24 13] ; [44 26],[23.51401869 13.48598131] ; [44.48598131 25.51401869],0
p1,1,0.917609,0.010701,[ 3 34] ; [ 6 63],[ 3.14150943 33.85849057] ; [ 5.85849057 63.14150943],0
a6,1,0.956741,0.002942,[15 22] ; [28 42],[14.86915888 22.13084112] ; [28.13084112 41.86915888],0
n6,1,0.976831,0.000843,[26 11] ; [49 21],[25.93457944 11.06542056] ; [49.06542056 20.93457944],0
p6,1,0.985895,0.000313,[10 26] ; [19 49],[10.03846154 25.96153846] ; [18.96153846 49.03846154],0
