Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,28.525542,[42 60] ; [126  45],[62.76923077 39.23076923] ; [105.23076923  65.76923077],1
d3,1,0.0,25.965947,[42 60] ; [123  47],[61.875 40.125] ; [103.125  66.875],1
a2,1,0.000107,15.003537,[ 5 97] ; [ 39 133],[16.37956204 85.62043796] ; [ 27.62043796 144.37956204],1
d4,1,0.000171,14.121364,[61 41] ; [138  33],[74.35164835 27.64835165] ; [124.64835165  46.35164835],1
b5,1,0.001187,10.510319,[46 56] ; [112  60],[58.81751825 43.18248175] ; [99.18248175 72.81751825],0
r4,1,0.001505,10.072696,[67 35] ; [142  30],[77.80291971 24.19708029] ; [131.19708029  40.80291971],0
d5,1,0.001641,9.913289,[59 43] ; [130  41],[70.61538462 31.38461538] ; [118.38461538  52.61538462],0
r1,1,0.003142,8.723214,[53 49] ; [120  52],[64.40145985 37.59854015] ; [108.59854015  63.40145985],0
r3,1,0.003968,8.298339,[78 24] ; [153  18],[86.30769231 15.69230769] ; [144.69230769  26.30769231],0
u1,1,0.004121,8.229886,[ 4 98] ; [ 26 146],[11.16788321 90.83211679] ; [ 18.83211679 153.16788321],0
u3,1,0.006787,7.328388,[17 32] ; [37 24],[24.05454545 24.94545455] ; [29.94545455 31.05454545],0
r2,1,0.008515,6.921827,[79 22] ; [151  17],[86.35687732 14.64312268] ; [143.64312268  24.35687732],0
v4,1,0.015447,5.864764,[82 20] ; [155  16],[88.54945055 13.45054945] ; [148.45054945  22.54945055],0
n3,1,0.018525,5.545819,[18 20] ; [40 16],[23.44680851 14.55319149] ; [34.55319149 21.44680851],0
s2,1,0.022642,5.195753,[30 71] ; [75 97],[38.84615385 62.15384615] ; [ 66.15384615 105.84615385],0
n5,1,0.030391,4.687022,[75 26] ; [105  66],[66.83823529 34.16176471] ; [113.16176471  57.83823529],0
d1,1,0.038042,4.303155,[39 63] ; [88 84],[47.27737226 54.72262774] ; [79.72262774 92.27737226],0
b1,1,0.043981,4.057296,[50 52] ; [ 63 109],[42.06569343 59.93430657] ; [ 70.93430657 101.06569343],0
