Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.599195,[45 11] ; [ 2 26],[31.33333333 24.66666667] ; [15.66666667 12.33333333],1
v4,1,5e-05,16.45768,[45 11] ; [10 18],[36.66666667 19.33333333] ; [18.33333333  9.66666667],1
p11,1,0.001173,10.532915,[26 30] ; [ 3 25],[19.33333333 36.66666667] ; [ 9.66666667 18.33333333],0
r1,1,0.00254,9.111779,[41 15] ; [11 17],[34.66666667 21.33333333] ; [17.33333333 10.66666667],0
r2,1,0.003174,8.70465,[50  6] ; [16 10],[45.07317073 10.92682927] ; [20.92682927  5.07317073],0
s6,1,0.003625,8.462701,[28 27] ; [ 5 23],[21.86746988 33.13253012] ; [11.13253012 16.86746988],0
v2,1,0.013346,6.122631,[25 30] ; [ 5 23],[19.87951807 35.12048193] ; [10.12048193 17.87951807],0
n6,1,0.018599,5.538843,[38 18] ; [11 16],[33.06024096 22.93975904] ; [15.93975904 11.06024096],0
p7,1,0.024399,5.066079,[19 36] ; [ 3 24],[14.75609756 40.24390244] ; [ 7.24390244 19.75609756],0
a1,1,0.024768,5.04,[ 3 53] ; [ 6 22],[ 6. 50.] ; [ 3. 25.],0
s2,1,0.032509,4.571429,[18 38] ; [ 3 25],[14. 42.] ; [ 7. 21.],0
n5,1,0.043351,4.081656,[27 29] ; [20  8],[31.33333333 24.66666667] ; [15.66666667 12.33333333],0
s8,1,0.063441,3.445063,[10 45] ; [ 1 27],[ 7.28915663 47.71084337] ; [ 3.71084337 24.28915663],0
u3,1,0.087857,2.913201,[14 10] ; [3 8],[11.65714286 12.34285714] ; [5.34285714 5.65714286],0
s5,1,0.091392,2.849687,[12 43] ; [ 2 26],[ 9.27710843 45.72289157] ; [ 4.72289157 23.27710843],0
s7,1,0.096327,2.76533,[14 37] ; [ 3 24],[11.11538462 39.88461538] ; [ 5.88461538 21.11538462],0
v1,1,0.108809,2.571429,[17 39] ; [ 4 24],[14. 42.] ; [ 7. 21.],0
s3,1,0.123472,2.372712,[22 34] ; [ 6 21],[18.89156627 37.10843373] ; [ 9.10843373 17.89156627],0
s4,1,0.134481,2.24,[ 4 52] ; [ 5 23],[ 6. 50.] ; [ 3. 25.],0
p3,1,0.135916,2.223599,[16 39] ; [ 4 24],[13.25301205 41.74698795] ; [ 6.74698795 21.25301205],0
b2,1,0.147766,2.095157,[ 9 23] ; [10 11],[11.47169811 20.52830189] ; [ 7.52830189 13.47169811],0
b3,1,0.147766,2.095157,[ 9 23] ; [10 11],[11.47169811 20.52830189] ; [ 7.52830189 13.47169811],0
p1,1,0.162797,1.948052,[ 3 53] ; [ 4 24],[ 4.66666667 51.33333333] ; [ 2.33333333 25.66666667],0
