Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,23.217687,[23 87] ; [23 13],[34.65753425 75.34246575] ; [11.34246575 24.65753425],1
s2,1,2e-06,22.409046,[28 89] ; [24 12],[39.76470588 77.23529412] ; [12.23529412 23.76470588],1
s6,1,3e-06,21.653144,[41 77] ; [29  8],[53.29032258 64.70967742] ; [16.70967742 20.29032258],1
s3,1,0.00133,10.300738,[46 72] ; [25 11],[54.4025974 63.5974026] ; [16.5974026 19.4025974],0
n5,1,0.016293,5.771016,[63 55] ; [28  9],[69.27741935 48.72258065] ; [21.72258065 15.27741935],0
p10,1,0.022092,5.238519,[25 91] ; [15 22],[30.32679739 85.67320261] ; [ 9.67320261 27.32679739],0
u2,1,0.024098,5.087538,[20 28] ; [10  3],[23.60655738 24.39344262] ; [6.39344262 6.60655738],0
b1,1,0.024481,5.060252,[58 60] ; [26 11],[63.9483871 54.0516129] ; [20.0516129 16.9483871],0
r4,1,0.038209,4.295694,[90 28] ; [34  3],[94.4 23.6] ; [29.6  7.4],0
v2,1,0.042772,4.104378,[42 73] ; [20 16],[47.21854305 67.78145695] ; [14.78145695 21.21854305],0
s5,1,0.061263,3.502856,[20 98] ; [11 24],[23.90849673 94.09150327] ; [ 7.09150327 27.90849673],0
p4,1,0.062074,3.481087,[43 74] ; [20 17],[47.86363636 69.13636364] ; [15.13636364 21.86363636],0
d5,1,0.072708,3.220805,[81 37] ; [31  6],[85.26451613 32.73548387] ; [26.73548387 10.26451613],0
v3,1,0.078185,3.102241,[33 82] ; [16 20],[37.31788079 77.68211921] ; [11.68211921 24.31788079],0
p2,1,0.084631,2.973639,[64 54] ; [26 11],[68.51612903 49.48387097] ; [21.48387097 15.51612903],0
n6,1,0.088282,2.905416,[74 43] ; [29  8],[78.25324675 38.74675325] ; [24.74675325 12.25324675],0
b4,1,0.094505,2.795907,[68 50] ; [27 10],[72.32258065 45.67741935] ; [22.67741935 14.32258065],0
u3,1,0.105729,2.616923,[26 24] ; [10  3],[28.57142857 21.42857143] ; [7.42857143 5.57142857],0
v4,1,0.112109,2.524234,[98 18] ; [35  2],[100.83660131  15.16339869] ; [32.16339869  4.83660131],0
r3,1,0.115506,2.477227,[99 18] ; [35  2],[101.80519481  15.19480519] ; [32.19480519  4.80519481],0
p5,1,0.125694,2.344893,[  3 115] ; [ 3 34],[  4.56774194 113.43225806] ; [ 1.43225806 35.56774194],0
p6,1,0.157982,1.993433,[20 97] ; [10 26],[22.94117647 94.05882353] ; [ 7.05882353 28.94117647],0
n2,1,0.161056,1.964286,[26 18] ; [9 2],[28. 16.] ; [7. 4.],0
p11,1,0.166868,1.910856,[58 60] ; [23 14],[61.66451613 56.33548387] ; [19.33548387 17.66451613],0
p1,1,0.185157,1.755737,[ 11 106] ; [ 1 36],[  9.11688312 107.88311688] ; [ 2.88311688 34.11688312],0
n4,1,0.203061,1.620222,[76 42] ; [28  9],[79.17419355 38.82580645] ; [24.82580645 12.17419355],0
p8,1,0.216755,1.525724,[35 83] ; [15 22],[38.06451613 79.93548387] ; [11.93548387 25.06451613],0
a4,1,0.318998,0.99305,[45 71] ; [11 26],[42.45751634 73.54248366] ; [13.54248366 23.45751634],0
d1,1,0.331204,0.944185,[53 65] ; [20 17],[55.57419355 62.42580645] ; [17.42580645 19.57419355],0
u1,1,0.345187,0.891071,[ 15 103] ; [ 7 30],[ 16.7483871 101.2516129] ; [ 5.2516129 31.7483871],0
p7,1,0.380626,0.768679,[52 65] ; [19 17],[54.29411765 62.70588235] ; [16.70588235 19.29411765],0
v1,1,0.404121,0.696031,[39 79] ; [15 22],[41.10967742 76.89032258] ; [12.89032258 24.10967742],0
a3,1,0.434172,0.611637,[68 50] ; [24 13],[70.03870968 47.96129032] ; [21.96129032 15.03870968],0
b3,1,0.449576,0.57172,[22 45] ; [ 7 21],[20.45263158 46.54736842] ; [ 8.54736842 19.45263158],0
