Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,59.205506,[106  57] ; [ 29 110],[72.86423841 90.13576159] ; [62.13576159 76.86423841],1
p6,1,0.0,37.155624,[71 92] ; [ 16 122],[ 47.11295681 115.88704319] ; [39.88704319 98.11295681],1
p8,1,1e-06,24.750175,[94 69] ; [39 96],[72.74832215 90.25167785] ; [60.25167785 74.74832215],1
p2,1,1e-06,23.190813,[141  22] ; [87 52],[123.05960265  39.94039735] ; [104.94039735  34.05960265],1
p7,1,2e-06,22.496302,[115  48] ; [59 77],[94.85618729 68.14381271] ; [79.14381271 56.85618729],1
s6,1,2e-06,22.479693,[119  42] ; [64 72],[99.2020202 61.7979798] ; [83.7979798 52.2020202],1
s7,1,0.000469,12.233636,[86 68] ; [46 85],[71.32631579 82.67368421] ; [60.67368421 70.32631579],1
s2,1,0.000486,12.170452,[87 76] ; [46 92],[72.02325581 90.97674419] ; [60.97674419 77.02325581],1
s3,1,0.005836,7.600164,[98 65] ; [61 77],[86.10299003 76.89700997] ; [72.89700997 65.10299003],0
p5,1,0.009817,6.667882,[ 21 142] ; [  6 132],[ 14.62126246 148.37873754] ; [ 12.37873754 125.62126246],0
s5,1,0.011005,6.464514,[ 58 101] ; [ 30 102],[ 48.08247423 110.91752577] ; [39.91752577 92.08247423],0
u2,1,0.019685,5.439658,[26 13] ; [12 19],[21.17142857 17.82857143] ; [16.82857143 14.17142857],0
s8,1,0.02347,5.133393,[69 94] ; [41 97],[ 59.56810631 103.43189369] ; [50.43189369 87.56810631],0
p9,1,0.028895,4.773837,[138  26] ; [99 35],[130.4295302  33.5704698] ; [106.5704698  27.4295302],0
p1,1,0.036868,4.356496,[ 16 148] ; [  5 133],[ 11.40397351 152.59602649] ; [  9.59602649 128.40397351],0
p11,1,0.03991,4.221727,[126  38] ; [92 47],[117.99339934  46.00660066] ; [100.00660066  38.99339934],0
s1,1,0.041758,4.144996,[ 10 154] ; [  2 134],[  6.56 157.44] ; [  5.44 130.56],0
p10,1,0.058591,3.576834,[132  31] ; [99 39],[125.09302326  37.90697674] ; [105.90697674  32.09302326],0
v2,1,0.078139,3.103182,[79 81] ; [52 81],[71.53583618 88.46416382] ; [59.46416382 73.53583618],0
s4,1,0.118441,2.437818,[ 35 128] ; [ 20 118],[ 29.78405316 133.21594684] ; [ 25.21594684 112.78405316],0
d3,1,0.137924,2.200964,[121  43] ; [91 47],[115.12582781  48.87417219] ; [96.87417219 41.12582781],0
u3,1,0.149988,2.072368,[22 16] ; [13 19],[19. 19.] ; [16. 16.],0
n5,1,0.165783,1.920669,[118  45] ; [89 48],[112.47  50.53] ; [94.53 42.47],0
a6,1,0.169333,1.888836,[117  47] ; [108  30],[122.18543046  41.81456954] ; [102.81456954  35.18543046],0
p12,1,0.207578,1.58824,[ 13 151] ; [  6 131],[ 10.35215947 153.64784053] ; [  8.64784053 128.35215947],0
b5,1,0.250832,1.318664,[80 84] ; [77 62],[84.97689769 79.02310231] ; [72.02310231 66.97689769],0
r3,1,0.28863,1.126003,[151  12] ; [123  15],[148.37873754  14.62126246] ; [125.62126246  12.37873754],0
v4,1,0.28863,1.126003,[151  12] ; [123  15],[148.37873754  14.62126246] ; [125.62126246  12.37873754],0
a8,1,0.308255,1.03814,[ 14 136] ; [ 17 112],[ 16.66666667 133.33333333] ; [ 14.33333333 114.66666667],0
r1,1,0.311526,1.024196,[131  32] ; [105  34],[127.37748344  35.62251656] ; [108.62251656  30.37748344],0
b2,1,0.320199,0.988133,[38 61] ; [24 53],[34.875 64.125] ; [27.125 49.875],0
b3,1,0.320199,0.988133,[38 61] ; [24 53],[34.875 64.125] ; [27.125 49.875],0
r4,1,0.444887,0.583644,[142  22] ; [116  23],[139.64356436  24.35643564] ; [118.35643564  20.64356436],0
d1,1,0.450985,0.568176,[106  58] ; [84 55],[102.83828383  61.16171617] ; [87.16171617 51.83828383],0
n3,1,0.50786,0.438473,[32 11] ; [32 15],[30.57777778 12.42222222] ; [33.42222222 13.57777778],0
u1,1,0.526196,0.401732,[ 33 131] ; [ 24 115],[ 30.85148515 133.14851485] ; [ 26.14851485 112.85148515],0
n2,1,0.551874,0.353971,[27 16] ; [35 16],[28.36170213 14.63829787] ; [33.63829787 17.36170213],0
a7,1,0.594473,0.283412,[119  45] ; [97 42],[116.91089109  47.08910891] ; [99.08910891 39.91089109],0
d4,1,0.614107,0.254238,[139  25] ; [114  24],[137.39072848  26.60927152] ; [115.60927152  22.39072848],0
r2,1,0.680511,0.169552,[150  11] ; [125  11],[149.07407407  11.92592593] ; [125.92592593  10.07407407],0
a3,1,0.694118,0.154663,[124  40] ; [107  31],[125.44370861  38.55629139] ; [105.55629139  32.44370861],0
b4,1,0.708908,0.13937,[92 72] ; [75 64],[90.38943894 73.61056106] ; [76.61056106 62.38943894],0
d2,1,0.786373,0.073454,[93 71] ; [75 61],[91.84 72.16] ; [76.16 59.84],0
v3,1,0.795344,0.067277,[ 45 116] ; [39 94],[ 46. 115.] ; [38. 95.],0
b1,1,0.820174,0.051675,[67 97] ; [55 84],[66.0330033 97.9669967] ; [55.9669967 83.0330033],0
n4,1,0.857428,0.032274,[126  38] ; [108  31],[126.65346535  37.34653465] ; [107.34653465  31.65346535],0
n6,1,0.869416,0.027027,[130  33] ; [109  29],[129.42524917  33.57475083] ; [109.57475083  28.42524917],0
a2,1,0.87281,0.025629,[ 47 117] ; [41 98],[ 47.63036304 116.36963696] ; [40.36963696 98.63036304],0
a4,1,0.895087,0.01739,[88 76] ; [73 65],[87.43046358 76.56953642] ; [73.56953642 64.43046358],0
a1,1,0.900086,0.015764,[ 10 154] ; [  8 131],[  9.74257426 154.25742574] ; [  8.25742574 130.74257426],0
u4,1,0.906486,0.0138,[  1 163] ; [  1 138],[  1.08250825 162.91749175] ; [  0.91749175 138.08250825],0
n1,1,0.946983,0.004422,[16 26] ; [19 30],[16.15384615 25.84615385] ; [18.84615385 30.15384615],0
d5,1,0.962243,0.002241,[137  27] ; [115  23],[136.84768212  27.15231788] ; [115.15231788  22.84768212],0
