Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.5e-05,18.746033,[241 116] ; [61  4],[255.48341232 101.51658768] ; [46.51658768 18.48341232],1
s2,1,0.000171,14.129791,[173 189] ; [50 19],[187.29930394 174.70069606] ; [35.70069606 33.29930394],1
s5,1,0.000268,13.280556,[128 228] ; [38 25],[141.04057279 214.95942721] ; [24.95942721 38.04057279],1
p6,1,0.002162,9.406495,[164 195] ; [46 24],[175.73426573 183.26573427] ; [34.26573427 35.73426573],0
s3,1,0.002608,9.063095,[197 162] ; [52 18],[208.37062937 150.62937063] ; [40.62937063 29.37062937],0
v2,1,0.003498,8.527741,[222 130] ; [30 38],[211.2 140.8] ; [40.8 27.2],0
s7,1,0.003892,8.333588,[172 172] ; [47 21],[182.85436893 161.14563107] ; [36.14563107 31.85436893],0
a7,1,0.031501,4.625428,[277  85] ; [45 25],[269.82407407  92.17592593] ; [52.17592593 17.82407407],0
a8,1,0.058223,3.587301,[ 57 274] ; [ 5 59],[ 51.95443038 279.04556962] ; [10.04556962 53.95443038],0
s1,1,0.066802,3.359903,[  7 354] ; [ 4 66],[  9.21345708 351.78654292] ; [ 1.78654292 68.21345708],0
v3,1,0.113671,2.502429,[164 188] ; [25 44],[158.02375297 193.97624703] ; [30.97624703 38.02375297],0
s8,1,0.138199,2.197902,[176 184] ; [41 29],[181.6744186 178.3255814] ; [35.3255814 34.6744186],0
b2,1,0.143042,2.144928,[ 88 134] ; [10 27],[ 84. 138.] ; [14. 23.],0
b3,1,0.143042,2.144928,[ 88 134] ; [10 27],[ 84. 138.] ; [14. 23.],0
p7,1,0.14599,2.113653,[292  68] ; [61  8],[296.22377622  63.77622378] ; [56.77622378 12.22377622],0
p10,1,0.171328,1.871281,[316  47] ; [65  5],[319.40646651  43.59353349] ; [61.59353349  8.40646651],0
a5,1,0.176325,1.828334,[286  77] ; [50 20],[281.6812933  81.3187067] ; [54.3187067 15.6812933],0
a3,1,0.180894,1.790268,[260 100] ; [45 25],[255.34883721 104.65116279] ; [49.65116279 20.34883721],0
u2,1,0.198366,1.654366,[60 43] ; [11 14],[57.1328125 45.8671875] ; [13.8671875 11.1328125],0
p3,1,0.238611,1.38878,[226 135] ; [49 21],[230.33642691 130.66357309] ; [44.66357309 25.33642691],0
p4,1,0.263382,1.250892,[261 101] ; [55 15],[264.7962963  97.2037037] ; [51.2037037 18.7962963],0
d3,1,0.27438,1.194715,[256 106] ; [54 16],[259.76851852 102.23148148] ; [50.23148148 19.76851852],0
d2,1,0.280064,1.16678,[171 191] ; [38 32],[175.13425926 186.86574074] ; [33.86574074 36.13425926],0
p11,1,0.297293,1.086296,[313  50] ; [57 13],[310.18475751  52.81524249] ; [59.81524249 10.18475751],0
n4,1,0.310896,1.026864,[294  69] ; [53 17],[290.90300231  72.09699769] ; [56.09699769 13.90300231],0
d1,1,0.315782,1.006339,[226 137] ; [48 22],[229.70438799 133.29561201] ; [44.29561201 25.70438799],0
a6,1,0.317196,1.000472,[244 117] ; [43 27],[240.387471 120.612529] ; [46.612529 23.387471],0
n3,1,0.334056,0.93311,[35 14] ; [11  2],[36.35483871 12.64516129] ; [9.64516129 3.35483871],0
n6,1,0.34484,0.892356,[315  46] ; [63  6],[317.34418605  43.65581395] ; [60.65581395  8.34418605],0
a1,1,0.354825,0.856128,[ 20 343] ; [ 2 68],[ 18.44341801 344.55658199] ; [ 3.55658199 66.44341801],0
n1,1,0.358743,0.84229,[22 27] ; [4 9],[20.5483871 28.4516129] ; [5.4516129 7.5483871],0
u3,1,0.363043,0.827339,[55 47] ; [16  9],[57.02362205 44.97637795] ; [13.97637795 11.02362205],0
u1,1,0.373916,0.790609,[ 57 306] ; [14 56],[ 59.52193995 303.47806005] ; [11.47806005 58.52193995],0
d5,1,0.392936,0.729836,[294  67] ; [60 10],[296.50580046  64.49419954] ; [57.49419954 12.50580046],0
n5,1,0.412078,0.672798,[285  78] ; [58 12],[287.54965358  75.45034642] ; [55.45034642 14.54965358],0
u4,1,0.454769,0.558739,[ 11 352] ; [ 1 69],[ 10.06004619 352.93995381] ; [ 1.93995381 68.06004619],0
v1,1,0.519321,0.415242,[216 140] ; [39 30],[213.6 142.4] ; [41.4 27.6],0
v4,1,0.617983,0.248713,[356   7] ; [68  2],[355.45496536   7.54503464] ; [68.54503464  1.45496536],0
b1,1,0.625235,0.238578,[134 229] ; [28 42],[135.81062356 227.18937644] ; [26.18937644 43.81062356],0
d4,1,0.686887,0.162476,[306  55] ; [58 12],[304.88167053  56.11832947] ; [59.11832947 10.88167053],0
p2,1,0.693818,0.154983,[331  31] ; [65  5],[331.83333333  30.16666667] ; [64.16666667  5.83333333],0
p5,1,0.698038,0.150521,[ 64 299] ; [11 59],[ 62.87528868 300.12471132] ; [12.12471132 57.87528868],0
p9,1,0.717582,0.130822,[325  36] ; [64  6],[325.82134571  35.17865429] ; [63.17865429  6.82134571],0
r1,1,0.718904,0.129545,[316  46] ; [60 10],[315.07407407  46.92592593] ; [60.92592593  9.07407407],0
p12,1,0.817122,0.053476,[ 38 324] ; [ 8 62],[ 38.5462963 323.4537037] ; [ 7.4537037 62.5462963],0
a2,1,0.819718,0.051942,[ 77 286] ; [14 56],[ 76.2886836 286.7113164] ; [14.7113164 55.2886836],0
b5,1,0.833776,0.044042,[202 161] ; [38 32],[201.20092379 161.79907621] ; [38.79907621 31.20092379],0
r3,1,0.83942,0.041061,[354   9] ; [67  2],[353.75694444   9.24305556] ; [67.24305556  1.75694444],0
p1,1,0.852175,0.034724,[ 44 316] ; [ 8 62],[ 43.53488372 316.46511628] ; [ 8.46511628 61.53488372],0
b4,1,0.911007,0.012492,[210 153] ; [41 29],[210.42263279 152.57736721] ; [40.57736721 29.42263279],0
n2,1,0.933689,0.006923,[39 11] ; [10  3],[38.88888889 11.11111111] ; [10.11111111  2.88888889],0
r2,1,0.970574,0.001361,[350  10] ; [68  2],[349.95348837  10.04651163] ; [68.04651163  1.95348837],0
a4,1,0.975565,0.000938,[154 207] ; [30 40],[154.11600928 206.88399072] ; [29.88399072 40.11600928],0
