Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,38.189451,[30 49] ; [139  40],[51.74806202 27.25193798] ; [117.25193798  61.74806202],1
p10,1,0.080253,3.059774,[63 15] ; [160  20],[67.41860465 10.58139535] ; [155.58139535  24.41860465],0
a8,1,0.087656,2.9169,[ 8 67] ; [ 33 136],[12.60245902 62.39754098] ; [ 28.39754098 140.60245902],0
s4,1,0.100265,2.701323,[12 65] ; [ 45 136],[17.01162791 59.98837209] ; [ 39.98837209 141.01162791],0
u4,1,0.116621,2.462126,[ 1 78] ; [ 10 171],[ 3.34230769 75.65769231] ; [  7.65769231 173.34230769],0
d3,1,0.129057,2.303812,[52 27] ; [135  45],[57.03861004 21.96138996] ; [129.96138996  50.03861004],0
p11,1,0.146959,2.103537,[64 15] ; [159  22],[67.75769231 11.24230769] ; [155.24230769  25.75769231],0
b4,1,0.187616,1.736237,[51 28] ; [101  80],[46.18461538 32.81538462] ; [105.81538462  75.18461538],0
p3,1,0.20808,1.584736,[47 32] ; [121  58],[51.44186047 27.55813953] ; [116.55813953  62.44186047],0
n1,1,0.21934,1.508684,[3 6] ; [17 13],[4.61538462 4.38461538] ; [15.38461538 14.61538462],0
r2,1,0.219414,1.5082,[74  4] ; [175   4],[75.57198444  2.42801556] ; [173.42801556   5.57198444],0
p2,1,0.219712,1.506251,[71  7] ; [172   9],[73.18146718  4.81853282] ; [169.81853282  11.18146718],0
p6,1,0.245103,1.351004,[37 41] ; [99 80],[41.27626459 36.72373541] ; [94.72373541 84.27626459],0
d1,1,0.24694,1.340532,[46 33] ; [119  62],[50.13461538 28.86538462] ; [114.86538462  66.13461538],0
p7,1,0.261971,1.258311,[61 15] ; [152  25],[63.98418972 12.01581028] ; [149.01581028  27.98418972],0
u1,1,0.292829,1.106568,[11 68] ; [ 35 146],[13.97692308 65.02307692] ; [ 32.02307692 148.97692308],0
a5,1,0.311498,1.024314,[56 23] ; [139  42],[59.25 19.75] ; [135.75  45.25],0
n2,1,0.336089,0.925294,[7 2] ; [27  3],[7.84615385 1.15384615] ; [26.15384615  3.84615385],0
r3,1,0.347812,0.881423,[78  1] ; [175   6],[76.87307692  2.12692308] ; [176.12692308   4.87307692],0
v3,1,0.414826,0.664928,[34 43] ; [88 89],[36.98425197 40.01574803] ; [85.01574803 91.98425197],0
a6,1,0.418101,0.655648,[54 25] ; [113  66],[51.13565891 27.86434109] ; [115.86434109  63.13565891],0
a1,1,0.435117,0.609125,[ 4 75] ; [ 14 167],[ 5.46923077 73.53076923] ; [ 12.53076923 168.46923077],0
v2,1,0.458183,0.55033,[42 33] ; [108  69],[44.64285714 30.35714286] ; [105.35714286  71.64285714],0
s1,1,0.466515,0.530219,[ 2 77] ; [  8 173],[ 3.03846154 75.96153846] ; [  6.96153846 174.03846154],0
d4,1,0.525699,0.402699,[67 12] ; [157  22],[68.58914729 10.41085271] ; [155.41085271  23.58914729],0
a2,1,0.535017,0.384853,[16 63] ; [ 43 138],[17.92692308 61.07307692] ; [ 41.07307692 139.92692308],0
b2,1,0.536627,0.381827,[16 29] ; [49 71],[17.72727273 27.27272727] ; [47.27272727 72.72727273],0
b3,1,0.536627,0.381827,[16 29] ; [49 71],[17.72727273 27.27272727] ; [47.27272727 72.72727273],0
r4,1,0.628796,0.233697,[75  4] ; [169  12],[74.13846154  4.86153846] ; [169.86153846  11.13846154],0
p12,1,0.741743,0.108601,[10 68] ; [ 26 155],[10.84169884 67.15830116] ; [ 25.15830116 155.84169884],0
n3,1,0.854928,0.033429,[6 3] ; [19 11],[5.76923077 3.23076923] ; [19.23076923 10.76923077],0
b1,1,0.940656,0.005542,[34 45] ; [ 77 104],[33.72692308 45.27307692] ; [ 77.27307692 103.72692308],0
d2,1,0.943494,0.005024,[40 39] ; [92 88],[40.26254826 38.73745174] ; [91.73745174 88.26254826],0
d5,1,0.979176,0.000681,[63 16] ; [143  36],[63.07751938 15.92248062] ; [142.92248062  36.07751938],0
