Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,5.1e-05,16.418681,[21 18] ; [10 53],[11.85294118 27.14705882] ; [19.14705882 43.85294118],1
p3,1,0.00076,11.336101,[19 20] ; [11 52],[11.47058824 27.52941176] ; [18.52941176 44.47058824],1
r4,1,0.001919,9.625394,[35  5] ; [37 26],[27.96116505 12.03883495] ; [44.03883495 18.96116505],0
p2,1,0.00231,9.284908,[30 10] ; [28 35],[22.52427184 17.47572816] ; [35.47572816 27.52427184],0
a7,1,0.00379,8.381664,[32  8] ; [32 30],[25.09803922 14.90196078] ; [38.90196078 23.09803922],0
p11,1,0.004434,8.096997,[28 12] ; [26 37],[20.97087379 19.02912621] ; [33.02912621 29.97087379],0
n6,1,0.012903,6.182399,[35  4] ; [43 20],[29.82352941  9.17647059] ; [48.17647059 14.82352941],0
v4,1,0.013365,6.1201,[37  3] ; [45 17],[32.15686275  7.84313725] ; [49.84313725 12.15686275],0
p7,1,0.016504,5.748419,[24 15] ; [23 39],[18.14851485 20.85148515] ; [28.85148515 33.14851485],0
p5,1,0.019123,5.490232,[ 5 34] ; [ 1 62],[ 2.29411765 36.70588235] ; [ 3.70588235 59.29411765],0
r3,1,0.023517,5.129912,[35  5] ; [42 20],[30.19607843  9.80392157] ; [46.80392157 15.19607843],0
s6,1,0.02501,5.023199,[25 14] ; [26 37],[19.5 19.5] ; [31.5 31.5],0
d3,1,0.025621,4.981434,[28 12] ; [30 33],[22.52427184 17.47572816] ; [35.47572816 27.52427184],0
s3,1,0.031792,4.609689,[24 15] ; [25 38],[18.73529412 20.26470588] ; [30.26470588 32.73529412],0
n3,1,0.033852,4.502188,[8 2] ; [11 16],[5.13513514 4.86486486] ; [13.86486486 13.13513514],0
p6,1,0.047132,3.940667,[11 27] ; [ 8 54],[ 7.22 30.78] ; [11.78 50.22],0
v2,1,0.0523,3.766133,[19 20] ; [18 43],[14.43 24.57] ; [22.57 38.43],0
d5,1,0.053101,3.740744,[32  8] ; [39 24],[27.57281553 12.42718447] ; [43.42718447 19.57281553],0
a5,1,0.05405,3.711143,[28 12] ; [32 31],[23.30097087 16.69902913] ; [36.69902913 26.30097087],0
s7,1,0.060506,3.52345,[17 22] ; [15 44],[12.73469388 26.26530612] ; [19.26530612 39.73469388],0
u1,1,0.068818,3.310993,[ 9 31] ; [ 6 57],[ 5.82524272 34.17475728] ; [ 9.17475728 53.82524272],0
r2,1,0.093675,2.810057,[38  2] ; [53 10],[35.33980583  4.66019417] ; [55.66019417  7.33980583],0
s8,1,0.132587,2.261954,[14 25] ; [14 49],[10.70588235 28.29411765] ; [17.29411765 45.70588235],0
n2,1,0.142188,2.15412,[8 2] ; [15 13],[6.05263158 3.94736842] ; [16.94736842 11.05263158],0
r1,1,0.142548,2.150233,[32  8] ; [42 21],[28.73786408 11.26213592] ; [45.26213592 17.73786408],0
s4,1,0.184494,1.761044,[ 8 30] ; [ 7 55],[ 5.7 32.3] ; [ 9.3 52.7],0
a1,1,0.198404,1.654083,[ 2 38] ; [ 8 55],[ 3.88349515 36.11650485] ; [ 6.11650485 56.88349515],0
u2,1,0.285657,1.139976,[ 6 11] ; [13 12],[7.69047619 9.30952381] ; [11.30952381 13.69047619],0
s2,1,0.319362,0.991558,[16 22] ; [20 42],[13.68 24.32] ; [22.32 39.68],0
a4,1,0.331955,0.941255,[12 27] ; [25 37],[14.28712871 24.71287129] ; [22.71287129 39.28712871],0
d1,1,0.339,0.914209,[21 19] ; [27 36],[18.6407767 21.3592233] ; [29.3592233 33.6407767],0
p10,1,0.387852,0.745664,[13 26] ; [16 47],[11.08823529 27.91176471] ; [17.91176471 45.08823529],0
v1,1,0.391868,0.733139,[16 24] ; [20 43],[13.98058252 26.01941748] ; [22.01941748 40.98058252],0
n1,1,0.438578,0.6,[5 4] ; [11 16],[4. 5.] ; [12. 15.],0
p1,1,0.44583,0.581232,[ 5 35] ; [ 5 58],[ 3.88349515 36.11650485] ; [ 6.11650485 56.88349515],0
b1,1,0.448415,0.574654,[24 16] ; [33 30],[22.13592233 17.86407767] ; [34.86407767 28.13592233],0
u3,1,0.466763,0.52963,[ 7 11] ; [13 13],[8.18181818 9.81818182] ; [11.81818182 14.18181818],0
a8,1,0.508271,0.437625,[ 3 30] ; [ 8 50],[ 3.98901099 29.01098901] ; [ 7.01098901 50.98901099],0
a3,1,0.640457,0.218144,[22 18] ; [37 25],[23.1372549 16.8627451] ; [35.8627451 26.1372549],0
b5,1,0.644123,0.213391,[21 19] ; [36 27],[22.13592233 17.86407767] ; [34.86407767 28.13592233],0
d2,1,0.686674,0.16271,[20 20] ; [33 28],[20.99009901 19.00990099] ; [32.00990099 28.99009901],0
b3,1,0.712491,0.135802,[ 9 21] ; [13 25],[ 9.70588235 20.29411765] ; [12.29411765 25.70588235],0
b2,1,0.712491,0.135802,[ 9 21] ; [13 25],[ 9.70588235 20.29411765] ; [12.29411765 25.70588235],0
a6,1,0.721762,0.126811,[24 16] ; [40 23],[24.85436893 15.14563107] ; [39.14563107 23.85436893],0
n4,1,0.743047,0.107466,[34  6] ; [52 11],[33.39805825  6.60194175] ; [52.60194175 10.39805825],0
v3,1,0.802398,0.062623,[13 27] ; [19 44],[12.42718447 27.57281553] ; [19.57281553 43.42718447],0
b4,1,0.8247,0.049064,[25 15] ; [38 25],[24.46601942 15.53398058] ; [38.53398058 24.46601942],0
d4,1,0.841208,0.04014,[27 13] ; [40 21],[26.53465347 13.46534653] ; [40.46534653 20.53465347],0
s5,1,0.908021,0.013348,[ 7 31] ; [12 50],[ 7.22 30.78] ; [11.78 50.22],0
s1,1,0.946235,0.004548,[ 3 36] ; [ 5 57],[ 3.08910891 35.91089109] ; [ 4.91089109 57.08910891],0
a2,1,0.995876,2.7e-05,[ 7 33] ; [11 52],[ 6.99029126 33.00970874] ; [11.00970874 51.99029126],0
