Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,161.871617,[260  48] ; [ 28 103],[202.05922551 105.94077449] ; [85.94077449 45.05922551],1
s7,1,0.0,26.544901,[199  98] ; [49 74],[175.37142857 121.62857143] ; [72.62857143 50.37142857],1
s8,1,7e-06,20.322623,[184 122] ; [48 83],[162.45308924 143.54691076] ; [69.54691076 61.45308924],1
r2,1,0.001517,10.0582,[298   6] ; [120  11],[292.11954023  11.88045977] ; [125.88045977   5.11954023],0
d1,1,0.004933,7.903912,[209  99] ; [71 61],[196. 112.] ; [84. 48.],0
d2,1,0.008176,6.994578,[165 141] ; [53 79],[152.30136986 153.69863014] ; [65.69863014 66.30136986],0
s5,1,0.00878,6.86699,[135 161] ; [42 89],[122.69789227 173.30210773] ; [54.30210773 76.69789227],0
s4,1,0.030343,4.689774,[ 71 234] ; [ 18 110],[ 62.69053118 242.30946882] ; [ 26.30946882 101.69053118],0
p1,1,0.043697,4.068214,[ 32 274] ; [  6 126],[ 26.54794521 279.45205479] ; [ 11.45205479 120.54794521],0
v1,1,0.044847,4.024369,[157 138] ; [84 48],[166.49882904 128.50117096] ; [74.50117096 57.49882904],0
v4,1,0.057706,3.602126,[301   6] ; [125   7],[297.90888383   9.09111617] ; [128.09111617   3.90888383],0
b1,1,0.06896,3.307614,[114 194] ; [37 95],[105.7 202.3] ; [45.3 86.7],0
a2,1,0.090675,2.862347,[102 206] ; [33 99],[ 94.5 213.5] ; [40.5 91.5],0
r1,1,0.095678,2.776148,[264  41] ; [106  26],[258.23798627  46.76201373] ; [111.76201373  20.23798627],0
r4,1,0.124972,2.353874,[292  16] ; [120  12],[288.4  19.6] ; [123.6   8.4],0
d3,1,0.128307,2.312875,[247  59] ; [98 34],[241.02739726  64.97260274] ; [103.97260274  28.02739726],0
u3,1,0.161588,1.959298,[58 21] ; [25 16],[54.64166667 24.35833333] ; [28.35833333 12.64166667],0
n3,1,0.190945,1.71031,[48 13] ; [24 12],[45.27835052 15.72164948] ; [26.72164948  9.27835052],0
p9,1,0.19686,1.665515,[271  33] ; [111  20],[266.96091954  37.03908046] ; [115.03908046  15.96091954],0
a3,1,0.216724,1.525931,[227  80] ; [90 42],[221.6833713  85.3166287] ; [95.3166287 36.6833713],0
p2,1,0.223317,1.482925,[268  40] ; [109  23],[263.9  44.1] ; [113.1  18.9],0
a4,1,0.224966,1.472409,[144 164] ; [53 78],[138.21412301 169.78587699] ; [58.78587699 72.21412301],0
u4,1,0.243087,1.362603,[ 11 297] ; [  2 130],[  9.1 298.9] ; [  3.9 128.1],0
u1,1,0.25737,1.282846,[ 81 227] ; [ 28 104],[ 76.3 231.7] ; [32.7 99.3],0
r3,1,0.264595,1.244553,[299   6] ; [127   5],[297.32265446   7.67734554] ; [128.67734554   3.32265446],0
b4,1,0.277392,1.179822,[192 116] ; [75 57],[186.9 121.1] ; [80.1 51.9],0
p12,1,0.307475,1.041489,[ 36 272] ; [ 11 120],[ 32.97494305 275.02505695] ; [ 14.02505695 116.97494305],0
a1,1,0.326331,0.963403,[ 14 294] ; [  9 123],[ 16.1 291.9] ; [  6.9 125.1],0
p4,1,0.349004,0.877077,[196 110] ; [90 41],[200.26544622 105.73455378] ; [85.73455378 45.26544622],0
p11,1,0.36004,0.837753,[241  67] ; [98 34],[237.3  70.7] ; [101.7  30.3],0
d4,1,0.438708,0.59966,[268  38] ; [112  20],[265.47945205  40.52054795] ; [114.52054795  17.47945205],0
n5,1,0.451843,0.566023,[237  70] ; [96 34],[233.9382151  73.0617849] ; [99.0617849 30.9382151],0
b5,1,0.478027,0.503361,[204 104] ; [92 40],[207.2 100.8] ; [88.8 43.2],0
a5,1,0.495771,0.463978,[231  77] ; [103  29],[233.8  74.2] ; [100.2  31.8],0
b3,1,0.514533,0.424837,[ 60 120] ; [30 50],[ 62.30769231 117.69230769] ; [27.69230769 52.30769231],0
b2,1,0.514533,0.424837,[ 60 120] ; [30 50],[ 62.30769231 117.69230769] ; [27.69230769 52.30769231],0
