Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,32.178861,[24 42] ; [58 11],[40.08888889 25.91111111] ; [41.91111111 27.08888889],1
p6,1,2.8e-05,17.521658,[18 47] ; [44 25],[30.07462687 34.92537313] ; [31.92537313 37.07462687],1
p8,1,3.3e-05,17.260048,[22 41] ; [49 20],[33.88636364 29.11363636] ; [37.11363636 31.88636364],1
p7,1,6.4e-05,15.987593,[32 30] ; [58 11],[42.59541985 19.40458015] ; [47.40458015 21.59541985],1
n4,1,0.000907,11.007525,[36 30] ; [56 13],[44.97777778 21.02222222] ; [47.02222222 21.97777778],1
b1,1,0.001012,10.805336,[13 53] ; [32 37],[22. 44.] ; [23. 46.],0
d1,1,0.00448,8.078232,[31 35] ; [49 20],[39.11111111 26.88888889] ; [40.88888889 28.11111111],0
d2,1,0.007104,7.246436,[23 43] ; [40 29],[30.8 35.2] ; [32.2 36.8],0
p5,1,0.011018,6.462376,[ 2 64] ; [11 58],[ 6.35555556 59.64444444] ; [ 6.64444444 62.35555556],0
a4,1,0.011055,6.456522,[22 44] ; [38 31],[29.33333333 36.66666667] ; [30.66666667 38.33333333],0
u1,1,0.012646,6.217985,[ 7 59] ; [19 50],[12.71111111 53.28888889] ; [13.28888889 55.71111111],0
a5,1,0.012709,6.209127,[42 24] ; [57 12],[48.4 17.6] ; [50.6 18.4],0
v1,1,0.023922,5.100303,[25 40] ; [40 29],[31.52985075 33.47014925] ; [33.47014925 35.52985075],0
s7,1,0.030206,4.697514,[34 31] ; [48 20],[40.07518797 24.92481203] ; [41.92481203 26.07518797],0
a3,1,0.040083,4.214362,[41 25] ; [54 15],[46.44444444 19.55555556] ; [48.55555556 20.44444444],0
a2,1,0.046465,3.964664,[ 9 57] ; [19 50],[13.68888889 52.31111111] ; [14.31111111 54.68888889],0
n5,1,0.058,3.593685,[43 23] ; [55 14],[47.91111111 18.08888889] ; [50.08888889 18.91111111],0
a7,1,0.096284,2.76604,[50 15] ; [44 25],[45.59701493 19.40298507] ; [48.40298507 20.59701493],0
p2,1,0.10191,2.675395,[49 17] ; [59 10],[52.8 13.2] ; [55.2 13.8],0
v4,1,0.106256,2.60904,[65  1] ; [64  5],[63.06666667  2.93333333] ; [65.93333333  3.06666667],0
n2,1,0.114295,2.493808,[19  2] ; [9 4],[17.29411765  3.70588235] ; [10.70588235  2.29411765],0
d5,1,0.146187,2.111589,[48 17] ; [58 11],[51.41791045 13.58208955] ; [54.58208955 14.41791045],0
p1,1,0.169187,1.890131,[ 4 62] ; [ 9 60],[ 6.35555556 59.64444444] ; [ 6.64444444 62.35555556],0
r1,1,0.17429,1.845653,[47 19] ; [56 13],[50.35555556 15.64444444] ; [52.64444444 16.35555556],0
v3,1,0.206974,1.592465,[15 48] ; [23 45],[18.27480916 44.72519084] ; [19.72519084 48.27480916],0
p12,1,0.214306,1.542095,[ 3 63] ; [ 7 62],[ 4.88888889 61.11111111] ; [ 5.11111111 63.88888889],0
d4,1,0.218241,1.5159,[51 15] ; [59 10],[53.77777778 12.22222222] ; [56.22222222 12.77777778],0
n3,1,0.248028,1.33438,[18  3] ; [9 4],[16.67647059  4.32352941] ; [10.32352941  2.67647059],0
s6,1,0.261664,1.259934,[51 12] ; [59  8],[53.30769231  9.69230769] ; [56.69230769 10.30769231],0
p10,1,0.269429,1.21965,[60  6] ; [66  3],[61.6  4.4] ; [64.4  4.6],0
r2,1,0.278329,1.175233,[63  2] ; [64  5],[61.60447761  3.39552239] ; [65.39552239  3.60447761],0
p11,1,0.333879,0.933794,[49 17] ; [56 13],[51.33333333 14.66666667] ; [53.66666667 15.33333333],0
b2,1,0.336099,0.925256,[ 6 25] ; [12 29],[ 7.75 23.25] ; [10.25 30.75],0
b3,1,0.336099,0.925256,[ 6 25] ; [12 29],[ 7.75 23.25] ; [10.25 30.75],0
n1,1,0.362191,0.830281,[ 5 16] ; [5 8],[ 6.17647059 14.82352941] ; [3.82352941 9.17647059],0
s1,1,0.446693,0.57903,[ 2 63] ; [ 4 65],[ 2.91044776 62.08955224] ; [ 3.08955224 65.91044776],0
s5,1,0.546603,0.363438,[32 28] ; [37 26],[33.65853659 26.34146341] ; [35.34146341 27.65853659],0
s3,1,0.547851,0.361182,[45 20] ; [51 18],[46.56716418 18.43283582] ; [49.43283582 19.56716418],0
s8,1,0.55518,0.348118,[33 33] ; [38 31],[34.71111111 31.28888889] ; [36.28888889 32.71111111],0
b4,1,0.567351,0.327136,[36 30] ; [41 28],[37.64444444 28.35555556] ; [39.35555556 29.64444444],0
a8,1,0.575538,0.313503,[ 4 56] ; [ 3 65],[ 3.28125 56.71875] ; [ 3.71875 64.28125],0
s2,1,0.605242,0.267161,[48 16] ; [49 20],[46.67669173 17.32330827] ; [50.32330827 18.67669173],0
u2,1,0.622461,0.242424,[12 13] ; [6 9],[11.25 13.75] ; [6.75 8.25],0
a6,1,0.714933,0.133399,[43 23] ; [47 22],[44. 22.] ; [46. 23.],0
b5,1,0.748028,0.103196,[41 25] ; [41 28],[40.08888889 25.91111111] ; [41.91111111 27.08888889],0
u3,1,0.804326,0.061381,[14 11] ; [9 6],[14.375 10.625] ; [8.625 6.375],0
r4,1,0.835604,0.043065,[60  6] ; [62  7],[59.64444444  6.35555556] ; [62.35555556  6.64444444],0
n6,1,0.89168,0.018545,[56  9] ; [60  9],[56.26865672  8.73134328] ; [59.73134328  9.26865672],0
r3,1,0.970157,0.0014,[63  3] ; [65  3],[63.04477612  2.95522388] ; [64.95522388  3.04477612],0
d3,1,0.987797,0.000234,[50 15] ; [53 16],[49.96268657 15.03731343] ; [53.03731343 15.96268657],0
v2,1,1.0,0.0,[31 31] ; [34 34],[31. 31.] ; [34. 34.],0
