Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,76.297736,[24 52] ; [228  48],[54.40909091 21.59090909] ; [197.59090909  78.40909091],1
d3,1,0.0,35.87921,[55 21] ; [263  13],[68.65909091  7.34090909] ; [249.34090909  26.65909091],1
a2,1,1e-06,25.186608,[ 9 67] ; [119 157],[27.63636364 48.36363636] ; [100.36363636 175.63636364],1
u1,1,1e-06,23.664445,[ 6 70] ; [102 174],[23.31818182 52.68181818] ; [ 84.68181818 191.31818182],1
b5,1,1.5e-05,18.769638,[28 48] ; [178  98],[44.47727273 31.52272727] ; [161.52272727 114.47727273],1
b1,1,2.3e-05,17.952865,[46 30] ; [ 93 183],[30.01136364 45.98863636] ; [108.98863636 167.01136364],1
r1,1,0.001288,10.359719,[57 19] ; [244  29],[65.54727794 10.45272206] ; [235.45272206  37.54727794],0
s5,1,0.022455,5.210188,[39 33] ; [103 160],[30.51940299 41.48059701] ; [111.48059701 151.51940299],0
a4,1,0.066289,3.372592,[52 24] ; [156 119],[45.03703704 30.96296296] ; [162.96296296 112.03703704],0
v2,1,0.073514,3.202763,[40 34] ; [174  92],[46.57647059 27.42352941] ; [167.42352941  98.57647059],0
p2,1,0.079899,3.066947,[64 11] ; [253  22],[67.92857143  7.07142857] ; [249.07142857  25.92857143],0
r2,1,0.079979,3.06532,[69  5] ; [266   7],[71.44092219  2.55907781] ; [263.55907781   9.44092219],0
n1,1,0.086573,2.936973,[8 7] ; [14 34],[5.23809524 9.76190476] ; [16.76190476 31.23809524],0
r4,1,0.111734,2.529524,[68  8] ; [261  15],[71.03409091  4.96590909] ; [257.96590909  18.03409091],0
v1,1,0.123636,2.370647,[41 33] ; [174  93],[46.6568915 27.3431085] ; [168.3431085  98.6568915],0
u4,1,0.133745,2.248493,[ 5 71] ; [  8 267],[ 2.81481481 73.18518519] ; [ 10.18518519 264.81481481],0
p12,1,0.158048,1.992801,[ 5 71] ; [ 34 242],[ 8.42045455 67.57954545] ; [ 30.57954545 245.42045455],0
s4,1,0.15927,1.981144,[19 57] ; [ 48 222],[14.71676301 61.28323699] ; [ 52.28323699 217.71676301],0
p5,1,0.176282,1.828695,[17 59] ; [ 43 230],[13.06590258 62.93409742] ; [ 46.93409742 226.06590258],0
p8,1,0.201029,1.634885,[54 22] ; [173 101],[49.29142857 26.70857143] ; [177.70857143  96.29142857],0
s8,1,0.205416,1.60344,[47 29] ; [146 126],[42.14942529 33.85057471] ; [150.85057471 121.14942529],0
d2,1,0.224452,1.475677,[60 16] ; [198  77],[55.86324786 20.13675214] ; [202.13675214  72.86324786],0
v4,1,0.233604,1.418783,[72  4] ; [266   7],[73.60458453  2.39541547] ; [264.39541547   8.60458453],0
s7,1,0.273796,1.197629,[46 26] ; [148 113],[41.94594595 30.05405405] ; [152.05405405 108.94594595],0
n5,1,0.337523,0.919816,[65 11] ; [222  53],[62.14245014 13.85754986] ; [224.85754986  50.14245014],0
u3,1,0.42588,0.634033,[8 5] ; [40 15],[9.17647059 3.82352941] ; [38.82352941 16.17647059],0
p9,1,0.432807,0.615279,[70  6] ; [243  30],[68.16045845  7.83954155] ; [244.83954155  28.16045845],0
p10,1,0.440229,0.595687,[64 12] ; [240  34],[66.01142857  9.98857143] ; [237.98857143  36.01142857],0
p6,1,0.492956,0.470068,[41 33] ; [139 134],[38.38616715 35.61383285] ; [141.61383285 131.38616715],0
n3,1,0.531313,0.39188,[9 5] ; [35 13],[9.93548387 4.06451613] ; [34.06451613 13.93548387],0
d5,1,0.53593,0.383135,[74  1] ; [269   7],[73.29059829  1.70940171] ; [269.70940171   6.29059829],0
p11,1,0.551577,0.3545,[62 14] ; [233  43],[63.69318182 12.30681818] ; [231.30681818  44.69318182],0
s1,1,0.584934,0.298326,[ 2 73] ; [ 11 263],[ 2.79369628 72.20630372] ; [ 10.20630372 263.79369628],0
a1,1,0.587775,0.293832,[ 6 70] ; [ 17 259],[ 4.96590909 71.03409091] ; [ 18.03409091 257.96590909],0
s6,1,0.595682,0.281557,[60 16] ; [203  64],[58.27405248 17.72594752] ; [204.72594752  62.27405248],0
a8,1,0.606844,0.264797,[ 8 66] ; [ 31 206],[ 9.27974277 64.72025723] ; [ 29.72025723 207.27974277],0
a3,1,0.619203,0.24699,[63 13] ; [221  54],[61.49287749 14.50712251] ; [222.50712251  52.49287749],0
u2,1,0.64111,0.217294,[7 5] ; [36 19],[7.70149254 4.29850746] ; [35.29850746 19.70149254],0
r3,1,0.653576,0.201421,[73  3] ; [265   8],[73.60458453  2.39541547] ; [264.39541547   8.60458453],0
n2,1,0.673389,0.177663,[10  5] ; [34 13],[10.64516129  4.35483871] ; [33.35483871 13.64516129],0
b2,1,0.690354,0.158703,[22 30] ; [ 73 113],[20.75630252 31.24369748] ; [ 74.24369748 111.75630252],0
b3,1,0.690354,0.158703,[22 30] ; [ 73 113],[20.75630252 31.24369748] ; [ 74.24369748 111.75630252],0
b4,1,0.723281,0.125371,[44 32] ; [166 110],[45.34090909 30.65909091] ; [164.65909091 111.34090909],0
