Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.00261,9.06167,[ 9 40] ; [25 29],[16.17475728 32.82524272] ; [17.82524272 36.17475728],0
v1,1,0.003032,8.788237,[19 31] ; [35 17],[26.47058824 23.52941176] ; [27.52941176 24.47058824],0
p12,1,0.008637,6.896411,[ 1 52] ; [ 9 45],[ 4.95327103 48.04672897] ; [ 5.04672897 48.95327103],0
n2,1,0.016148,5.78669,[7 7] ; [12  1],[9.85185185 4.14814815] ; [9.14814815 3.85185185],0
a7,1,0.017922,5.603756,[31 22] ; [43 11],[36.65420561 16.34579439] ; [37.34579439 16.65420561],0
a5,1,0.020948,5.331101,[35 18] ; [46  8],[40.12149533 12.87850467] ; [40.87850467 13.12149533],0
n3,1,0.037219,4.340345,[8 6] ; [12  1],[10.37037037  3.62962963] ; [9.62962963 3.37037037],0
s6,1,0.059041,3.564134,[32 21] ; [41 12],[36.5 16.5] ; [36.5 16.5],0
d5,1,0.070416,3.273293,[48  5] ; [42 12],[44.57943925  8.42056075] ; [45.42056075  8.57943925],0
r1,1,0.109257,2.564938,[37 16] ; [44  9],[40.5 12.5] ; [40.5 12.5],0
p8,1,0.110682,2.544462,[13 40] ; [21 33],[16.8411215 36.1588785] ; [17.1588785 36.8411215],0
s4,1,0.112296,2.521604,[11 42] ; [ 5 47],[ 8.07619048 44.92380952] ; [ 7.92380952 44.07619048],0
r3,1,0.134188,2.243375,[47  6] ; [52  2],[49.03738318  3.96261682] ; [49.96261682  4.03738318],0
p4,1,0.149123,2.081197,[38 15] ; [45  9],[41.11214953 11.88785047] ; [41.88785047 12.11214953],0
r4,1,0.152326,2.048804,[43 10] ; [49  5],[45.57009346  7.42990654] ; [46.42990654  7.57009346],0
r2,1,0.162836,1.947687,[49  4] ; [53  1],[50.52336449  2.47663551] ; [51.47663551  2.52336449],0
p1,1,0.172463,1.861405,[11 42] ; [ 6 48],[ 8.42056075 44.57943925] ; [ 8.57943925 45.42056075],0
u2,1,0.176076,1.830439,[ 7 10] ; [8 4],[8.79310345 8.20689655] ; [6.20689655 5.79310345],0
p9,1,0.205921,1.599875,[40 13] ; [46  8],[42.59813084 10.40186916] ; [43.40186916 10.59813084],0
a3,1,0.251604,1.314376,[36 17] ; [42 12],[38.63551402 14.36448598] ; [39.36448598 14.63551402],0
u1,1,0.299122,1.078105,[12 41] ; [ 8 46],[ 9.90654206 43.09345794] ; [10.09345794 43.90654206],0
a1,1,0.317202,1.00045,[ 1 52] ; [ 3 51],[ 1.98130841 51.01869159] ; [ 2.01869159 51.98130841],0
u4,1,0.317202,1.00045,[ 1 52] ; [ 3 51],[ 1.98130841 51.01869159] ; [ 2.01869159 51.98130841],0
p5,1,0.317622,0.998713,[ 8 43] ; [ 5 49],[ 6.31428571 44.68571429] ; [ 6.68571429 47.31428571],0
n5,1,0.338854,0.914761,[38 15] ; [43 11],[40.12149533 12.87850467] ; [40.87850467 13.12149533],0
a8,1,0.342362,0.901565,[ 2 48] ; [ 4 42],[ 3.125 46.875] ; [ 2.875 43.125],0
a2,1,0.344347,0.894181,[ 8 45] ; [12 42],[ 9.90654206 43.09345794] ; [10.09345794 43.90654206],0
b2,1,0.365135,0.820154,[11 22] ; [15 19],[12.80597015 20.19402985] ; [13.19402985 20.80597015],0
b3,1,0.365135,0.820154,[11 22] ; [15 19],[12.80597015 20.19402985] ; [13.19402985 20.80597015],0
p6,1,0.366533,0.815385,[11 42] ; [15 38],[13. 40.] ; [13. 40.],0
a4,1,0.385541,0.752958,[28 25] ; [24 30],[25.75700935 27.24299065] ; [26.24299065 27.75700935],0
p2,1,0.476801,0.506171,[37 16] ; [41 13],[38.63551402 14.36448598] ; [39.36448598 14.63551402],0
a6,1,0.501089,0.45263,[31 22] ; [35 19],[32.69158879 20.30841121] ; [33.30841121 20.69158879],0
n6,1,0.575219,0.314027,[43 10] ; [46  8],[44.08411215  8.91588785] ; [44.91588785  9.08411215],0
b4,1,0.596523,0.280271,[35 18] ; [33 21],[33.68224299 19.31775701] ; [34.31775701 19.68224299],0
p10,1,0.618871,0.247457,[38 15] ; [41 13],[39.13084112 13.86915888] ; [39.86915888 14.13084112],0
d3,1,0.635255,0.225002,[32 21] ; [35 19],[33.18691589 19.81308411] ; [33.81308411 20.18691589],0
b5,1,0.635677,0.22444,[30 23] ; [33 21],[31.20560748 21.79439252] ; [31.79439252 22.20560748],0
v4,1,0.676997,0.173527,[49  4] ; [51  3],[49.53271028  3.46728972] ; [50.46728972  3.53271028],0
s8,1,0.696348,0.152299,[23 30] ; [25 28],[24. 29.] ; [24. 29.],0
s5,1,0.720513,0.128002,[17 31] ; [16 34],[16.16326531 31.83673469] ; [16.83673469 33.16326531],0
u3,1,0.72759,0.121336,[11  6] ; [7 5],[10.55172414  6.44827586] ; [7.44827586 4.55172414],0
s2,1,0.758668,0.09439,[29 24] ; [30 22],[29.78095238 23.21904762] ; [29.21904762 22.78095238],0
s7,1,0.824349,0.049264,[23 26] ; [21 26],[22.45833333 26.54166667] ; [21.54166667 25.45833333],0
d2,1,0.83088,0.045614,[29 23] ; [29 25],[28.45283019 23.54716981] ; [29.54716981 24.45283019],0
n1,1,0.841596,0.039941,[7 7] ; [7 6],[7.25925926 6.74074074] ; [6.74074074 6.25925926],0
s3,1,0.844212,0.038616,[31 22] ; [30 23],[30.5 22.5] ; [30.5 22.5],0
p11,1,0.87968,0.022914,[38 15] ; [38 16],[37.64485981 15.35514019] ; [38.35514019 15.64485981],0
d1,1,0.902375,0.015046,[33 20] ; [33 21],[32.69158879 20.30841121] ; [33.30841121 20.69158879],0
b1,1,0.927852,0.008199,[25 28] ; [25 29],[24.76635514 28.23364486] ; [25.23364486 28.76635514],0
d4,1,0.963029,0.002149,[43 10] ; [44 10],[43.09345794  9.90654206] ; [43.90654206 10.09345794],0
n4,1,0.965321,0.00189,[44  9] ; [45  9],[44.08411215  8.91588785] ; [44.91588785  9.08411215],0
