Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,66.494283,[122  39] ; [29 83],[89.05128205 71.94871795] ; [61.94871795 50.05128205],1
s2,1,0.0,45.246849,[121  42] ; [37 74],[93.99270073 69.00729927] ; [64.00729927 46.99270073],1
s6,1,0.0,38.009883,[139  24] ; [56 54],[116.42857143  46.57142857] ; [78.57142857 31.42857143],1
s3,1,0.0,28.298867,[119  41] ; [46 63],[98.14126394 61.85873606] ; [66.85873606 42.14126394],1
s5,1,9e-06,19.760774,[84 78] ; [27 82],[66.35424354 95.64575646] ; [44.64575646 64.35424354],1
p6,1,5.4e-05,16.293587,[77 85] ; [26 85],[ 61.12087912 100.87912088] ; [41.87912088 69.12087912],1
n5,1,0.000581,11.837478,[146  18] ; [81 30],[135.37454545  28.62545455] ; [91.62545455 19.37454545],1
n4,1,0.000597,11.786002,[148  16] ; [83 28],[137.76  26.24] ; [93.24 17.76],1
n6,1,0.002443,9.182726,[151  11] ; [91 21],[143.08029197  18.91970803] ; [98.91970803 13.08029197],0
a3,1,0.002946,8.840903,[136  26] ; [77 35],[125.93430657  36.06569343] ; [87.06569343 24.93430657],0
p7,1,0.006066,7.530486,[122  37] ; [66 42],[111.95505618  47.04494382] ; [76.04494382 31.95505618],0
p3,1,0.008347,6.957396,[104  59] ; [53 58],[93.39781022 69.60218978] ; [63.60218978 47.39781022],0
p5,1,0.01248,6.241413,[ 37 127] ; [12 99],[ 29.22181818 134.77818182] ; [19.77818182 91.22181818],0
v1,1,0.017848,5.611016,[120  43] ; [66 44],[111.05494505  51.94505495] ; [74.94505495 35.05494505],0
p10,1,0.026657,4.912883,[146  17] ; [88 22],[139.71428571  23.28571429] ; [94.28571429 15.71428571],0
d3,1,0.029575,4.733808,[127  36] ; [74 38],[119.13818182  43.86181818] ; [81.86181818 30.13818182],0
u1,1,0.033081,4.54158,[ 46 118] ; [19 93],[ 38.62318841 125.37681159] ; [26.37681159 85.62318841],0
b2,1,0.051174,3.802557,[50 61] ; [21 48],[43.78333333 67.21666667] ; [27.21666667 41.78333333],0
b3,1,0.051174,3.802557,[50 61] ; [21 48],[43.78333333 67.21666667] ; [27.21666667 41.78333333],0
s4,1,0.065952,3.381013,[ 26 138] ; [  9 100],[ 21.02564103 142.97435897] ; [13.97435897 95.02564103],0
p8,1,0.067482,3.343223,[102  59] ; [58 53],[94.70588235 66.29411765] ; [65.29411765 45.70588235],0
p4,1,0.079107,3.083156,[114  49] ; [65 44],[107.26838235  55.73161765] ; [71.73161765 37.26838235],0
p9,1,0.098774,2.725228,[144  18] ; [90 20],[139.36764706  22.63235294] ; [94.63235294 15.36764706],0
u4,1,0.100723,2.694051,[  7 157] ; [  1 111],[  4.75362319 159.24637681] ; [  3.24637681 108.75362319],0
d2,1,0.112136,2.52385,[93 70] ; [52 58],[86.57509158 76.42490842] ; [58.42490842 51.57509158],0
b1,1,0.127711,2.320106,[66 98] ; [35 77],[ 60.01449275 103.98550725] ; [40.98550725 71.01449275],0
d1,1,0.147755,2.095278,[112  52] ; [67 45],[106.36231884  57.63768116] ; [72.63768116 39.36231884],0
p1,1,0.159438,1.979547,[ 22 141] ; [  9 103],[ 18.37454545 144.62545455] ; [12.62545455 99.37454545],0
a5,1,0.162067,1.954834,[137  27] ; [86 26],[132.50724638  31.49275362] ; [90.49275362 21.50724638],0
