Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.446283,[188  52] ; [34 43],[168.07570978  71.92429022] ; [53.92429022 23.07570978],1
v2,1,0.112653,2.516601,[148  84] ; [39 34],[142.24262295  89.75737705] ; [44.75737705 28.24262295],0
n3,1,0.115523,2.476987,[33 11] ; [8 7],[30.57627119 13.42372881] ; [10.42372881  4.57627119],0
s4,1,0.119989,2.417467,[ 49 190] ; [10 69],[ 44.3427673 194.6572327] ; [14.6572327 64.3427673],0
u3,1,0.122084,2.390384,[28  9] ; [18 13],[25.02941176 11.97058824] ; [20.97058824 10.02941176],0
a5,1,0.12365,2.370469,[199  42] ; [59 20],[194.30625  46.69375] ; [63.69375 15.30625],0
p9,1,0.132834,2.259063,[225  15] ; [70  9],[221.94357367  18.05642633] ; [73.05642633  5.94357367],0
n2,1,0.133274,2.253946,[35  9] ; [9 6],[32.81355932 11.18644068] ; [11.18644068  3.81355932],0
a2,1,0.136248,2.219831,[ 66 175] ; [15 64],[ 61.003125 179.996875] ; [19.996875 59.003125],0
n1,1,0.14047,2.172807,[22 21] ; [ 4 10],[19.61403509 23.38596491] ; [6.38596491 7.61403509],0
u4,1,0.146813,2.105053,[ 12 229] ; [ 1 78],[  9.790625 231.209375] ; [ 3.209375 75.790625],0
p10,1,0.148938,2.083097,[219  20] ; [68 11],[215.70125786  23.29874214] ; [71.29874214  7.70125786],0
p1,1,0.178621,1.80906,[ 24 216] ; [ 4 75],[ 21.06583072 218.93416928] ; [ 6.93416928 72.06583072],0
p4,1,0.18742,1.737785,[168  72] ; [49 30],[163.26018809  76.73981191] ; [53.73981191 25.26018809],0
u2,1,0.195599,1.674933,[27 10] ; [18 13],[24.48529412 12.51470588] ; [20.51470588 10.48529412],0
a4,1,0.213693,1.546229,[117 124] ; [32 47],[112.215625 128.784375] ; [36.784375 42.215625],0
d4,1,0.287249,1.132468,[209  31] ; [65 14],[206.14420063  33.85579937] ; [67.85579937 11.14420063],0
p12,1,0.345421,0.890208,[ 31 208] ; [ 7 71],[ 28.64984227 210.35015773] ; [ 9.35015773 68.64984227],0
p6,1,0.346246,0.887168,[116 120] ; [34 45],[112.38095238 123.61904762] ; [37.61904762 41.38095238],0
r4,1,0.3996,0.709529,[222  19] ; [75  4],[223.678125  17.321875] ; [73.321875  5.678125],0
a1,1,0.416578,0.659949,[ 15 226] ; [ 3 76],[ 13.55625 227.44375] ; [ 4.44375 74.55625],0
d2,1,0.425153,0.636026,[131 110] ; [47 32],[134.05625 106.94375] ; [43.94375 35.05625],0
b1,1,0.482621,0.492935,[ 90 151] ; [33 46],[ 92.634375 148.365625] ; [30.365625 48.634375],0
p3,1,0.569313,0.323833,[146  95] ; [45 34],[143.846875  97.153125] ; [47.153125 31.846875],0
d3,1,0.611431,0.258097,[169  72] ; [53 26],[167.19375  73.80625] ; [54.80625 24.19375],0
d5,1,0.621847,0.24328,[201  39] ; [68 11],[202.38244514  37.61755486] ; [66.61755486 12.38244514],0
p2,1,0.669838,0.181792,[205  35] ; [69 10],[206.14420063  33.85579937] ; [67.85579937 11.14420063],0
b5,1,0.675895,0.174784,[140 101] ; [48 31],[141.5875  99.4125] ; [46.4125 32.5875],0
d1,1,0.697263,0.151335,[159  82] ; [54 25],[160.415625  80.584375] ; [52.584375 26.415625],0
b2,1,0.698609,0.149923,[84 97] ; [23 30],[82.76495726 98.23504274] ; [24.23504274 28.76495726],0
b3,1,0.698609,0.149923,[84 97] ; [23 30],[82.76495726 98.23504274] ; [24.23504274 28.76495726],0
a8,1,0.77815,0.079372,[ 39 182] ; [12 62],[ 38.20677966 182.79322034] ; [12.79322034 61.20677966],0
a6,1,0.835991,0.042859,[158  82] ; [51 28],[157.24137931  82.75862069] ; [51.75862069 27.24137931],0
s1,1,0.92799,0.008167,[ 10 229] ; [ 3 73],[  9.86349206 229.13650794] ; [ 3.13650794 72.86349206],0
p8,1,0.960135,0.002498,[149  87] ; [49 29],[148.81528662  87.18471338] ; [49.18471338 28.81528662],0
r3,1,0.983437,0.000431,[235   6] ; [77  2],[234.975   6.025] ; [77.025  1.975],0
r1,1,1.0,0.0,[200  40] ; [65 13],[200.  40.] ; [65. 13.],0
