Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,24.497652,[35 32] ; [14 77],[20.77848101 46.22151899] ; [28.22151899 62.77848101],1
b5,1,0.360697,0.835465,[38 30] ; [58 34],[40.8 27.2] ; [55.2 36.8],0
u2,1,0.420877,0.647866,[15 13] ; [28 35],[13.23076923 14.76923077] ; [29.76923077 33.23076923],0
b4,1,0.422389,0.643659,[42 26] ; [51 41],[39.525 28.475] ; [53.475 38.525],0
d2,1,0.512261,0.429446,[16 51] ; [18 74],[14.32704403 52.67295597] ; [19.67295597 72.32704403],0
p8,1,0.528525,0.397226,[28 40] ; [33 58],[26.08805031 41.91194969] ; [34.91194969 56.08805031],0
u3,1,0.627089,0.236029,[14 15] ; [27 36],[12.92391304 16.07608696] ; [28.07608696 34.92391304],0
n5,1,0.645699,0.211366,[40 27] ; [51 40],[38.58860759 28.41139241] ; [52.41139241 38.58860759],0
b2,1,0.655225,0.199376,[12 25] ; [14 36],[11.05747126 25.94252874] ; [14.94252874 35.05747126],0
b3,1,0.655225,0.199376,[12 25] ; [14 36],[11.05747126 25.94252874] ; [14.94252874 35.05747126],0
p1,1,0.669653,0.182009,[ 4 64] ; [ 7 85],[ 4.675 63.325] ; [ 6.325 85.675],0
s7,1,0.691733,0.157216,[13 51] ; [16 74],[12.05194805 51.94805195] ; [16.94805195 73.05194805],0
n2,1,0.708349,0.139932,[13  8] ; [17 13],[12.35294118  8.64705882] ; [17.64705882 12.35294118],0
p12,1,0.747067,0.104012,[ 2 65] ; [ 2 90],[ 1.68553459 65.31446541] ; [ 2.31446541 89.68553459],0
s4,1,0.766859,0.087904,[ 7 60] ; [11 81],[ 7.58490566 59.41509434] ; [10.41509434 81.58490566],0
s3,1,0.779362,0.078484,[16 51] ; [23 66],[16.75 50.25] ; [22.25 66.75],0
b1,1,0.788521,0.071949,[23 45] ; [33 59],[23.8 44.2] ; [32.2 59.8],0
u1,1,0.829055,0.046619,[ 1 67] ; [ 1 91],[ 0.85 67.15] ; [ 1.15 90.85],0
a8,1,0.875075,0.024717,[ 7 57] ; [10 75],[ 7.30201342 56.69798658] ; [ 9.69798658 75.30201342],0
n1,1,0.888387,0.019697,[ 7 15] ; [ 9 21],[ 6.76923077 15.23076923] ; [ 9.23076923 20.76923077],0
s5,1,0.894021,0.017747,[ 9 56] ; [13 76],[ 9.28571429 55.71428571] ; [12.71428571 76.28571429],0
a1,1,0.908531,0.0132,[ 2 66] ; [ 3 89],[ 2.125 65.875] ; [ 2.875 89.125],0
s1,1,0.968579,0.001552,[ 3 64] ; [ 4 88],[ 2.94968553 64.05031447] ; [ 4.05031447 87.94968553],0
