Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.003562,8.494844,[ 1 73] ; [1 3],[ 1.8974359 72.1025641] ; [0.1025641 3.8974359],0
s5,1,0.113455,2.505421,[13 60] ; [2 2],[14.22077922 58.77922078] ; [0.77922078 3.22077922],0
v1,1,0.14195,2.15669,[27 44] ; [3 1],[28.4 42.6] ; [1.6 2.4],0
p3,1,0.166277,1.916191,[22 51] ; [3 2],[23.3974359 49.6025641] ; [1.6025641 3.3974359],0
s1,1,0.189579,1.720889,[ 4 71] ; [1 4],[ 4.6875 70.3125] ; [0.3125 4.6875],0
p8,1,0.245498,1.348744,[25 48] ; [3 2],[26.20512821 46.79487179] ; [1.79487179 3.20512821],0
n4,1,0.318823,0.993767,[43 32] ; [4 1],[44.0625 30.9375] ; [2.9375 2.0625],0
s7,1,0.344704,0.892857,[27 43] ; [3 2],[28. 42.] ; [2. 3.],0
p4,1,0.428662,0.626446,[31 43] ; [3 2],[31.84810127 42.15189873] ; [2.15189873 2.84810127],0
a2,1,0.441418,0.592593,[ 7 68] ; [1 4],[ 7.5 67.5] ; [0.5 4.5],0
r2,1,0.448909,0.573406,[39 31] ; [3 1],[39.72972973 30.27027027] ; [2.27027027 1.72972973],0
v2,1,0.49936,0.456296,[40 32] ; [2 3],[39.27272727 32.72727273] ; [2.72727273 2.27272727],0
p7,1,0.503224,0.44813,[33 41] ; [3 2],[33.72151899 40.27848101] ; [2.27848101 2.72151899],0
n6,1,0.513269,0.427397,[48 25] ; [4 1],[48.66666667 24.33333333] ; [3.33333333 1.66666667],0
s3,1,0.539259,0.376914,[33 39] ; [3 2],[33.66233766 38.33766234] ; [2.33766234 2.66233766],0
s8,1,0.565942,0.329519,[21 54] ; [2 3],[21.5625 53.4375] ; [1.4375 3.5625],0
d5,1,0.575125,0.314182,[51 24] ; [4 1],[51.5625 23.4375] ; [3.4375 1.5625],0
s6,1,0.623172,0.241435,[38 36] ; [2 3],[37.46835443 36.53164557] ; [2.53164557 2.46835443],0
a6,1,0.644167,0.213333,[37 38] ; [3 2],[37.5 37.5] ; [2.5 2.5],0
a4,1,0.655255,0.199339,[22 53] ; [1 4],[21.5625 53.4375] ; [1.4375 3.5625],0
v4,1,0.659293,0.194383,[50 22] ; [3 2],[49.55844156 22.44155844] ; [3.44155844 1.55844156],0
a5,1,0.728709,0.120301,[39 36] ; [3 2],[39.375 35.625] ; [2.625 2.375],0
b1,1,0.772206,0.083805,[35 40] ; [2 3],[34.6875 40.3125] ; [2.3125 2.6875],0
p6,1,0.778219,0.079322,[19 54] ; [1 2],[19.21052632 53.78947368] ; [0.78947368 2.21052632],0
d3,1,0.796118,0.066757,[40 34] ; [3 2],[40.27848101 33.72151899] ; [2.72151899 2.27848101],0
d1,1,0.816458,0.053872,[34 41] ; [2 3],[33.75 41.25] ; [2.25 2.75],0
r1,1,0.826675,0.047947,[18 56] ; [1 4],[17.79746835 56.20253165] ; [1.20253165 3.79746835],0
u2,1,0.854,0.033862,[13 17] ; [1 1],[13.125 16.875] ; [0.875 1.125],0
a7,1,0.861414,0.030476,[42 33] ; [3 2],[42.1875 32.8125] ; [2.8125 2.1875],0
n5,1,0.867114,0.027998,[41 32] ; [3 2],[41.17948718 31.82051282] ; [2.82051282 2.17948718],0
s2,1,0.887271,0.020095,[32 42] ; [2 3],[31.84810127 42.15189873] ; [2.15189873 2.84810127],0
v3,1,0.890035,0.019116,[17 58] ; [1 4],[16.875 58.125] ; [1.125 3.875],0
d2,1,0.952749,0.003511,[29 46] ; [2 3],[29.0625 45.9375] ; [1.9375 3.0625],0
b4,1,0.953239,0.003439,[44 31] ; [3 2],[44.0625 30.9375] ; [2.9375 2.0625],0
b5,1,0.953239,0.003439,[44 31] ; [3 2],[44.0625 30.9375] ; [2.9375 2.0625],0
a3,1,0.980988,0.000568,[44 30] ; [3 2],[44.02531646 29.97468354] ; [2.97468354 2.02531646],0
