Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.010811,6.496059,[33 40] ; [ 1 12],[28.86046512 44.13953488] ; [5.13953488 7.86046512],0
r4,1,0.013015,6.167095,[49 24] ; [4 9],[44.98837209 28.01162791] ; [8.01162791 4.98837209],0
p9,1,0.013116,6.153405,[60 13] ; [6 6],[56.68235294 16.31764706] ; [9.31764706 2.68235294],0
p10,1,0.01817,5.57965,[56 16] ; [6 7],[52.51764706 19.48235294] ; [9.48235294 3.51764706],0
v4,1,0.030178,4.69914,[63 10] ; [8 5],[60.26744186 12.73255814] ; [10.73255814  2.26744186],0
s7,1,0.041487,4.156008,[31 40] ; [1 9],[28.04938272 42.95061728] ; [3.95061728 6.04938272],0
p7,1,0.0598,3.542928,[37 35] ; [ 3 10],[33.88235294 38.11764706] ; [6.11764706 6.88235294],0
s3,1,0.0598,3.542928,[37 35] ; [ 3 10],[33.88235294 38.11764706] ; [6.11764706 6.88235294],0
p6,1,0.073521,3.202614,[30 38] ; [ 2 10],[27.2 40.8] ; [4.8 7.2],0
v2,1,0.119228,2.427438,[37 32] ; [10  3],[39.54878049 29.45121951] ; [7.45121951 5.54878049],0
b4,1,0.146836,2.104815,[49 24] ; [6 7],[46.68604651 26.31395349] ; [8.31395349 4.68604651],0
a8,1,0.151962,2.05244,[ 1 69] ; [ 1 11],[ 1.70731707 68.29268293] ; [ 0.29268293 11.70731707],0
d5,1,0.163463,1.941894,[72  1] ; [12  1],[71.30232558  1.69767442] ; [12.69767442  0.30232558],0
p5,1,0.168986,1.891916,[ 7 65] ; [ 3 10],[ 8.47058824 63.52941176] ; [ 1.52941176 11.47058824],0
s5,1,0.17748,1.818599,[23 44] ; [ 2 11],[20.9375 46.0625] ; [4.0625 8.9375],0
n2,1,0.189059,1.724932,[19  8] ; [2 3],[17.71875  9.28125] ; [3.28125 1.71875],0
p8,1,0.198796,1.651198,[29 40] ; [ 3 10],[26.92682927 42.07317073] ; [5.07317073 7.92682927],0
a5,1,0.200815,1.636435,[57 16] ; [8 5],[55.1744186 17.8255814] ; [9.8255814 3.1744186],0
p3,1,0.212317,1.555556,[38 34] ; [4 8],[36. 36.] ; [6. 6.],0
n4,1,0.213318,1.548761,[52 21] ; [7 6],[50.08139535 22.91860465] ; [8.91860465 4.08139535],0
r3,1,0.228096,1.452693,[65  8] ; [10  3],[63.6627907  9.3372093] ; [11.3372093  1.6627907],0
v1,1,0.23476,1.411784,[31 40] ; [8 5],[32.96428571 38.03571429] ; [6.03571429 6.96428571],0
s4,1,0.272464,1.204298,[15 58] ; [ 1 12],[13.58139535 59.41860465] ; [ 2.41860465 10.58139535],0
d3,1,0.314672,1.010964,[59 14] ; [12  1],[60.26744186 12.73255814] ; [10.73255814  2.26744186],0
d2,1,0.373478,0.792061,[53 19] ; [8 5],[51.67058824 20.32941176] ; [9.32941176 3.67058824],0
p12,1,0.376796,0.781131,[ 2 70] ; [ 1 12],[ 2.54117647 69.45882353] ; [ 0.45882353 12.54117647],0
n3,1,0.425213,0.635861,[16 11] ; [2 3],[15.1875 11.8125] ; [2.8125 2.1875],0
a6,1,0.429004,0.625518,[42 31] ; [9 4],[43.29069767 29.70930233] ; [7.70930233 5.29069767],0
s2,1,0.470378,0.521087,[36 37] ; [5 8],[34.80232558 38.19767442] ; [6.19767442 6.80232558],0
v3,1,0.505941,0.442453,[28 41] ; [4 9],[26.92682927 42.07317073] ; [5.07317073 7.92682927],0
b5,1,0.531158,0.392176,[46 27] ; [7 6],[44.98837209 28.01162791] ; [8.01162791 4.98837209],0
s1,1,0.580623,0.305229,[ 3 69] ; [ 1 12],[ 3.38823529 68.61176471] ; [ 0.61176471 12.38823529],0
p2,1,0.595695,0.281538,[49 22] ; [8 5],[48.17857143 22.82142857] ; [8.82142857 4.17857143],0
n5,1,0.621996,0.243072,[50 23] ; [8 5],[49.23255814 23.76744186] ; [8.76744186 4.23255814],0
p11,1,0.641709,0.216514,[55 18] ; [9 4],[54.3255814 18.6744186] ; [9.6744186 3.3255814],0
p4,1,0.659007,0.194732,[39 32] ; [8 5],[39.72619048 31.27380952] ; [7.27380952 5.72619048],0
a4,1,0.660016,0.193504,[38 34] ; [6 7],[37.27058824 34.72941176] ; [6.72941176 6.27058824],0
s6,1,0.691957,0.156975,[43 29] ; [7 6],[42.35294118 29.64705882] ; [7.64705882 5.35294118],0
b2,1,0.743386,0.107173,[18 28] ; [3 6],[17.56363636 28.43636364] ; [3.43636364 5.56363636],0
b3,1,0.743386,0.107173,[18 28] ; [3 6],[17.56363636 28.43636364] ; [3.43636364 5.56363636],0
a2,1,0.746071,0.104862,[14 59] ; [ 2 11],[13.58139535 59.41860465] ; [ 2.41860465 10.58139535],0
b1,1,0.804561,0.061231,[31 42] ; [6 7],[31.40697674 41.59302326] ; [5.59302326 7.40697674],0
a3,1,0.836394,0.042646,[58 15] ; [10  3],[57.72093023 15.27906977] ; [10.27906977  2.72093023],0
n6,1,0.855403,0.033207,[57 15] ; [10  3],[56.75294118 15.24705882] ; [10.24705882  2.75294118],0
p1,1,0.871595,0.026125,[10 63] ; [ 2 11],[10.18604651 62.81395349] ; [ 1.81395349 11.18604651],0
a7,1,0.919245,0.010279,[46 27] ; [8 5],[45.8372093 27.1627907] ; [8.1627907 4.8372093],0
