Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,78.426813,[12 39] ; [116  13],[36.26666667 14.73333333] ; [91.73333333 37.26666667],1
s6,1,0.0,32.96983,[28 24] ; [116  11],[41.83240223 10.16759777] ; [102.16759777  24.83240223],1
s7,1,5e-05,16.455068,[31 18] ; [111  13],[40.21965318  8.78034682] ; [101.78034682  22.21965318],1
s5,1,0.000331,12.88452,[14 36] ; [72 52],[24.71264368 25.28735632] ; [61.28735632 62.71264368],1
n6,1,0.005492,7.70979,[43  9] ; [122   6],[47.66666667  4.33333333] ; [117.33333333  10.66666667],0
n5,1,0.033855,4.502028,[40 12] ; [115  14],[44.53038674  7.46961326] ; [110.46961326  18.53038674],0
u3,1,0.055758,3.659267,[5 6] ; [18  5],[7.44117647 3.55882353] ; [15.55882353  7.44117647],0
r2,1,0.061072,3.508034,[46  5] ; [126   4],[48.4640884  2.5359116] ; [123.5359116   6.4640884],0
u1,1,0.079297,3.079261,[ 7 45] ; [33 97],[11.42857143 40.57142857] ; [ 28.57142857 101.42857143],0
p4,1,0.090009,2.874208,[30 22] ; [92 38],[34.85714286 17.14285714] ; [87.14285714 42.85714286],0
s4,1,0.107907,2.584615,[ 4 48] ; [ 22 108],[ 7.42857143 44.57142857] ; [ 18.57142857 111.42857143],0
p12,1,0.117151,2.455008,[ 4 47] ; [ 22 108],[ 7.32596685 43.67403315] ; [ 18.67403315 111.32596685],0
v1,1,0.156885,2.003999,[33 18] ; [97 32],[36.83333333 14.16666667] ; [93.16666667 35.83333333],0
p2,1,0.173229,1.854777,[42 10] ; [115  15],[44.85714286  7.14285714] ; [112.14285714  17.85714286],0
a7,1,0.186989,1.741186,[38 14] ; [81 48],[34.1878453 17.8121547] ; [84.8121547 44.1878453],0
n1,1,0.213006,1.550877,[2 6] ; [13 13],[3.52941176 4.47058824] ; [11.47058824 14.52941176],0
u2,1,0.221895,1.492071,[9 2] ; [14  9],[7.44117647 3.55882353] ; [15.55882353  7.44117647],0
n2,1,0.245952,1.346154,[6 3] ; [22  4],[7.2 1.8] ; [20.8  5.2],0
b4,1,0.253062,1.306318,[34 18] ; [73 57],[30.57142857 21.42857143] ; [76.42857143 53.57142857],0
a8,1,0.261199,1.262389,[10 35] ; [ 18 103],[ 7.59036145 37.40963855] ; [ 20.40963855 100.59036145],0
u4,1,0.303432,1.059052,[ 1 51] ; [  7 123],[ 2.28571429 49.71428571] ; [  5.71428571 124.28571429],0
