Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.43647,[79  7] ; [29 35],[61.92 24.08] ; [46.08 17.92],1
s6,1,9.3e-05,15.279385,[49 37] ; [16 48],[37.26666667 48.73333333] ; [27.73333333 36.26666667],1
a5,1,0.000281,13.190407,[54 32] ; [21 43],[43. 43.] ; [32. 32.],1
v3,1,0.000841,11.14754,[31 53] ; [ 8 56],[22.13513514 61.86486486] ; [16.86486486 47.13513514],1
v1,1,0.000934,10.953104,[46 37] ; [18 46],[36.13605442 46.86394558] ; [27.86394558 36.13605442],1
r2,1,0.000977,10.871283,[79  7] ; [45 18],[71.5704698 14.4295302] ; [52.4295302 10.5704698],1
r3,1,0.00119,10.50574,[77  9] ; [43 20],[69.26174497 16.73825503] ; [50.73825503 12.26174497],0
a7,1,0.001264,10.394092,[57 29] ; [25 38],[47.32885906 38.67114094] ; [34.67114094 28.32885906],0
v2,1,0.001811,9.731944,[38 42] ; [14 49],[29.09090909 50.90909091] ; [22.90909091 40.09090909],0
v4,1,0.00193,9.614617,[79  6] ; [47 16],[72.36486486 12.63513514] ; [53.63513514  9.36486486],0
a3,1,0.006922,7.293053,[49 35] ; [23 41],[40.86486486 43.13513514] ; [31.13513514 32.86486486],0
p11,1,0.007256,7.208394,[65 21] ; [35 29],[57.33333333 28.66666667] ; [42.66666667 21.33333333],0
d3,1,0.011251,6.425217,[30 56] ; [10 52],[23.24324324 62.75675676] ; [16.75675676 45.24324324],0
n4,1,0.011633,6.366007,[64 22] ; [35 29],[56.76 29.24] ; [42.24 21.76],0
s7,1,0.022381,5.215949,[29 53] ; [11 50],[22.93706294 59.06293706] ; [17.06293706 43.93706294],0
n2,1,0.026817,4.902553,[22  5] ; [12 11],[18.36  8.64] ; [15.64  7.36],0
s3,1,0.043308,4.083333,[42 42] ; [21 42],[36. 48.] ; [27. 36.],0
u3,1,0.046583,3.9604,[19 18] ; [12 29],[14.70512821 22.29487179] ; [16.29487179 24.70512821],0
s2,1,0.087521,2.919397,[28 57] ; [13 51],[23.38926174 61.61073826] ; [17.61073826 46.38926174],0
n6,1,0.089362,2.885835,[66 20] ; [41 23],[61.34666667 24.65333333] ; [45.65333333 18.34666667],0
p10,1,0.106069,2.611827,[59 26] ; [35 27],[54.3537415 30.6462585] ; [39.6462585 22.3537415],0
p2,1,0.125385,2.348728,[65 21] ; [41 23],[60.77333333 25.22666667] ; [45.22666667 18.77333333],0
p4,1,0.127742,2.319727,[43 43] ; [24 40],[38.41333333 47.58666667] ; [28.58666667 35.41333333],0
a2,1,0.135097,2.232933,[10 76] ; [ 3 61],[ 7.45333333 78.54666667] ; [ 5.54666667 58.45333333],0
d5,1,0.148999,2.082467,[43 43] ; [24 39],[38.67114094 47.32885906] ; [28.32885906 34.67114094],0
a6,1,0.155197,2.020415,[53 33] ; [32 32],[48.73333333 37.26666667] ; [36.26666667 27.73333333],0
p3,1,0.166008,1.918626,[36 49] ; [20 44],[31.94630872 53.05369128] ; [24.05369128 39.94630872],0
b1,1,0.168188,1.899022,[32 54] ; [31 33],[36.12 49.88] ; [26.88 37.12],0
s8,1,0.170702,1.876768,[26 60] ; [13 51],[22.36 63.64] ; [16.64 47.36],0
a4,1,0.192374,1.699344,[22 62] ; [11 53],[18.72972973 65.27027027] ; [14.27027027 49.72972973],0
a1,1,0.225084,1.471657,[ 2 84] ; [ 4 60],[ 3.44 82.56] ; [ 2.56 61.44],0
u2,1,0.287622,1.130721,[17 20] ; [14 27],[14.70512821 22.29487179] ; [16.29487179 24.70512821],0
d1,1,0.29728,1.086357,[ 4 82] ; [ 1 63],[ 2.86666667 83.13333333] ; [ 2.13333333 61.86666667],0
b3,1,0.300411,1.072371,[12 48] ; [10 24],[14.04255319 45.95744681] ; [ 7.95744681 26.04255319],0
b2,1,0.300411,1.072371,[12 48] ; [10 24],[14.04255319 45.95744681] ; [ 7.95744681 26.04255319],0
n3,1,0.404248,0.695652,[20  5] ; [16  7],[18.75  6.25] ; [17.25  5.75],0
b4,1,0.448291,0.574969,[43 43] ; [28 36],[40.70666667 45.29333333] ; [30.29333333 33.70666667],0
p1,1,0.513949,0.426018,[11 75] ; [ 6 58],[ 9.74666667 76.25333333] ; [ 7.25333333 56.74666667],0
p6,1,0.560483,0.338869,[21 64] ; [13 50],[19.52702703 65.47297297] ; [14.47297297 48.52702703],0
s4,1,0.627533,0.235421,[13 72] ; [ 8 56],[11.97986577 73.02013423] ; [ 9.02013423 54.97986577],0
p12,1,0.637092,0.222565,[ 4 82] ; [ 2 62],[ 3.44 82.56] ; [ 2.56 61.44],0
a8,1,0.661411,0.191814,[ 8 69] ; [ 5 56],[ 7.25362319 69.74637681] ; [ 5.74637681 55.25362319],0
p5,1,0.696062,0.152601,[ 3 83] ; [ 3 60],[ 3.46308725 82.53691275] ; [ 2.53691275 60.46308725],0
s1,1,0.736017,0.113659,[ 5 79] ; [ 3 61],[ 4.54054054 79.45945946] ; [ 3.45945946 60.54054054],0
n1,1,0.754447,0.097832,[11 16] ; [ 8 14],[10.46938776 16.53061224] ; [ 8.53061224 13.46938776],0
p7,1,0.774033,0.082428,[44 40] ; [32 32],[43.13513514 40.86486486] ; [32.86486486 31.13513514],0
d2,1,0.845767,0.037839,[19 67] ; [15 49],[19.49333333 66.50666667] ; [14.50666667 49.49333333],0
p9,1,0.856613,0.032648,[58 28] ; [42 19],[58.50340136 27.49659864] ; [41.49659864 19.50340136],0
p8,1,0.883449,0.021491,[33 51] ; [24 39],[32.57142857 51.42857143] ; [24.42857143 38.57142857],0
n5,1,0.988182,0.000219,[61 24] ; [46 18],[61.04026846 23.95973154] ; [45.95973154 18.04026846],0
b5,1,0.992849,8e-05,[51 35] ; [38 26],[51.02666667 34.97333333] ; [37.97333333 26.02666667],0
