Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,71.28883,[32 35] ; [296  32],[55.63544304 11.36455696] ; [272.36455696  55.63544304],1
n6,1,1e-06,24.680402,[47 20] ; [300  27],[59.00761421  7.99238579] ; [287.99238579  39.00761421],1
p4,1,2.5e-05,17.753187,[31 36] ; [236  89],[45.63520408 21.36479592] ; [221.36479592 103.63520408],1
p6,1,0.001782,9.761495,[17 47] ; [153 167],[28.33333333 35.66666667] ; [141.66666667 178.33333333],0
p3,1,0.005773,7.619975,[28 39] ; [196 130],[38.18829517 28.81170483] ; [185.81170483 140.18829517],0
d2,1,0.006894,7.300456,[23 44] ; [172 156],[33.07594937 33.92405063] ; [161.92405063 166.07594937],0
r4,1,0.008557,6.91295,[57 10] ; [311  19],[62.10579345  4.89420655] ; [305.89420655  24.10579345],0
s8,1,0.014655,5.957512,[25 42] ; [175 151],[34.09669211 32.90330789] ; [165.90330789 160.09669211],0
s7,1,0.024331,5.070873,[26 40] ; [171 142],[34.3060686 31.6939314] ; [162.6939314 150.3060686],0
a8,1,0.025597,4.983071,[ 4 61] ; [ 50 242],[ 9.83193277 55.16806723] ; [ 44.16806723 247.83193277],0
d1,1,0.029743,4.724067,[34 33] ; [214 116],[41.85390428 25.14609572] ; [206.14609572 123.85390428],0
u1,1,0.033554,4.517291,[ 7 60] ; [ 72 258],[13.3324937 53.6675063] ; [ 65.6675063 264.3324937],0
d5,1,0.036959,4.352279,[50 17] ; [279  49],[55.80506329 11.19493671] ; [273.19493671  54.80506329],0
p8,1,0.038327,4.290438,[34 33] ; [205 114],[41.48445596 25.51554404] ; [197.51554404 121.48445596],0
v3,1,0.040703,4.188338,[26 39] ; [172 147],[33.515625 31.484375] ; [164.484375 154.515625],0
p2,1,0.059218,3.559157,[54 13] ; [290  36],[58.64631043  8.35368957] ; [285.35368957  40.64631043],0
n1,1,0.059941,3.539017,[ 7 16] ; [23 19],[10.61538462 12.38461538] ; [19.38461538 22.61538462],0
a4,1,0.071208,3.254958,[25 42] ; [162 166],[31.71898734 35.28101266] ; [155.28101266 172.71898734],0
r2,1,0.078325,3.099323,[60  6] ; [313  13],[62.80102041  3.19897959] ; [310.19897959  15.80102041],0
p10,1,0.101224,2.686157,[56 11] ; [292  31],[59.78461538  7.21538462] ; [288.21538462  34.78461538],0
u3,1,0.107568,2.589598,[14  3] ; [47 29],[11.15053763  5.84946237] ; [49.84946237 26.15053763],0
p7,1,0.108712,2.57285,[41 24] ; [232  86],[46.33159269 18.66840731] ; [226.66840731  91.33159269],0
r1,1,0.111671,2.530413,[52 15] ; [281  48],[56.34090909 10.65909091] ; [276.65909091  52.34090909],0
s2,1,0.111935,2.52668,[30 37] ; [179 144],[35.90512821 31.09487179] ; [173.09487179 149.90512821],0
r3,1,0.123535,2.371926,[63  4] ; [321   8],[64.96969697  2.03030303] ; [319.03030303   9.96969697],0
p5,1,0.124094,2.36487,[ 6 60] ; [ 54 272],[10.10204082 55.89795918] ; [ 49.89795918 276.10204082],0
s6,1,0.129338,2.300437,[41 25] ; [231  92],[46.14910026 19.85089974] ; [225.85089974  97.14910026],0
n2,1,0.133166,2.255199,[21  2] ; [32 10],[18.75384615  4.24615385] ; [34.24615385  7.75384615],0
s3,1,0.144686,2.127401,[32 34] ; [187 134],[37.34883721 28.65116279] ; [181.65116279 139.34883721],0
a2,1,0.144816,2.126028,[12 55] ; [ 87 243],[16.70780856 50.29219144] ; [ 82.29219144 247.70780856],0
u2,1,0.155185,2.020531,[13  4] ; [44 32],[10.41935484  6.58064516] ; [46.58064516 29.41935484],0
p12,1,0.185048,1.756607,[ 4 63] ; [ 37 287],[ 7.02557545 59.97442455] ; [ 33.97442455 290.02557545],0
n3,1,0.194083,1.686352,[14  9] ; [32 10],[16.27692308  6.72307692] ; [29.72307692 12.27692308],0
s5,1,0.198481,1.653514,[21 46] ; [126 191],[25.6484375 41.3515625] ; [121.3515625 195.6484375],0
a5,1,0.232502,1.425486,[49 18] ; [263  67],[52.65491184 14.34508816] ; [259.34508816  70.65491184],0
p9,1,0.254181,1.300179,[59  8] ; [300  25],[61.35969388  5.64030612] ; [297.64030612  27.35969388],0
p1,1,0.294994,1.096688,[ 4 63] ; [ 33 295],[ 6.27594937 60.72405063] ; [ 30.72405063 297.27594937],0
v4,1,0.345671,0.889286,[63  3] ; [319   8],[64.15267176  1.84732824] ; [317.84732824   9.15267176],0
s4,1,0.3958,0.721048,[12 55] ; [ 45 279],[ 9.76726343 57.23273657] ; [ 47.23273657 276.76726343],0
a1,1,0.399467,0.70993,[ 2 65] ; [ 18 312],[ 3.37531486 63.62468514] ; [ 16.62468514 313.37531486],0
d3,1,0.402084,0.702085,[44 23] ; [233  96],[46.86616162 20.13383838] ; [230.13383838  98.86616162],0
b4,1,0.465661,0.532253,[43 24] ; [196 134],[40.33501259 26.66498741] ; [198.66498741 131.33501259],0
u4,1,0.484439,0.488854,[ 1 66] ; [ 10 320],[ 1.85642317 65.14357683] ; [  9.14357683 320.85642317],0
a7,1,0.576579,0.311797,[46 21] ; [237  92],[47.88131313 19.11868687] ; [235.11868687  93.88131313],0
v2,1,0.648587,0.207686,[44 21] ; [225  94],[45.53385417 19.46614583] ; [223.46614583  95.53385417],0
a3,1,0.648945,0.207233,[50 17] ; [254  75],[51.43434343 15.56565657] ; [252.56565657  76.43434343],0
s1,1,0.807603,0.059302,[ 2 65] ; [  8 316],[ 1.71355499 65.28644501] ; [  8.28644501 315.71355499],0
b2,1,0.808816,0.058542,[16 22] ; [103 130],[16.68634686 21.31365314] ; [102.31365314 130.68634686],0
b3,1,0.808816,0.058542,[16 22] ; [103 130],[16.68634686 21.31365314] ; [102.31365314 130.68634686],0
b1,1,0.823634,0.049673,[23 44] ; [118 212],[23.79596977 43.20403023] ; [117.20403023 212.79596977],0
d4,1,0.897612,0.016558,[57 10] ; [277  51],[56.65316456 10.34683544] ; [277.34683544  50.65316456],0
b5,1,0.930656,0.007572,[42 25] ; [205 125],[41.68513854 25.31486146] ; [205.31486146 124.68513854],0
a6,1,0.953445,0.003408,[46 21] ; [224 104],[45.79746835 21.20253165] ; [224.20253165 103.79746835],0
