Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.369716,[34 14] ; [ 6 29],[23.13253012 24.86746988] ; [16.86746988 18.13253012],1
v4,1,0.41865,0.654101,[44  3] ; [31  4],[42.98780488  4.01219512] ; [32.01219512  2.98780488],0
u1,1,0.446478,0.579577,[ 5 43] ; [ 2 33],[ 4.04819277 43.95180723] ; [ 2.95180723 32.04819277],0
p5,1,0.463486,0.537464,[ 3 44] ; [ 1 34],[ 2.29268293 44.70731707] ; [ 1.70731707 33.29268293],0
p1,1,0.476022,0.507962,[ 3 45] ; [ 1 34],[ 2.31325301 45.68674699] ; [ 1.68674699 33.31325301],0
a4,1,0.510946,0.432128,[17 31] ; [10 25],[15.61445783 32.38554217] ; [11.38554217 23.61445783],0
r2,1,0.515186,0.423521,[41  7] ; [28  7],[39.90361446  8.09638554] ; [29.09638554  5.90361446],0
d4,1,0.519136,0.41561,[34 13] ; [23 12],[32.67073171 14.32926829] ; [24.32926829 10.67073171],0
b5,1,0.532421,0.389769,[32 16] ; [21 14],[30.65060241 17.34939759] ; [22.34939759 12.65060241],0
d2,1,0.574977,0.314426,[15 33] ; [13 22],[16.19277108 31.80722892] ; [11.80722892 23.19277108],0
p9,1,0.59891,0.276644,[39  9] ; [26  8],[38.04878049  9.95121951] ; [26.95121951  7.04878049],0
s4,1,0.661852,0.191282,[13 35] ; [ 8 27],[12.14457831 35.85542169] ; [ 8.85542169 26.14457831],0
a3,1,0.677506,0.172947,[28 20] ; [22 13],[28.91566265 19.08433735] ; [21.08433735 13.91566265],0
d1,1,0.71924,0.129222,[16 32] ; [13 22],[16.77108434 31.22891566] ; [12.22891566 22.77108434],0
a6,1,0.763408,0.090606,[30 18] ; [23 12],[30.65060241 17.34939759] ; [22.34939759 12.65060241],0
b3,1,0.781702,0.076786,[ 9 18] ; [ 6 10],[ 9.41860465 17.58139535] ; [ 5.58139535 10.41860465],0
b2,1,0.781702,0.076786,[ 9 18] ; [ 6 10],[ 9.41860465 17.58139535] ; [ 5.58139535 10.41860465],0
u4,1,0.820406,0.05154,[ 1 47] ; [ 1 34],[ 1.15662651 46.84337349] ; [ 0.84337349 34.15662651],0
s1,1,0.820406,0.05154,[ 1 47] ; [ 1 34],[ 1.15662651 46.84337349] ; [ 0.84337349 34.15662651],0
u3,1,0.828975,0.046663,[10 10] ; [7 6],[10.3030303  9.6969697] ; [6.6969697 6.3030303],0
a2,1,0.954376,0.003273,[ 8 40] ; [ 6 29],[ 8.09638554 39.90361446] ; [ 5.90361446 29.09638554],0
