Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,9e-06,19.690896,[38 59] ; [33  8],[49.9057971 47.0942029] ; [21.0942029 19.9057971],1
p3,1,1.4e-05,18.804932,[32 65] ; [30 11],[43.57971014 53.42028986] ; [18.42028986 22.57971014],1
p7,1,0.00186,9.683232,[44 52] ; [30 10],[52.23529412 43.76470588] ; [21.76470588 18.23529412],0
d2,1,0.006459,7.417436,[37 60] ; [26 15],[44.2826087 52.7173913] ; [18.7173913 22.2826087],0
d1,1,0.008701,6.883154,[50 47] ; [31 10],[56.93478261 40.06521739] ; [24.06521739 16.93478261],0
p1,1,0.009363,6.752194,[ 4 92] ; [ 7 33],[ 7.76470588 88.23529412] ; [ 3.23529412 36.76470588],0
n4,1,0.032865,4.552807,[31 66] ; [21 20],[36.55072464 60.44927536] ; [15.44927536 25.55072464],0
p10,1,0.033035,4.543948,[65 31] ; [35  6],[70.0729927 25.9270073] ; [29.9270073 11.0729927],0
b1,1,0.034141,4.487632,[29 68] ; [20 21],[34.44202899 62.55797101] ; [14.55797101 26.44202899],0
r4,1,0.064065,3.428891,[81 16] ; [39  2],[84.34782609 12.65217391] ; [35.65217391  5.34782609],0
u2,1,0.065142,3.401378,[24 15] ; [10  1],[26.52 12.48] ; [7.48 3.52],0
s4,1,0.067896,3.333176,[23 74] ; [16 25],[27.41304348 69.58695652] ; [11.58695652 29.41304348],0
a4,1,0.076267,3.142713,[34 63] ; [21 20],[38.65942029 58.34057971] ; [16.34057971 24.65942029],0
s5,1,0.081567,3.033394,[34 60] ; [20 18],[38.45454545 55.54545455] ; [15.54545455 22.45454545],0
a3,1,0.087205,2.925219,[56 41] ; [30 11],[60.44927536 36.55072464] ; [25.55072464 15.44927536],0
a2,1,0.088176,2.907369,[16 81] ; [12 29],[19.68115942 77.31884058] ; [ 8.31884058 32.68115942],0
s7,1,0.088951,2.893249,[39 55] ; [23 17],[43.49253731 50.50746269] ; [18.50746269 21.49253731],0
s8,1,0.101514,2.68159,[42 55] ; [24 17],[46.39130435 50.60869565] ; [19.60869565 21.39130435],0
d4,1,0.119519,2.423615,[80 17] ; [38  3],[82.94202899 14.05797101] ; [35.05797101  5.94202899],0
p8,1,0.128355,2.312294,[38 58] ; [22 19],[42.04379562 53.95620438] ; [17.95620438 23.04379562],0
d3,1,0.18,1.797624,[70 27] ; [34  7],[73.10144928 23.89855072] ; [30.89855072 10.10144928],0
n1,1,0.186136,1.747938,[ 7 23] ; [6 8],[ 8.86363636 21.13636364] ; [4.13636364 9.86363636],0
p12,1,0.195708,1.674118,[ 4 93] ; [ 4 37],[ 5.62318841 91.37681159] ; [ 2.37681159 38.62318841],0
a7,1,0.21019,1.570114,[76 21] ; [28 13],[73.10144928 23.89855072] ; [30.89855072 10.10144928],0
p9,1,0.210854,1.565551,[72 23] ; [35  6],[74.74264706 20.25735294] ; [32.25735294  8.74264706],0
s3,1,0.216028,1.53056,[66 29] ; [24 17],[62.86764706 32.13235294] ; [27.13235294 13.86764706],0
d5,1,0.240363,1.378462,[77 20] ; [36  5],[79.42753623 17.57246377] ; [33.57246377  7.42753623],0
a5,1,0.252812,1.307696,[69 28] ; [33  8],[71.69565217 25.30434783] ; [30.30434783 10.69565217],0
p11,1,0.268532,1.224231,[59 38] ; [29 12],[61.85507246 35.14492754] ; [26.14492754 14.85507246],0
u1,1,0.276158,1.1859,[12 85] ; [ 8 33],[14.05797101 82.94202899] ; [ 5.94202899 35.05797101],0
b2,1,0.294266,1.1,[12 37] ; [10 18],[14. 35.] ; [ 8. 20.],0
b3,1,0.294266,1.1,[12 37] ; [10 18],[14. 35.] ; [ 8. 20.],0
p5,1,0.443146,0.588122,[ 4 92] ; [ 3 38],[ 4.90510949 91.09489051] ; [ 2.09489051 38.90510949],0
v4,1,0.476475,0.50692,[88  8] ; [39  2],[88.99270073  7.00729927] ; [38.00729927  2.99270073],0
n6,1,0.495336,0.464914,[62 35] ; [28 12],[63.72262774 33.27737226] ; [26.27737226 13.72262774],0
v1,1,0.575445,0.313657,[37 56] ; [18 22],[38.45864662 54.54135338] ; [16.54135338 23.45864662],0
s1,1,0.608041,0.263038,[ 3 94] ; [ 2 39],[ 3.51449275 93.48550725] ; [ 1.48550725 39.51449275],0
a1,1,0.619361,0.246767,[ 5 92] ; [ 3 38],[ 5.62318841 91.37681159] ; [ 2.37681159 38.62318841],0
b4,1,0.621915,0.243186,[62 35] ; [28 13],[63.26086957 33.73913043] ; [26.73913043 14.26086957],0
r1,1,0.623827,0.240525,[74 22] ; [30 11],[72.87591241 23.12408759] ; [31.12408759  9.87591241],0
v3,1,0.644036,0.213502,[29 63] ; [11 29],[27.87878788 64.12121212] ; [12.12121212 27.87878788],0
