Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.002715,8.989542,[14  2] ; [3 7],[10.46153846  5.53846154] ; [6.53846154 3.46153846],0
p3,1,0.003461,8.546726,[11  5] ; [1 9],[7.38461538 8.61538462] ; [4.61538462 5.38461538],0
p6,1,0.018359,5.561562,[9 7] ; [1 9],[6.15384615 9.84615385] ; [3.84615385 6.15384615],0
s7,1,0.054319,3.702857,[ 4 11] ; [6 3],[6.25 8.75] ; [3.75 5.25],0
p2,1,0.074317,3.185,[12  4] ; [4 6],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
p9,1,0.074317,3.185,[12  4] ; [4 6],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
p11,1,0.12609,2.34,[8 8] ; [8 2],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
p10,1,0.148856,2.083939,[11  5] ; [4 6],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
p8,1,0.173568,1.851852,[8 8] ; [2 7],[6.4 9.6] ; [3.6 5.4],0
p7,1,0.191473,1.70625,[9 7] ; [3 7],[7.38461538 8.61538462] ; [4.61538462 5.38461538],0
s8,1,0.192373,1.699346,[ 4 12] ; [5 5],[ 5.53846154 10.46153846] ; [3.46153846 6.53846154],0
v2,1,0.192373,1.699346,[12  4] ; [5 5],[10.46153846  5.53846154] ; [6.53846154 3.46153846],0
a3,1,0.215564,1.53366,[9 7] ; [8 2],[10.46153846  5.53846154] ; [6.53846154 3.46153846],0
a2,1,0.285683,1.139855,[ 1 15] ; [2 8],[ 1.84615385 14.15384615] ; [1.15384615 8.84615385],0
s5,1,0.346912,0.884722,[ 6 10] ; [2 8],[ 4.92307692 11.07692308] ; [3.07692308 6.92307692],0
b4,1,0.346912,0.884722,[10  6] ; [8 2],[11.07692308  4.92307692] ; [6.92307692 3.07692308],0
a7,1,0.420113,0.65,[7 9] ; [6 4],[8. 8.] ; [5. 5.],0
v1,1,0.483231,0.491562,[7 9] ; [3 7],[6.15384615 9.84615385] ; [3.84615385 6.15384615],0
v3,1,0.48384,0.490196,[ 4 11] ; [4 6],[ 4.8 10.2] ; [3.2 6.8],0
s4,1,0.507726,0.43875,[ 3 13] ; [3 7],[ 3.69230769 12.30769231] ; [2.30769231 7.69230769],0
n6,1,0.529233,0.395865,[11  5] ; [8 2],[11.69230769  4.30769231] ; [7.30769231 2.69230769],0
d5,1,0.529233,0.395865,[11  5] ; [8 2],[11.69230769  4.30769231] ; [7.30769231 2.69230769],0
r1,1,0.530236,0.393939,[10  6] ; [5 5],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
d3,1,0.530236,0.393939,[10  6] ; [5 5],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
p5,1,0.547435,0.361932,[ 3 13] ; [1 9],[ 2.46153846 13.53846154] ; [1.53846154 8.46153846],0
r3,1,0.606089,0.265909,[14  2] ; [8 2],[13.53846154  2.46153846] ; [8.46153846 1.53846154],0
r4,1,0.618757,0.247619,[8 8] ; [4 6],[7.38461538 8.61538462] ; [4.61538462 5.38461538],0
s3,1,0.618757,0.247619,[8 8] ; [6 4],[8.61538462 7.38461538] ; [5.38461538 4.61538462],0
a8,1,0.656005,0.198413,[ 2 13] ; [2 8],[ 2.4 12.6] ; [1.6 8.4],0
b1,1,0.755794,0.096726,[7 9] ; [5 5],[7.38461538 8.61538462] ; [4.61538462 5.38461538],0
s2,1,0.755794,0.096726,[7 9] ; [5 5],[7.38461538 8.61538462] ; [4.61538462 5.38461538],0
d2,1,0.755794,0.096726,[9 7] ; [5 5],[8.61538462 7.38461538] ; [5.38461538 4.61538462],0
d4,1,0.768458,0.086667,[12  4] ; [8 2],[12.30769231  3.69230769] ; [7.69230769 2.30769231],0
p1,1,0.846085,0.037681,[ 2 14] ; [1 9],[ 1.84615385 14.15384615] ; [1.15384615 8.84615385],0
d1,1,0.850646,0.035455,[7 9] ; [4 6],[6.76923077 9.23076923] ; [4.23076923 5.76923077],0
a6,1,0.850646,0.035455,[7 9] ; [4 6],[6.76923077 9.23076923] ; [4.23076923 5.76923077],0
r2,1,0.850646,0.035455,[9 7] ; [6 4],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
u2,1,0.857714,0.032143,[4 3] ; [1 1],[3.88888889 3.11111111] ; [1.11111111 0.88888889],0
n5,1,0.898564,0.01625,[10  6] ; [6 4],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
n4,1,0.898564,0.01625,[10  6] ; [6 4],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
b5,1,0.898564,0.01625,[10  6] ; [6 4],[9.84615385 6.15384615] ; [6.15384615 3.84615385],0
a4,1,0.946434,0.004514,[ 5 11] ; [3 7],[ 4.92307692 11.07692308] ; [3.07692308 6.92307692],0
b2,1,0.95218,0.003596,[3 8] ; [2 5],[3.05555556 7.94444444] ; [1.94444444 5.05555556],0
b3,1,0.95218,0.003596,[3 8] ; [2 5],[3.05555556 7.94444444] ; [1.94444444 5.05555556],0
n3,1,1.0,0.0,[2 1] ; [2 1],[2. 1.] ; [2. 1.],0
