Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,57.757415,[80  3] ; [15 28],[62.57936508 20.42063492] ; [32.42063492 10.57936508],1
v4,1,0.0,39.668969,[76  7] ; [17 26],[61.26190476 21.73809524] ; [31.73809524 11.26190476],1
r1,1,2e-06,22.393286,[63 20] ; [14 29],[50.72222222 32.27777778] ; [26.27777778 16.72222222],1
r2,1,5e-06,20.930672,[77  5] ; [25 16],[68. 14.] ; [34.  7.],1
s6,1,2.1e-05,18.053689,[44 39] ; [ 6 37],[32.93650794 50.06349206] ; [17.06349206 25.93650794],1
p11,1,8e-05,15.56939,[48 35] ; [ 9 34],[37.54761905 45.45238095] ; [19.45238095 23.54761905],1
p9,1,0.000387,12.592669,[48 33] ; [10 30],[38.82644628 42.17355372] ; [19.17355372 20.82644628],1
n6,1,0.00046,12.272303,[62 21] ; [18 24],[53.12 29.88] ; [26.88 15.12],1
s8,1,0.000638,11.660409,[26 57] ; [ 2 41],[18.44444444 64.55555556] ; [ 9.55555556 33.44444444],1
n3,1,0.000967,10.888889,[20  5] ; [ 8 16],[14.28571429 10.71428571] ; [13.71428571 10.28571429],1
p10,1,0.004394,8.113314,[47 34] ; [13 29],[39.51219512 41.48780488] ; [20.48780488 21.51219512],0
p3,1,0.010597,6.531664,[27 56] ; [ 5 38],[21.07936508 61.92063492] ; [10.92063492 32.07936508],0
a1,1,0.012441,6.246951,[ 4 79] ; [ 8 35],[ 7.9047619 75.0952381] ; [ 4.0952381 38.9047619],0
n2,1,0.021258,5.305521,[21  7] ; [11 14],[16.90566038 11.09433962] ; [15.09433962  9.90566038],0
u2,1,0.03051,4.680348,[18 12] ; [ 5 13],[14.375 15.625] ; [8.625 9.375],0
s2,1,0.030727,4.668135,[26 56] ; [ 6 37],[20.992 61.008] ; [11.008 31.992],0
s7,1,0.036091,4.392819,[25 52] ; [ 6 35],[20.22881356 56.77118644] ; [10.77118644 30.22881356],0
b5,1,0.037697,4.318643,[49 34] ; [17 26],[43.47619048 39.52380952] ; [22.52380952 20.47619048],0
