Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.003391,8.584127,[ 1 41] ; [2 4],[ 2.625 39.375] ; [0.375 5.625],0
p8,1,0.005479,7.714286,[11 31] ; [5 1],[14. 28.] ; [2. 4.],0
b2,1,0.027619,4.851675,[ 7 18] ; [4 1],[ 9.16666667 15.83333333] ; [1.83333333 3.16666667],0
b3,1,0.027619,4.851675,[ 7 18] ; [4 1],[ 9.16666667 15.83333333] ; [1.83333333 3.16666667],0
p6,1,0.045094,4.015128,[ 8 33] ; [3 2],[ 9.80434783 31.19565217] ; [1.19565217 3.80434783],0
s7,1,0.116929,2.457983,[13 26] ; [4 2],[14.73333333 24.26666667] ; [2.26666667 3.73333333],0
p3,1,0.125891,2.34246,[14 27] ; [4 2],[15.70212766 25.29787234] ; [2.29787234 3.70212766],0
p7,1,0.141584,2.160654,[19 23] ; [4 1],[20.55319149 21.44680851] ; [2.44680851 2.55319149],0
s3,1,0.176041,1.830734,[15 25] ; [4 2],[16.52173913 23.47826087] ; [2.47826087 3.52173913],0
s8,1,0.21486,1.538372,[11 32] ; [3 3],[12.28571429 30.71428571] ; [1.71428571 4.28571429],0
p4,1,0.226399,1.463341,[17 25] ; [4 2],[18.375 23.625] ; [2.625 3.375],0
a2,1,0.228917,1.44758,[ 6 37] ; [2 4],[ 7.02040816 35.97959184] ; [0.97959184 5.02040816],0
r1,1,0.2464,1.343602,[11 30] ; [3 3],[12.21276596 28.78723404] ; [1.78723404 4.21276596],0
s5,1,0.264859,1.243182,[ 8 35] ; [2 3],[ 8.95833333 34.04166667] ; [1.04166667 3.95833333],0
v4,1,0.299145,1.078001,[24 15] ; [5 1],[25.13333333 13.86666667] ; [3.86666667 2.13333333],0
a7,1,0.382733,0.761905,[20 22] ; [4 2],[21. 21.] ; [3. 3.],0
p2,1,0.410004,0.678788,[28 14] ; [5 1],[28.875 13.125] ; [4.125 1.875],0
a6,1,0.413124,0.669793,[21 22] ; [4 2],[21.93877551 21.06122449] ; [3.06122449 2.93877551],0
r3,1,0.450339,0.569799,[27 14] ; [3 3],[26.17021277 14.82978723] ; [3.82978723 2.17021277],0
d2,1,0.471828,0.517692,[15 28] ; [3 3],[15.79591837 27.20408163] ; [2.20408163 3.79591837],0
n6,1,0.515925,0.422032,[21 19] ; [4 2],[21.73913043 18.26086957] ; [3.26086957 2.73913043],0
d4,1,0.559084,0.341292,[31 12] ; [5 1],[31.59183673 11.40816327] ; [4.40816327 1.59183673],0
u1,1,0.576672,0.311646,[ 4 39] ; [1 5],[ 4.3877551 38.6122449] ; [0.6122449 5.3877551],0
a4,1,0.61481,0.25323,[19 24] ; [2 4],[18.42857143 24.57142857] ; [2.57142857 3.42857143],0
n3,1,0.624073,0.240184,[12  7] ; [2 2],[11.56521739  7.43478261] ; [2.43478261 1.56521739],0
n5,1,0.624803,0.239175,[23 18] ; [4 2],[23.55319149 17.44680851] ; [3.44680851 2.55319149],0
v2,1,0.624803,0.239175,[23 18] ; [4 2],[23.55319149 17.44680851] ; [3.44680851 2.55319149],0
d1,1,0.625137,0.238713,[17 26] ; [3 3],[17.55102041 25.44897959] ; [2.44897959 3.55102041],0
a5,1,0.625137,0.238713,[26 17] ; [3 3],[25.44897959 17.55102041] ; [3.55102041 2.44897959],0
n4,1,0.658036,0.195918,[25 17] ; [3 3],[24.5 17.5] ; [3.5 2.5],0
d3,1,0.690553,0.158487,[25 18] ; [4 2],[25.44897959 17.55102041] ; [3.55102041 2.44897959],0
s1,1,0.741465,0.108844,[ 5 37] ; [1 5],[ 5.25 36.75] ; [0.75 5.25],0
n1,1,0.772205,0.083806,[ 8 11] ; [2 2],[ 8.26086957 10.73913043] ; [1.73913043 2.26086957],0
s2,1,0.821688,0.050794,[16 26] ; [2 4],[15.75 26.25] ; [2.25 3.75],0
b4,1,0.872573,0.025725,[20 23] ; [3 3],[20.18367347 22.81632653] ; [2.81632653 3.18367347],0
b5,1,0.872573,0.025725,[23 20] ; [3 3],[22.81632653 20.18367347] ; [3.18367347 2.81632653],0
a3,1,0.87731,0.023833,[30 13] ; [4 2],[29.83673469 13.16326531] ; [4.16326531 1.83673469],0
v3,1,0.906307,0.013853,[13 29] ; [2 4],[13.125 28.875] ; [1.875 4.125],0
r2,1,0.91502,0.011387,[23 17] ; [3 2],[23.11111111 16.88888889] ; [2.88888889 2.11111111],0
b1,1,0.940422,0.005586,[28 15] ; [4 2],[28.08163265 14.91836735] ; [3.91836735 2.08163265],0
s6,1,1.0,0.0,[21 21] ; [3 3],[21. 21.] ; [3. 3.],0
