Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,39.203138,[223  28] ; [32 27],[206.46774194  44.53225806] ; [48.53225806 10.46774194],1
p10,1,0.0,36.146224,[216  35] ; [30 29],[199.18064516  51.81935484] ; [46.81935484 12.18064516],1
p2,1,1e-05,19.430514,[219  35] ; [37 23],[207.08280255  46.91719745] ; [48.91719745 11.08280255],1
n4,1,0.001601,9.958447,[205  49] ; [37 23],[195.75796178  58.24203822] ; [46.24203822 13.75796178],0
p7,1,0.002252,9.331619,[166  84] ; [26 32],[155.84415584  94.15584416] ; [36.15584416 21.84415584],0
n5,1,0.002968,8.827284,[194  59] ; [34 25],[184.88461538  68.11538462] ; [43.11538462 15.88461538],0
p8,1,0.00298,8.819937,[136 114] ; [19 39],[125.81168831 124.18831169] ; [29.18831169 28.81168831],0
n6,1,0.006199,7.491455,[216  38] ; [42 18],[208.70063694  45.29936306] ; [49.29936306 10.70063694],0
s1,1,0.009375,6.750039,[  3 248] ; [ 4 55],[  5.66774194 245.33225806] ; [ 1.33225806 57.66774194],0
p3,1,0.011669,6.360407,[128 126] ; [19 40],[119.29073482 134.70926518] ; [27.70926518 31.29073482],0
a8,1,0.020445,5.373478,[ 37 192] ; [ 2 50],[ 31.78291815 197.21708185] ; [ 7.21708185 44.78291815],0
r4,1,0.035921,4.400867,[229  26] ; [48 12],[224.23809524  30.76190476] ; [52.76190476  7.23809524],0
r3,1,0.038581,4.279212,[248   7] ; [54  5],[245.25477707   9.74522293] ; [56.74522293  2.25477707],0
d3,1,0.046055,3.979566,[190  65] ; [37 23],[183.76190476  71.23809524] ; [43.23809524 16.76190476],0
p4,1,0.05276,3.751499,[153 100] ; [27 31],[146.43086817 106.56913183] ; [33.56913183 24.43086817],0
v1,1,0.073902,3.194159,[163  85] ; [32 28],[157.01298701  90.98701299] ; [37.98701299 22.01298701],0
a7,1,0.086098,2.945853,[200  54] ; [41 19],[194.94904459  59.05095541] ; [46.05095541 13.94904459],0
a6,1,0.107696,2.587706,[188  67] ; [38 22],[182.95238095  72.04761905] ; [43.04761905 16.95238095],0
s8,1,0.111773,2.528975,[100 154] ; [17 43],[ 94.6433121 159.3566879] ; [22.3566879 37.6433121],0
p1,1,0.114454,2.491619,[ 18 237] ; [ 1 59],[ 15.38095238 239.61904762] ; [ 3.61904762 56.38095238],0
