Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,51.501174,[26 65] ; [55  8],[47.86363636 43.13636364] ; [33.13636364 29.86363636],1
s6,1,2e-06,22.405575,[31 61] ; [45 17],[45.4025974 46.5974026] ; [30.5974026 31.4025974],1
s7,1,3e-06,21.626301,[15 71] ; [32 27],[27.87586207 58.12413793] ; [19.12413793 39.87586207],1
s4,1,0.000194,13.892567,[ 6 86] ; [18 45],[14.24516129 77.75483871] ; [ 9.75483871 53.24516129],1
s8,1,0.000243,13.462316,[16 76] ; [28 35],[26.11612903 65.88387097] ; [17.88387097 45.11612903],1
s5,1,0.006019,7.544676,[11 77] ; [18 40],[17.47945205 70.52054795] ; [11.52054795 46.47945205],0
d4,1,0.007154,7.233795,[62 29] ; [54  8],[68.99346405 22.00653595] ; [47.00653595 14.99346405],0
r3,1,0.009011,6.820698,[74 18] ; [59  3],[79.45454545 12.54545455] ; [53.54545455  8.45454545],0
u3,1,0.017281,5.66758,[17 13] ; [20  3],[20.94339623  9.05660377] ; [16.05660377  6.94339623],0
p10,1,0.026145,4.946403,[45 45] ; [41 19],[51.6 38.4] ; [34.4 25.6],0
v4,1,0.039027,4.259678,[74 16] ; [59  4],[78.23529412 11.76470588] ; [54.76470588  8.23529412],0
p9,1,0.064128,3.427271,[55 36] ; [45 15],[60.26490066 30.73509934] ; [39.73509934 20.26490066],0
d3,1,0.069584,3.29281,[53 38] ; [45 17],[58.2875817 32.7124183] ; [39.7124183 22.2875817],0
v1,1,0.100224,2.701973,[34 57] ; [31 30],[38.91447368 52.08552632] ; [26.08552632 34.91447368],0
p5,1,0.101394,2.68348,[ 7 84] ; [ 1 60],[ 4.78947368 86.21052632] ; [ 3.21052632 57.78947368],0
n4,1,0.139454,2.183977,[52 40] ; [28 35],[47.48387097 44.51612903] ; [32.51612903 30.48387097],0
