Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.139571,[96 49] ; [ 5 32],[80.46703297 64.53296703] ; [20.53296703 16.46703297],1
r3,1,0.0,27.088075,[128  17] ; [18 18],[116.96132597  28.03867403] ; [29.03867403  6.96132597],1
r2,1,1e-06,25.042456,[121  21] ; [16 19],[109.90960452  32.09039548] ; [27.09039548  7.90960452],1
p2,1,1e-06,23.454966,[109  35] ; [12 24],[96.8 47.2] ; [24.2 11.8],1
p9,1,0.000185,13.981034,[116  26] ; [18 17],[107.50282486  34.49717514] ; [26.49717514  8.50282486],1
p11,1,0.000395,12.557479,[107  38] ; [16 21],[97.99450549 47.00549451] ; [25.00549451 11.99450549],1
n6,1,0.000524,12.027511,[117  28] ; [19 17],[108.95027624  36.04972376] ; [27.04972376  8.95027624],1
p10,1,0.0021,9.459599,[101  40] ; [16 20],[93.20338983 47.79661017] ; [23.79661017 12.20338983],0
s6,1,0.002413,9.205056,[72 71] ; [ 8 28],[63.91061453 79.08938547] ; [16.08938547 19.91061453],0
p8,1,0.003975,8.295334,[61 82] ; [ 6 30],[53.52513966 89.47486034] ; [13.47486034 22.52513966],0
p7,1,0.011066,6.454687,[76 67] ; [11 26],[69.11666667 73.88333333] ; [17.88333333 19.11666667],0
p4,1,0.013671,6.080193,[75 68] ; [11 26],[68.32222222 74.67777778] ; [17.67777778 19.32222222],0
u2,1,0.022807,5.183137,[27 26] ; [ 3 13],[23.04347826 29.95652174] ; [6.95652174 9.04347826],0
s5,1,0.031465,4.627404,[ 30 110] ; [ 2 33],[ 25.6 114.4] ; [ 6.4 28.6],0
v1,1,0.046847,3.950877,[60 79] ; [ 9 27],[54.80571429 84.19428571] ; [14.19428571 21.80571429],0
s8,1,0.055256,3.674338,[ 42 103] ; [ 5 32],[ 37.44505495 107.55494505] ; [ 9.55494505 27.44505495],0
s1,1,0.067871,3.333766,[  3 141] ; [ 3 34],[  4.77348066 139.22651934] ; [ 1.22651934 35.77348066],0
p6,1,0.068832,3.310663,[46 94] ; [ 6 29],[41.6 98.4] ; [10.4 24.6],0
b4,1,0.070645,3.267971,[78 67] ; [26 11],[82.85714286 62.14285714] ; [21.14285714 15.85714286],0
p3,1,0.070733,3.265923,[62 81] ; [10 27],[57.2 85.8] ; [14.8 22.2],0
a8,1,0.078707,3.091407,[ 12 125] ; [ 7 30],[ 14.95977011 122.04022989] ; [ 4.04022989 32.95977011],0
s7,1,0.081662,3.031509,[44 93] ; [ 6 29],[39.8255814 97.1744186] ; [10.1744186 24.8255814],0
v2,1,0.090671,2.862415,[61 80] ; [10 26],[56.55932203 84.44067797] ; [14.44067797 21.55932203],0
n2,1,0.096655,2.759881,[33 13] ; [5 6],[30.66666667 15.33333333] ; [7.33333333 3.66666667],0
d5,1,0.114989,2.484275,[102  43] ; [21 16],[97.99450549 47.00549451] ; [25.00549451 11.99450549],0
p1,1,0.148706,2.085473,[ 12 133] ; [ 6 31],[ 14.34065934 130.65934066] ; [ 3.65934066 33.34065934],0
d4,1,0.204673,1.60871,[102  43] ; [22 15],[98.79120879 46.20879121] ; [25.20879121 11.79120879],0
s2,1,0.21024,1.569772,[51 94] ; [ 9 28],[47.8021978 97.1978022] ; [12.1978022 24.8021978],0
n1,1,0.211684,1.559874,[15 29] ; [6 5],[16.8 27.2] ; [4.2 6.8],0
d2,1,0.22004,1.504113,[52 92] ; [17 19],[55.2 88.8] ; [13.8 22.2],0
p5,1,0.23568,1.40625,[ 18 126] ; [ 2 34],[ 16. 128.] ; [ 4. 32.],0
n3,1,0.342464,0.901186,[32 14] ; [6 5],[30.66666667 15.33333333] ; [7.33333333 3.66666667],0
b1,1,0.347861,0.881246,[62 83] ; [19 18],[64.53296703 80.46703297] ; [16.46703297 20.53296703],0
n5,1,0.375135,0.786585,[94 50] ; [27 10],[96.26519337 47.73480663] ; [24.73480663 12.26519337],0
a2,1,0.388123,0.744815,[ 16 129] ; [ 6 31],[ 17.52747253 127.47252747] ; [ 4.47252747 32.52747253],0
n4,1,0.43255,0.615967,[96 49] ; [27 10],[97.99450549 47.00549451] ; [25.00549451 11.99450549],0
u1,1,0.434434,0.61094,[  7 138] ; [ 3 34],[  7.96703297 137.03296703] ; [ 2.03296703 34.96703297],0
a7,1,0.471054,0.519501,[84 61] ; [19 18],[82.06043956 62.93956044] ; [20.93956044 16.06043956],0
a3,1,0.47205,0.517173,[91 53] ; [21 16],[89.10497238 54.89502762] ; [22.89502762 14.10497238],0
a4,1,0.490715,0.474958,[49 96] ; [10 26],[47.26519337 97.73480663] ; [11.73480663 24.26519337],0
s3,1,0.523437,0.407117,[60 83] ; [13 23],[58.31843575 84.68156425] ; [14.68156425 21.31843575],0
b2,1,0.597549,0.278709,[31 51] ; [ 8 17],[29.88785047 52.11214953] ; [ 9.11214953 15.88785047],0
b3,1,0.597549,0.278709,[31 51] ; [ 8 17],[29.88785047 52.11214953] ; [ 9.11214953 15.88785047],0
a1,1,0.626936,0.236239,[ 12 133] ; [ 4 33],[ 12.74725275 132.25274725] ; [ 3.25274725 33.74725275],0
a6,1,0.640702,0.217825,[84 61] ; [23 14],[85.24725275 59.75274725] ; [21.75274725 15.24725275],0
b5,1,0.71198,0.136308,[91 54] ; [22 15],[90.02747253 54.97252747] ; [22.97252747 14.02747253],0
v3,1,0.760856,0.092633,[ 42 100] ; [10 27],[ 41.25139665 100.74860335] ; [10.74860335 26.25139665],0
a5,1,0.843418,0.039016,[81 64] ; [20 17],[80.46703297 64.53296703] ; [20.53296703 16.46703297],0
d3,1,0.876842,0.024017,[76 68] ; [19 18],[75.5801105 68.4198895] ; [19.4198895 17.5801105],0
p12,1,0.898985,0.016115,[  7 136] ; [ 2 35],[  7.15 135.85] ; [ 1.85 35.15],0
d1,1,0.952252,0.003585,[58 87] ; [15 22],[58.15934066 86.84065934] ; [14.84065934 22.15934066],0
