Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001368,10.247807,[15 36] ; [17  8],[21.47368421 29.52631579] ; [10.52631579 14.47368421],0
v3,1,0.588156,0.293233,[13 39] ; [ 8 18],[14. 38.] ; [ 7. 19.],0
u2,1,0.592948,0.285764,[ 8 17] ; [3 4],[ 8.59375 16.40625] ; [2.40625 4.59375],0
b3,1,0.606153,0.265815,[12 21] ; [ 4 10],[11.23404255 21.76595745] ; [4.76595745 9.23404255],0
b2,1,0.606153,0.265815,[12 21] ; [ 4 10],[11.23404255 21.76595745] ; [4.76595745 9.23404255],0
p10,1,0.623216,0.241373,[31 20] ; [16  8],[31.96 19.04] ; [15.04  8.96],0
u3,1,0.659658,0.193939,[ 7 17] ; [3 5],[ 7.5 16.5] ; [2.5 5.5],0
d2,1,0.693589,0.155227,[20 31] ; [ 9 17],[19.20779221 31.79220779] ; [ 9.79220779 16.20779221],0
s3,1,0.72357,0.125098,[17 34] ; [ 9 15],[17.68 33.32] ; [ 8.32 15.68],0
a7,1,0.748454,0.102835,[24 28] ; [13 13],[24.66666667 27.33333333] ; [12.33333333 13.66666667],0
n1,1,0.824899,0.048951,[ 9 16] ; [4 6],[ 9.28571429 15.71428571] ; [3.71428571 6.28571429],0
r2,1,0.849573,0.035972,[28 22] ; [14 10],[28.37837838 21.62162162] ; [13.62162162 10.37837838],0
n5,1,0.86062,0.03083,[37 15] ; [18  8],[36.66666667 15.33333333] ; [18.33333333  7.66666667],0
p8,1,0.914222,0.011602,[19 34] ; [ 9 17],[18.78481013 34.21518987] ; [ 9.21518987 16.78481013],0
s7,1,0.947809,0.004285,[17 33] ; [ 8 15],[17.12328767 32.87671233] ; [ 7.87671233 15.12328767],0
a1,1,0.987348,0.000251,[ 2 51] ; [ 1 25],[ 2.01265823 50.98734177] ; [ 0.98734177 25.01265823],0
