Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,66.96291,[34 72] ; [145  35],[66.34265734 39.65734266] ; [112.65734266  67.34265734],1
a5,1,1e-06,23.409575,[43 64] ; [126  56],[62.57093426 44.42906574] ; [106.42906574  75.57093426],1
a4,1,5e-05,16.454322,[23 84] ; [82 99],[39.01041667 67.98958333] ; [ 65.98958333 115.01041667],1
s7,1,0.001423,10.175302,[22 81] ; [ 70 105],[34.08633094 68.91366906] ; [ 57.91366906 117.08633094],0
d2,1,0.004018,8.275877,[34 73] ; [88 91],[45.64335664 61.35664336] ; [ 76.35664336 102.64335664],0
n6,1,0.004191,8.199179,[68 39] ; [143  38],[78.39236111 28.60763889] ; [132.60763889  48.39236111],0
v3,1,0.004502,8.069524,[14 89] ; [ 50 126],[23.62724014 79.37275986] ; [ 40.37275986 135.62724014],0
a2,1,0.005547,7.691779,[ 9 98] ; [ 38 144],[17.40138408 89.59861592] ; [ 29.59861592 152.40138408],0
a8,1,0.006367,7.443327,[ 5 96] ; [ 27 141],[12.01486989 88.98513011] ; [ 19.98513011 148.01486989],0
s8,1,0.008789,6.865142,[19 88] ; [ 58 124],[28.50865052 78.49134948] ; [ 48.49134948 133.50865052],0
a3,1,0.012356,6.259005,[55 52] ; [120  61],[65.01736111 41.98263889] ; [109.98263889  71.01736111],0
n2,1,0.019324,5.47195,[25 21] ; [47 15],[30.66666667 15.33333333] ; [41.33333333 20.66666667],0
d1,1,0.019645,5.443213,[43 64] ; [99 83],[52.57439446 54.42560554] ; [89.42560554 92.57439446],0
s6,1,0.02205,5.241864,[43 64] ; [98 83],[52.38541667 54.61458333] ; [88.61458333 92.38541667],0
s4,1,0.038101,4.300527,[26 81] ; [ 26 153],[19.45454545 87.54545455] ; [ 32.54545455 146.45454545],0
r1,1,0.053774,3.719707,[64 43] ; [129  53],[71.4567474 35.5432526] ; [121.5432526  60.4567474],0
d5,1,0.054727,3.690379,[71 35] ; [140  41],[77.93031359 28.06968641] ; [133.06968641  47.93031359],0
r4,1,0.057484,3.608538,[74 33] ; [144  38],[80.71280277 26.28719723] ; [137.28719723  44.71280277],0
p11,1,0.065125,3.401801,[62 45] ; [125  57],[69.23529412 37.76470588] ; [117.76470588  64.23529412],0
u1,1,0.072117,3.23417,[  6 101] ; [ 22 160],[10.36678201 96.63321799] ; [ 17.63321799 164.36678201],0
p10,1,0.087304,2.923389,[61 44] ; [122  57],[67.6584507 37.3415493] ; [115.3415493  63.6584507],0
p1,1,0.101425,2.682985,[  1 105] ; [  8 172],[  3.33566434 102.66433566] ; [  5.66433566 174.33566434],0
n1,1,0.135438,2.229044,[13 33] ; [25 34],[16.64761905 29.35238095] ; [21.35238095 37.64761905],0
a1,1,0.135765,2.225313,[  2 105] ; [ 10 172],[  4.44290657 102.55709343] ; [  7.55709343 174.44290657],0
u3,1,0.149067,2.081773,[27 23] ; [25 37],[23.21428571 26.78571429] ; [28.78571429 33.21428571],0
b4,1,0.150411,2.068075,[56 51] ; [111  71],[61.83044983 45.16955017] ; [105.16955017  76.83044983],0
p9,1,0.160101,1.973273,[65 39] ; [125  52],[70.3202847 33.6797153] ; [119.6797153  57.3202847],0
r2,1,0.185235,1.755117,[89 18] ; [157  20],[92.68309859 14.31690141] ; [153.31690141  23.68309859],0
b5,1,0.235983,1.404433,[67 40] ; [101  81],[62.20069204 44.79930796] ; [105.79930796  76.20069204],0
b2,1,0.239265,1.384917,[12 38] ; [34 68],[15.13157895 34.86842105] ; [30.86842105 71.13157895],0
b3,1,0.239265,1.384917,[12 38] ; [34 68],[15.13157895 34.86842105] ; [30.86842105 71.13157895],0
s3,1,0.28895,1.124508,[43 64] ; [83 95],[47.30526316 59.69473684] ; [78.69473684 99.30526316],0
d4,1,0.296279,1.090868,[76 30] ; [139  41],[79.68531469 26.31468531] ; [135.31468531  44.68531469],0
p5,1,0.303215,1.06,[  1 104] ; [  5 176],[  2.2027972 102.7972028] ; [  3.7972028 177.2027972],0
s2,1,0.337081,0.921502,[35 71] ; [ 70 111],[38.7804878 67.2195122] ; [ 66.2195122 114.7804878],0
p8,1,0.352604,0.864063,[35 70] ; [ 50 128],[31.53710247 73.46289753] ; [ 53.46289753 124.53710247],0
p2,1,0.392343,0.731668,[68 38] ; [125  56],[71.28222997 34.71777003] ; [121.71777003  59.28222997],0
s5,1,0.535562,0.383827,[20 85] ; [ 39 137],[22.04626335 82.95373665] ; [ 36.95373665 139.04626335],0
v2,1,0.539541,0.376391,[35 67] ; [ 65 106],[37.36263736 64.63736264] ; [ 62.63736264 108.36263736],0
a6,1,0.548877,0.359333,[66 41] ; [118  63],[68.36111111 38.63888889] ; [115.63888889  65.36111111],0
p4,1,0.563417,0.333823,[28 78] ; [ 53 126],[30.12631579 75.87368421] ; [ 50.87368421 128.12631579],0
n3,1,0.579894,0.306406,[28 18] ; [39 20],[29.35238095 16.64761905] ; [37.64761905 21.35238095],0
