Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000685,11.529732,[ 1 17] ; [7 4],[ 4.96551724 13.03448276] ; [3.03448276 7.96551724],1
u3,1,0.003128,8.731389,[ 1 11] ; [4 1],[3.52941176 8.47058824] ; [1.47058824 3.52941176],0
s4,1,0.010062,6.623811,[ 1 17] ; [5 6],[ 3.72413793 14.27586207] ; [2.27586207 8.72413793],0
v1,1,0.035987,4.397744,[ 2 16] ; [5 6],[ 4.34482759 13.65517241] ; [2.65517241 8.34482759],0
s3,1,0.041173,4.168871,[ 3 14] ; [6 5],[ 5.46428571 11.53571429] ; [3.53571429 7.46428571],0
v2,1,0.07558,3.157469,[ 4 14] ; [6 5],[ 6.20689655 11.79310345] ; [3.79310345 7.20689655],0
p11,1,0.07558,3.157469,[ 4 14] ; [6 5],[ 6.20689655 11.79310345] ; [3.79310345 7.20689655],0
u2,1,0.079008,3.085185,[4 8] ; [4 1],[5.64705882 6.35294118] ; [2.35294118 2.64705882],0
s7,1,0.102483,2.666477,[ 1 15] ; [3 7],[ 2.46153846 13.53846154] ; [1.53846154 8.46153846],0
p8,1,0.121315,2.400259,[ 2 15] ; [4 7],[ 3.64285714 13.35714286] ; [2.35714286 8.64285714],0
p7,1,0.149448,2.077875,[ 5 13] ; [6 5],[ 6.82758621 11.17241379] ; [4.17241379 6.82758621],0
b4,1,0.149448,2.077875,[13  5] ; [5 6],[11.17241379  6.82758621] ; [6.82758621 4.17241379],0
d3,1,0.149448,2.077875,[ 5 13] ; [6 5],[ 6.82758621 11.17241379] ; [4.17241379 6.82758621],0
d2,1,0.189465,1.721773,[ 4 14] ; [5 6],[ 5.5862069 12.4137931] ; [3.4137931 7.5862069],0
p4,1,0.189465,1.721773,[ 4 14] ; [5 6],[ 5.5862069 12.4137931] ; [3.4137931 7.5862069],0
v4,1,0.195646,1.674579,[ 7 11] ; [7 4],[8.68965517 9.31034483] ; [5.31034483 5.68965517],0
n3,1,0.20686,1.593266,[8 3] ; [1 2],[7.07142857 3.92857143] ; [1.92857143 1.07142857],0
d4,1,0.227907,1.453877,[9 9] ; [8 3],[10.55172414  7.44827586] ; [6.44827586 4.55172414],0
a8,1,0.236377,1.402074,[ 1 17] ; [2 8],[ 1.92857143 16.07142857] ; [1.07142857 8.92857143],0
n5,1,0.260426,1.266488,[ 6 12] ; [6 5],[ 7.44827586 10.55172414] ; [4.55172414 6.44827586],0
p3,1,0.263978,1.247772,[ 3 14] ; [4 7],[ 4.25 12.75] ; [2.75 8.25],0
