Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.001249,10.416856,[33 33] ; [29  6],[40.51485149 25.48514851] ; [21.48514851 13.51485149],0
p10,1,0.002831,8.913608,[30 35] ; [27  8],[37.05 27.95] ; [19.95 15.05],0
a7,1,0.006703,7.350959,[27 40] ; [24 11],[33.5 33.5] ; [17.5 17.5],0
r3,1,0.007249,7.210113,[48 19] ; [33  2],[53.20588235 13.79411765] ; [27.79411765  7.20588235],0
a4,1,0.014628,5.960785,[20 47] ; [ 3 32],[15.10784314 51.89215686] ; [ 7.89215686 27.10784314],0
p6,1,0.024009,5.09397,[10 57] ; [12 23],[14.45098039 52.54901961] ; [ 7.54901961 27.45098039],0
p2,1,0.03162,4.618962,[40 28] ; [28  7],[44.89320388 23.10679612] ; [23.10679612 11.89320388],0
v1,1,0.053996,3.712818,[24 43] ; [19 15],[28.52475248 38.47524752] ; [14.47524752 19.52475248],0
p3,1,0.063614,3.440565,[17 51] ; [15 20],[21.12621359 46.87378641] ; [10.87378641 24.12621359],0
n6,1,0.066281,3.372798,[47 21] ; [30  5],[50.83495146 17.16504854] ; [26.16504854  8.83495146],0
p11,1,0.070545,3.270292,[36 32] ; [25 10],[40.27184466 27.72815534] ; [20.72815534 14.27184466],0
r4,1,0.074617,3.178422,[45 23] ; [29  6],[48.85436893 19.14563107] ; [25.14563107  9.85436893],0
v3,1,0.07743,3.118044,[14 53] ; [13 22],[17.73529412 49.26470588] ; [ 9.26470588 25.73529412],0
r1,1,0.084402,2.978031,[34 33] ; [24 11],[38.09803922 28.90196078] ; [19.90196078 15.09803922],0
s6,1,0.123413,2.373462,[31 37] ; [21 13],[34.66666667 33.33333333] ; [17.33333333 16.66666667],0
d5,1,0.147015,2.10295,[32 35] ; [22 13],[35.47058824 31.52941176] ; [18.52941176 16.47058824],0
d3,1,0.152709,2.044978,[14 52] ; [12 23],[16.99009901 49.00990099] ; [ 9.00990099 25.99009901],0
p7,1,0.161879,1.956584,[23 44] ; [17 18],[26.2745098 40.7254902] ; [13.7254902 21.2745098],0
p1,1,0.18166,1.783993,[ 7 61] ; [ 1 34],[ 5.2815534 62.7184466] ; [ 2.7184466 32.2815534],0
d2,1,0.186745,1.743112,[22 46] ; [ 7 28],[19.14563107 48.85436893] ; [ 9.85436893 25.14563107],0
s4,1,0.187688,1.735675,[15 53] ; [ 4 31],[12.54368932 55.45631068] ; [ 6.45631068 28.54368932],0
s2,1,0.194749,1.681319,[23 45] ; [16 18],[26. 42.] ; [13. 21.],0
p4,1,0.199823,1.643671,[26 42] ; [18 17],[29.04854369 38.95145631] ; [14.95145631 20.04854369],0
s3,1,0.207578,1.588235,[31 37] ; [20 14],[34. 34.] ; [17. 17.],0
a6,1,0.214672,1.539633,[34 34] ; [22 13],[36.97087379 31.02912621] ; [19.02912621 15.97087379],0
r2,1,0.216164,1.529656,[56 12] ; [32  3],[58.09708738  9.90291262] ; [29.90291262  5.09708738],0
d1,1,0.225098,1.471573,[ 1 67] ; [ 2 33],[ 1.98058252 66.01941748] ; [ 1.01941748 33.98058252],0
b3,1,0.253283,1.305105,[15 31] ; [ 4 17],[13.04477612 32.95522388] ; [ 5.95522388 15.04477612],0
b2,1,0.253283,1.305105,[15 31] ; [ 4 17],[13.04477612 32.95522388] ; [ 5.95522388 15.04477612],0
a8,1,0.269794,1.217793,[11 52] ; [ 3 30],[ 9.1875 53.8125] ; [ 4.8125 28.1875],0
v4,1,0.304904,1.052623,[54 13] ; [31  4],[55.83333333 11.16666667] ; [29.16666667  5.83333333],0
s8,1,0.33917,0.913567,[19 49] ; [13 22],[21.12621359 46.87378641] ; [10.87378641 24.12621359],0
s7,1,0.353024,0.862557,[19 46] ; [12 19],[20.98958333 44.01041667] ; [10.01041667 20.98958333],0
n1,1,0.35879,0.842125,[10 18] ; [2 8],[ 8.84210526 19.15789474] ; [3.15789474 6.84210526],0
n2,1,0.383281,0.760151,[19  9] ; [9 2],[20.1025641  7.8974359] ; [7.8974359 3.1025641],0
a2,1,0.435627,0.607775,[ 7 61] ; [ 2 33],[ 5.94174757 62.05825243] ; [ 3.05825243 31.94174757],0
a5,1,0.487169,0.482774,[32 36] ; [19 16],[33.66990291 34.33009709] ; [17.33009709 17.66990291],0
u2,1,0.49168,0.472847,[10 21] ; [6 8],[11.02222222 19.97777778] ; [4.97777778 9.02222222],0
n4,1,0.555262,0.347974,[46 21] ; [22 13],[44.66666667 22.33333333] ; [23.33333333 11.66666667],0
b1,1,0.590295,0.289884,[29 39] ; [13 22],[27.72815534 40.27184466] ; [14.27184466 20.72815534],0
u3,1,0.61425,0.254032,[13 18] ; [7 7],[13.77777778 17.22222222] ; [6.22222222 7.77777778],0
a3,1,0.643803,0.213802,[37 30] ; [21 14],[38.09803922 28.90196078] ; [19.90196078 15.09803922],0
s5,1,0.663996,0.188706,[10 57] ; [ 4 30],[ 9.28712871 57.71287129] ; [ 4.71287129 29.28712871],0
n5,1,0.747977,0.103239,[50 18] ; [26  8],[50.66666667 17.33333333] ; [25.33333333  8.66666667],0
p5,1,0.770795,0.084877,[ 3 65] ; [ 2 33],[ 3.30097087 64.69902913] ; [ 1.69902913 33.30097087],0
b4,1,0.786419,0.073421,[35 33] ; [19 16],[35.65048544 32.34951456] ; [18.34951456 16.65048544],0
b5,1,0.902772,0.014923,[38 30] ; [20 15],[38.29126214 29.70873786] ; [19.70873786 15.29126214],0
