Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,89.912575,[29 79] ; [102  12],[63.72972973 44.27027027] ; [67.27027027 46.72972973],1
s6,1,0.0,50.269588,[52 55] ; [104   9],[75.87272727 31.12727273] ; [80.12727273 32.87272727],1
s7,1,0.0,31.706592,[34 71] ; [76 31],[54.48113208 50.51886792] ; [55.51886792 51.48113208],1
s8,1,1e-06,23.908541,[27 82] ; [65 49],[44.96860987 64.03139013] ; [47.03139013 66.96860987],1
s4,1,0.001168,10.54041,[13 96] ; [33 78],[22.79090909 86.20909091] ; [23.20909091 87.79090909],0
s5,1,0.012351,6.259796,[27 80] ; [45 64],[35.66666667 71.33333333] ; [36.33333333 72.66666667],0
u1,1,0.013639,6.084228,[10 99] ; [24 90],[16.61883408 92.38116592] ; [17.38116592 96.61883408],0
d1,1,0.028821,4.778295,[53 56] ; [72 42],[61.09865471 47.90134529] ; [63.90134529 50.09865471],0
p9,1,0.030991,4.653435,[80 29] ; [97 17],[86.51569507 22.48430493] ; [90.48430493 23.51569507],0
a2,1,0.03181,4.608706,[16 93] ; [30 84],[22.48430493 86.51569507] ; [23.51569507 90.48430493],0
d4,1,0.047747,3.918876,[80 29] ; [96 18],[86.02690583 22.97309417] ; [89.97309417 24.02690583],0
b5,1,0.053818,3.718338,[50 59] ; [67 47],[57.18834081 51.81165919] ; [59.81165919 54.18834081],0
n4,1,0.061314,3.501476,[74 35] ; [90 24],[80.16143498 28.83856502] ; [83.83856502 30.16143498],0
p10,1,0.070593,3.269185,[77 31] ; [93 21],[82.7027027 25.2972973] ; [87.2972973 26.7027027],0
p6,1,0.091594,2.846133,[40 68] ; [55 59],[46.21621622 61.78378378] ; [48.78378378 65.21621622],0
d3,1,0.092082,2.837591,[71 38] ; [86 28],[76.73991031 32.26008969] ; [80.26008969 33.73991031],0
a3,1,0.096152,2.768239,[68 41] ; [83 31],[73.80717489 35.19282511] ; [77.19282511 36.80717489],0
r3,1,0.102627,2.66423,[98 11] ; [108   5],[101.14414414   7.85585586] ; [104.85585586   8.14414414],0
n5,1,0.11383,2.500232,[70 38] ; [85 29],[75.40540541 32.59459459] ; [79.59459459 34.40540541],0
r1,1,0.117,2.457027,[78 31] ; [91 22],[82.97747748 26.02252252] ; [86.02252252 26.97747748],0
n6,1,0.117351,2.452328,[83 25] ; [97 17],[87.56756757 20.43243243] ; [92.43243243 21.56756757],0
r4,1,0.136264,2.219653,[90 19] ; [102  12],[93.84753363 15.15246637] ; [98.15246637 15.84753363],0
a1,1,0.141487,2.161706,[  3 106] ; [  8 106],[  5.37668161 103.62331839] ; [  5.62331839 108.37668161],0
v4,1,0.153578,2.036352,[99 10] ; [109   5],[101.66816143   7.33183857] ; [106.33183857   7.66816143],0
d2,1,0.155232,2.020071,[47 62] ; [60 54],[52.30044843 56.69955157] ; [54.69955157 59.30044843],0
n3,1,0.196706,1.666667,[22 11] ; [22  5],[24.2  8.8] ; [19.8  7.2],0
p12,1,0.212349,1.555341,[  5 104] ; [ 10 104],[  7.33183857 101.66816143] ; [  7.66816143 106.33183857],0
u3,1,0.230971,1.434871,[19 21] ; [18 11],[21.44927536 18.55072464] ; [15.55072464 13.44927536],0
n2,1,0.234716,1.412053,[19 13] ; [20  7],[21.15254237 10.84745763] ; [17.84745763  9.15254237],0
p5,1,0.239202,1.385288,[16 92] ; [ 11 103],[13.13513514 94.86486486] ; [ 13.86486486 100.13513514],0
a5,1,0.267243,1.230842,[76 33] ; [87 27],[79.67264574 29.32735426] ; [83.32735426 30.67264574],0
a4,1,0.29233,1.108858,[44 65] ; [54 60],[47.90134529 61.09865471] ; [50.09865471 63.90134529],0
r2,1,0.306056,1.047619,[96 12] ; [104   8],[98.18181818  9.81818182] ; [101.81818182  10.18181818],0
a8,1,0.306674,1.044947,[13 88] ; [ 9 97],[10.73429952 90.26570048] ; [11.26570048 94.73429952],0
p2,1,0.344758,0.892657,[91 17] ; [101  13],[93.40540541 14.59459459] ; [98.59459459 15.40540541],0
v3,1,0.414521,0.665795,[24 81] ; [31 81],[26.61290323 78.38709677] ; [28.38709677 83.61290323],0
p7,1,0.419428,0.651917,[72 36] ; [81 32],[74.76923077 33.23076923] ; [78.23076923 34.76923077],0
a6,1,0.420808,0.648059,[70 39] ; [79 35],[72.82959641 36.17040359] ; [76.17040359 37.82959641],0
a7,1,0.421343,0.646565,[74 35] ; [83 31],[76.73991031 32.26008969] ; [80.26008969 33.73991031],0
u2,1,0.43556,0.607953,[23 17] ; [20 10],[24.57142857 15.42857143] ; [18.42857143 11.57142857],0
p11,1,0.453955,0.560758,[85 24] ; [84 30],[82.60538117 26.39461883] ; [86.39461883 27.60538117],0
d5,1,0.505562,0.443241,[84 25] ; [92 22],[86.02690583 22.97309417] ; [89.97309417 24.02690583],0
p3,1,0.534048,0.386682,[67 42] ; [74 39],[69.22972973 39.77027027] ; [71.77027027 41.22972973],0
p8,1,0.644431,0.212993,[63 45] ; [63 51],[61.2972973 46.7027027] ; [64.7027027 49.2972973],0
