Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.374046,[ 2 29] ; [106  35],[19.46511628 11.53488372] ; [88.53488372 52.46511628],1
d5,1,0.0,26.272602,[14 17] ; [122  19],[24.51162791  6.48837209] ; [111.48837209  29.51162791],1
d3,1,2e-06,22.558525,[ 9 22] ; [104  37],[20.36627907 10.63372093] ; [92.63372093 48.36627907],1
u2,1,6e-06,20.645346,[ 1 13] ; [28  8],[8.12 5.88] ; [20.88 15.12],1
d2,1,0.000203,13.80711,[ 8 23] ; [88 53],[17.30232558 13.69767442] ; [78.69767442 62.30232558],1
a4,1,0.001674,9.876701,[ 6 25] ; [71 70],[13.87790698 17.12209302] ; [63.12209302 77.87790698],0
b3,1,0.004887,7.920727,[ 1 15] ; [34 44],[ 5.95744681 10.04255319] ; [29.04255319 48.95744681],0
b2,1,0.004887,7.920727,[ 1 15] ; [34 44],[ 5.95744681 10.04255319] ; [29.04255319 48.95744681],0
a3,1,0.036767,4.361171,[17 14] ; [104  37],[21.80813953  9.19186047] ; [99.19186047 41.80813953],0
s5,1,0.038278,4.292646,[ 5 26] ; [45 82],[ 9.81012658 21.18987342] ; [40.18987342 86.81012658],0
a7,1,0.066941,3.356485,[18 13] ; [105  36],[22.16860465  8.83139535] ; [100.83139535  40.16860465],0
n1,1,0.067889,3.333333,[2 7] ; [25 20],[4.5 4.5] ; [22.5 22.5],0
a2,1,0.076549,3.136685,[ 3 28] ; [ 34 107],[ 6.66860465 24.33139535] ; [ 30.33139535 110.66860465],0
s6,1,0.099197,2.718414,[21 10] ; [112  26],[24.3964497  6.6035503] ; [108.6035503  29.3964497],0
u3,1,0.120396,2.412162,[7 7] ; [27 10],[9.33333333 4.66666667] ; [24.66666667 12.33333333],0
p9,1,0.139543,2.18299,[22  9] ; [114  24],[24.94674556  6.05325444] ; [111.05325444  26.94674556],0
p12,1,0.140653,2.1708,[ 1 30] ; [ 17 122],[ 3.28235294 27.71764706] ; [ 14.71764706 124.28235294],0
v2,1,0.141913,2.157095,[11 19] ; [68 64],[14.62962963 15.37037037] ; [64.37037037 67.62962963],0
s8,1,0.154017,2.03201,[12 19] ; [74 66],[15.59064327 15.40935673] ; [70.40935673 69.59064327],0
