Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,30.092691,[233  95] ; [42 60],[209.76744186 118.23255814] ; [65.23255814 36.76744186],1
p11,1,1e-06,24.731401,[247  84] ; [50 53],[226.51382488 104.48617512] ; [70.48617512 32.51382488],1
p10,1,1e-06,24.481463,[246  82] ; [50 52],[225.78604651 102.21395349] ; [70.21395349 31.78604651],1
v4,1,3e-06,22.153398,[308  23] ; [78 24],[295.07159353  35.92840647] ; [90.92840647 11.07159353],1
p9,1,4e-06,21.259067,[251  73] ; [55 47],[232.73239437  91.26760563] ; [73.26760563 28.73239437],1
n4,1,5e-06,20.95542,[243  87] ; [51 52],[224.06466513 105.93533487] ; [69.93533487 33.06466513],1
r4,1,7e-06,20.247303,[282  49] ; [67 36],[266.17281106  64.82718894] ; [82.82718894 20.17281106],1
p2,1,6.7e-05,15.883719,[256  75] ; [59 44],[240.24193548  90.75806452] ; [74.75806452 28.24193548],1
r3,1,0.000149,14.381621,[303  26] ; [81 22],[292.44444444  36.55555556] ; [91.55555556 11.44444444],1
s7,1,0.00041,12.486971,[137 183] ; [21 72],[122.42130751 197.57869249] ; [35.57869249 57.42130751],1
s6,1,0.000415,12.461238,[192 135] ; [40 63],[176.42790698 150.57209302] ; [55.57209302 47.42790698],1
s5,1,0.000836,11.160326,[ 89 233] ; [11 87],[ 76.66666667 245.33333333] ; [23.33333333 74.66666667],1
s8,1,0.000863,11.099703,[119 212] ; [19 84],[105.24884793 225.75115207] ; [32.75115207 70.24884793],1
r2,1,0.003238,8.668056,[299  27] ; [83 19],[290.96261682  35.03738318] ; [91.03738318 10.96261682],0
s2,1,0.01747,5.648484,[149 180] ; [33 70],[138.60648148 190.39351852] ; [43.39351852 59.60648148],0
d1,1,0.01887,5.513487,[182 149] ; [43 60],[171.60138249 159.39861751] ; [53.39861751 49.60138249],0
u1,1,0.029222,4.754463,[ 50 281] ; [ 7 96],[ 43.47235023 287.52764977] ; [13.52764977 89.47235023],0
d5,1,0.031126,4.645977,[255  75] ; [68 34],[246.73611111  83.26388889] ; [76.26388889 25.73611111],0
b1,1,0.050893,3.811801,[128 203] ; [51 52],[136.51843318 194.48156682] ; [42.48156682 60.51843318],0
a3,1,0.051591,3.788972,[220 111] ; [57 45],[211.7482679 119.2517321] ; [65.2517321 36.7482679],0
p4,1,0.060098,3.534668,[157 171] ; [38 64],[148.74418605 179.25581395] ; [46.25581395 55.74418605],0
a5,1,0.060464,3.524603,[217 114] ; [57 46],[208.97235023 122.02764977] ; [65.02764977 37.97235023],0
p3,1,0.080796,3.048807,[124 206] ; [29 74],[116.60508083 213.39491917] ; [36.39491917 66.60508083],0
p8,1,0.092912,2.823181,[140 188] ; [34 68],[132.7255814 195.2744186] ; [41.2744186 60.7255814],0
p6,1,0.103327,2.653427,[ 90 238] ; [20 83],[ 83.71229698 244.28770302] ; [26.28770302 76.71229698],0
n3,1,0.1131,2.510357,[69 28] ; [21 16],[65.14925373 31.85074627] ; [24.85074627 12.14925373],0
a1,1,0.122645,2.383209,[ 11 320] ; [ 7 96],[ 13.7281106 317.2718894] ; [ 4.2718894 98.7281106],0
d4,1,0.133752,2.248405,[259  71] ; [72 29],[253.43387471  76.56612529] ; [77.56612529 23.43387471],0
u2,1,0.134106,2.244316,[52 57] ; [28 18],[56.25806452 52.74193548] ; [23.74193548 22.25806452],0
r1,1,0.146714,2.106092,[239  92] ; [66 36],[233.15242494  97.84757506] ; [71.84757506 30.15242494],0
v2,1,0.148302,2.089626,[133 187] ; [32 64],[126.92307692 193.07692308] ; [38.07692308 57.92307692],0
v3,1,0.153964,2.032531,[ 88 238] ; [19 77],[ 82.65876777 243.34123223] ; [24.34123223 71.65876777],0
a2,1,0.177711,1.81666,[ 68 263] ; [15 88],[ 63.30184332 267.69815668] ; [19.69815668 83.30184332],0
b3,1,0.217199,1.522781,[ 58 122] ; [14 45],[ 54.22594142 125.77405858] ; [17.77405858 41.22594142],0
b2,1,0.217199,1.522781,[ 58 122] ; [14 45],[ 54.22594142 125.77405858] ; [17.77405858 41.22594142],0
p7,1,0.220986,1.497954,[176 150] ; [47 53],[170.65258216 155.34741784] ; [52.34741784 47.65258216],0
d3,1,0.221343,1.495646,[218 112] ; [60 41],[212.85382831 117.14617169] ; [65.14617169 35.85382831],0
d2,1,0.25288,1.307325,[153 175] ; [41 61],[147.98139535 180.01860465] ; [46.01860465 55.98139535],0
s1,1,0.254991,1.295752,[ 11 316] ; [ 6 96],[ 12.95804196 314.04195804] ; [ 4.04195804 97.95804196],0
a6,1,0.366499,0.815501,[211 120] ; [70 32],[214.80600462 116.19399538] ; [66.19399538 35.80600462],0
n2,1,0.377373,0.779241,[68 30] ; [24 15],[65.81021898 32.18978102] ; [26.18978102 12.81021898],0
a8,1,0.400261,0.707542,[ 34 271] ; [ 8 90],[ 31.7866005 273.2133995] ; [10.2133995 87.7866005],0
a4,1,0.426727,0.631715,[133 197] ; [37 66],[129.56120092 200.43879908] ; [40.43879908 62.56120092],0
a7,1,0.453247,0.562518,[227 102] ; [67 36],[223.90277778 105.09722222] ; [70.09722222 32.90277778],0
b4,1,0.557216,0.344548,[194 137] ; [57 46],[191.43087558 139.56912442] ; [59.56912442 43.43087558],0
u3,1,0.625394,0.238359,[51 58] ; [23 22],[52.37662338 56.62337662] ; [21.62337662 23.37662338],0
u4,1,0.6949,0.153832,[  2 329] ; [  1 102],[  2.28801843 328.71198157] ; [  0.71198157 102.28801843],0
s3,1,0.778724,0.078951,[165 161] ; [50 52],[163.76168224 162.23831776] ; [51.23831776 50.76168224],0
n1,1,0.784947,0.074462,[32 66] ; [13 24],[32.66666667 65.33333333] ; [12.33333333 24.66666667],0
s4,1,0.802848,0.062331,[ 67 259] ; [20 83],[ 66.11188811 259.88811189] ; [20.88811189 82.11188811],0
b5,1,0.836431,0.042626,[187 144] ; [57 46],[186.0921659 144.9078341] ; [57.9078341 45.0921659],0
p1,1,0.869055,0.027178,[ 18 312] ; [ 6 96],[ 18.33333333 311.66666667] ; [ 5.66666667 96.33333333],0
