Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,277.345669,[308  38] ; [ 74 228],[203.9691358 142.0308642] ; [178.0308642 123.9691358],1
s7,1,0.0,140.053949,[252  83] ; [ 80 208],[178.52327448 156.47672552] ; [153.47672552 134.52327448],1
s6,1,0.0,111.889399,[301  42] ; [147 151],[239.72542902 103.27457098] ; [208.27457098  89.72542902],1
s8,1,0.0,100.79029,[227 121] ; [ 78 224],[163.29230769 184.70769231] ; [141.70769231 160.29230769],1
s5,1,0.0,65.165711,[167 167] ; [ 57 240],[118.56735341 215.43264659] ; [105.43264659 191.56735341],1
s4,1,1.8e-05,18.391587,[ 73 271] ; [ 27 274],[ 53.33333333 290.66666667] ; [ 46.66666667 254.33333333],1
p6,1,2.5e-05,17.755336,[161 182] ; [ 92 208],[134.95956454 208.04043546] ; [118.04043546 181.95956454],1
d4,1,0.000177,14.065068,[299  47] ; [226  76],[280.32407407  65.67592593] ; [244.67592593  57.32407407],1
a3,1,0.000343,12.818764,[275  73] ; [201 101],[254.84307692  93.15692308] ; [221.15692308  80.84307692],1
p4,1,0.000364,12.709391,[239 108] ; [167 135],[217.07550077 129.92449923] ; [188.92449923 113.07550077],1
d1,1,0.000389,12.584143,[233 117] ; [161 143],[210.85626911 139.14373089] ; [183.14373089 120.85626911],1
r4,1,0.000522,12.035991,[335  15] ; [269  35],[323.24159021  26.75840979] ; [280.75840979  23.24159021],1
p9,1,0.000778,11.294107,[312  33] ; [243  56],[297.32142857  47.67857143] ; [257.67857143  41.32142857],1
p12,1,0.000864,11.098879,[ 42 306] ; [ 14 285],[ 30.12055641 317.87944359] ; [ 25.87944359 273.12055641],1
p10,1,0.002015,9.535592,[306  41] ; [237  62],[291.67337461  55.32662539] ; [251.32662539  47.67337461],0
r3,1,0.003395,8.581991,[336  12] ; [276  27],[327.15207373  20.84792627] ; [284.84792627  18.15207373],0
v4,1,0.005378,7.747583,[343   7] ; [284  19],[336.06431853  13.93568147] ; [290.93568147  12.06431853],0
u4,1,0.006483,7.410887,[ 16 334] ; [  3 301],[ 10.16819572 339.83180428] ; [  8.83180428 295.16819572],0
r1,1,0.006761,7.335293,[300  49] ; [235  67],[286.81259601  62.18740399] ; [248.18740399  53.81259601],0
v3,1,0.007626,7.119175,[160 175] ; [111 187],[143.42022117 191.57977883] ; [127.57977883 170.42022117],0
p7,1,0.009144,6.794412,[235 101] ; [179 119],[219.40694006 116.59305994] ; [194.59305994 103.40694006],0
a6,1,0.013278,6.131755,[225 121] ; [225  79],[239.53846154 106.46153846] ; [210.46153846  93.53846154],0
u1,1,0.01352,6.099717,[ 81 269] ; [ 47 257],[ 68.50152905 281.49847095] ; [ 59.49847095 244.50152905],0
n6,1,0.015689,5.837418,[322  26] ; [263  40],[312.71889401  35.28110599] ; [272.28110599  30.71889401],0
v1,1,0.021539,5.282615,[212 128] ; [159 139],[197.71159875 142.28840125] ; [173.28840125 124.71159875],0
p2,1,0.027826,4.838805,[300  48] ; [240  61],[289.55315871  58.44684129] ; [250.44684129  50.55315871],0
p3,1,0.03032,4.691064,[195 152] ; [144 158],[181.25269646 165.74730354] ; [157.74730354 144.25269646],0
s1,1,0.033407,4.524809,[ 16 328] ; [  5 295],[ 11.2173913 332.7826087] ; [  9.7826087 290.2173913],0
u3,1,0.035701,4.411328,[49 26] ; [51 52],[42.13483146 32.86516854] ; [57.86516854 45.13483146],0
d2,1,0.036305,4.382726,[190 157] ; [140 161],[176.71296296 170.28703704] ; [153.28703704 147.71296296],0
v2,1,0.040181,4.210219,[200 136] ; [150 142],[187.2611465 148.7388535] ; [162.7388535 129.2611465],0
u2,1,0.057723,3.601621,[45 30] ; [46 55],[38.77840909 36.22159091] ; [52.22159091 48.77840909],0
a4,1,0.060351,3.527707,[177 172] ; [130 170],[165.08936826 183.91063174] ; [141.91063174 158.08936826],0
n2,1,0.061182,3.505047,[59 11] ; [52 21],[54.33566434 15.66433566] ; [56.66433566 16.33566434],0
d3,1,0.061825,3.487737,[246 101] ; [194 109],[234.89230769 112.10769231] ; [205.10769231  97.89230769],0
a8,1,0.066721,3.361892,[ 57 266] ; [ 33 237],[ 49.02192243 273.97807757] ; [ 40.97807757 229.02192243],0
d5,1,0.086628,2.935942,[292  55] ; [240  64],[283.56989247  63.43010753] ; [248.43010753  55.56989247],0
p5,1,0.126862,2.330485,[ 53 292] ; [ 34 268],[ 46.39103555 298.60896445] ; [ 40.60896445 261.39103555],0
a2,1,0.130014,2.292339,[100 250] ; [ 71 233],[ 91.51376147 258.48623853] ; [ 79.48623853 224.51376147],0
a7,1,0.14265,2.149132,[257  91] ; [208  95],[248.57142857  99.42857143] ; [216.42857143  86.57142857],0
p11,1,0.163866,1.938186,[287  63] ; [236  68],[279.89296636  70.10703364] ; [243.10703364  60.89296636],0
p8,1,0.171303,1.871505,[197 147] ; [153 142],[188.41940532 155.58059468] ; [161.58059468 133.41940532],0
n4,1,0.261715,1.259662,[315  34] ; [266  38],[310.51914242  38.48085758] ; [270.48085758  33.51914242],0
b1,1,0.272043,1.206418,[146 204] ; [114 190],[139.14373089 210.85626911] ; [120.85626911 183.14373089],0
a5,1,0.410396,0.677653,[268  81] ; [225  79],[263.48698315  85.51301685] ; [229.51301685  74.48698315],0
b2,1,0.469477,0.523207,[ 93 129] ; [ 69 111],[ 89.46268657 132.53731343] ; [ 72.53731343 107.46268657],0
b3,1,0.469477,0.523207,[ 93 129] ; [ 69 111],[ 89.46268657 132.53731343] ; [ 72.53731343 107.46268657],0
p1,1,0.502856,0.448904,[ 35 312] ; [ 26 278],[ 32.51459293 314.48540707] ; [ 28.48540707 275.51459293],0
b5,1,0.541878,0.372071,[212 138] ; [177 127],[208.18042813 141.81957187] ; [180.81957187 123.18042813],0
n1,1,0.664332,0.188304,[30 39] ; [33 37],[31.27338129 37.72661871] ; [31.72661871 38.27338129],0
a1,1,0.800811,0.063654,[ 20 330] ; [ 16 288],[ 19.26605505 330.73394495] ; [ 16.73394495 287.26605505],0
