Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000486,12.168721,[6 6] ; [104  14],[10.15384615  1.84615385] ; [99.84615385 18.15384615],1
r2,1,0.001407,10.196465,[8 4] ; [108   7],[10.96062992  1.03937008] ; [105.03937008   9.96062992],0
p2,1,0.014105,6.024911,[6 6] ; [93 22],[9.35433071 2.64566929] ; [89.64566929 25.35433071],0
a6,1,0.03124,4.639752,[ 1 11] ; [47 71],[4.43076923 7.56923077] ; [43.56923077 74.43076923],0
r1,1,0.039734,4.229187,[6 6] ; [91 27],[8.95384615 3.04615385] ; [88.04615385 29.95384615],0
v1,1,0.044967,4.01986,[5 7] ; [80 34],[8.0952381 3.9047619] ; [76.9047619 37.0952381],0
v3,1,0.055193,3.676258,[3 8] ; [66 49],[6.02380952 4.97619048] ; [62.97619048 52.02380952],0
s8,1,0.093155,2.818984,[3 9] ; [59 58],[5.76744186 6.23255814] ; [56.23255814 60.76744186],0
p7,1,0.103485,2.650994,[6 6] ; [82 31],[8.448 3.552] ; [79.552 33.448],0
d2,1,0.110207,2.551252,[9 3] ; [60 58],[6.36923077 5.63076923] ; [62.63076923 55.36923077],0
a3,1,0.128385,2.31192,[7 5] ; [92 26],[9.13846154 2.86153846] ; [89.86153846 28.13846154],0
p8,1,0.146176,2.111708,[4 8] ; [62 50],[6.38709677 5.61290323] ; [59.61290323 52.38709677],0
s1,1,0.149684,2.075464,[ 1 11] ; [  2 114],[ 0.28125 11.71875] ; [  2.71875 113.28125],0
n5,1,0.167274,1.90721,[7 5] ; [88 27],[8.97637795 3.02362205] ; [86.02362205 28.97637795],0
s7,1,0.191946,1.702617,[4 8] ; [59 52],[6.14634146 5.85365854] ; [56.85365854 54.14634146],0
a4,1,0.215275,1.53559,[7 5] ; [47 71],[4.98461538 7.01538462] ; [49.01538462 68.98461538],0
a5,1,0.287303,1.132218,[7 5] ; [86 32],[8.58461538 3.41538462] ; [84.41538462 33.58461538],0
s3,1,0.296702,1.088959,[8 4] ; [59 57],[6.28125 5.71875] ; [60.71875 55.28125],0
b5,1,0.315668,1.006809,[7 5] ; [51 67],[5.35384615 6.64615385] ; [52.64615385 65.35384615],0
s5,1,0.332362,0.939674,[3 8] ; [47 64],[4.50819672 6.49180328] ; [45.49180328 65.50819672],0
p10,1,0.339354,0.912869,[8 4] ; [89 24],[9.312 2.688] ; [87.688 25.312],0
b4,1,0.349751,0.874361,[8 4] ; [62 56],[6.46153846 5.53846154] ; [63.53846154 54.46153846],0
d5,1,0.382135,0.763823,[9 3] ; [100  18],[10.06153846  1.93846154] ; [98.93846154 19.06153846],0
u4,1,0.396218,0.719774,[ 1 11] ; [  4 114],[ 0.46153846 11.53846154] ; [  4.53846154 113.46153846],0
d4,1,0.40487,0.693814,[11  1] ; [97 21],[9.96923077 2.03076923] ; [98.03076923 19.96923077],0
s2,1,0.40579,0.6911,[5 7] ; [64 54],[6.36923077 5.63076923] ; [62.63076923 55.36923077],0
d3,1,0.474337,0.511856,[4 8] ; [52 66],[5.16923077 6.83076923] ; [50.83076923 67.16923077],0
p5,1,0.504158,0.446173,[ 2 10] ; [ 12 104],[ 1.3125 10.6875] ; [ 12.6875 103.3125],0
p9,1,0.524774,0.404501,[9 3] ; [94 20],[9.80952381 2.19047619] ; [93.19047619 20.80952381],0
p1,1,0.524776,0.404498,[ 1 11] ; [  5 112],[ 0.55813953 11.44186047] ; [  5.44186047 111.55813953],0
p12,1,0.547031,0.362664,[ 1 11] ; [  5 108],[ 0.576 11.424] ; [  5.424 107.576],0
n6,1,0.570414,0.32199,[9 3] ; [94 21],[9.73228346 2.26771654] ; [93.26771654 21.73228346],0
n4,1,0.61569,0.251972,[9 3] ; [94 22],[9.65625 2.34375] ; [93.34375 22.65625],0
b1,1,0.652038,0.203341,[6 6] ; [51 67],[5.26153846 6.73846154] ; [51.73846154 66.26153846],0
s6,1,0.661511,0.191693,[8 4] ; [68 45],[7.296 4.704] ; [68.704 44.296],0
u2,1,0.743421,0.107143,[2 3] ; [12 13],[2.33333333 2.66666667] ; [11.66666667 13.33333333],0
b2,1,0.744201,0.106469,[4 6] ; [35 42],[4.48275862 5.51724138] ; [34.51724138 42.48275862],0
b3,1,0.744201,0.106469,[4 6] ; [35 42],[4.48275862 5.51724138] ; [34.51724138 42.48275862],0
s4,1,0.775786,0.08112,[ 2 10] ; [ 16 101],[ 1.6744186 10.3255814] ; [ 16.3255814 100.6744186],0
d1,1,0.779077,0.078692,[6 6] ; [64 54],[6.46153846 5.53846154] ; [63.53846154 54.46153846],0
u3,1,0.800093,0.064124,[2 3] ; [12 14],[2.25806452 2.74193548] ; [11.74193548 14.25806452],0
a2,1,0.839918,0.040804,[ 1 11] ; [  8 110],[ 0.83076923 11.16923077] ; [  8.16923077 109.83076923],0
p6,1,0.852797,0.034429,[4 8] ; [40 71],[4.29268293 7.70731707] ; [39.70731707 71.29268293],0
p4,1,0.864017,0.029331,[7 5] ; [63 50],[6.72 5.28] ; [63.28 49.72],0
p11,1,0.868189,0.027542,[9 3] ; [91 27],[9.23076923 2.76923077] ; [90.76923077 27.23076923],0
p3,1,0.90942,0.012944,[6 6] ; [60 56],[6.1875 5.8125] ; [59.8125 56.1875],0
n2,1,0.932534,0.007167,[3 1] ; [20  6],[3.06666667 0.93333333] ; [19.93333333  6.06666667],0
