Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,70.32757,[17 74] ; [57  9],[42.89171975 48.10828025] ; [31.10828025 34.89171975],1
s6,1,0.0,30.744976,[36 56] ; [55 11],[52.98734177 39.01265823] ; [38.01265823 27.98734177],1
s8,1,0.0,27.968536,[15 78] ; [37 29],[30.41509434 62.58490566] ; [21.58490566 44.41509434],1
s5,1,8e-06,19.892359,[16 77] ; [32 31],[28.61538462 64.38461538] ; [19.38461538 43.61538462],1
s7,1,0.000302,13.058735,[19 72] ; [31 33],[29.35483871 61.64516129] ; [20.64516129 43.35483871],1
s4,1,0.000486,12.169301,[11 82] ; [23 43],[19.88679245 73.11320755] ; [14.11320755 51.88679245],1
p6,1,0.004833,7.940816,[16 74] ; [25 41],[23.65384615 66.34615385] ; [17.34615385 48.65384615],0
p10,1,0.018501,5.548077,[67 26] ; [57  8],[72.98734177 20.01265823] ; [51.01265823 13.98734177],0
r3,1,0.036712,4.363746,[84  9] ; [65  1],[87.1509434  5.8490566] ; [61.8490566  4.1509434],0
d1,1,0.038936,4.263644,[34 59] ; [35 31],[40.35849057 52.64150943] ; [28.64150943 37.35849057],0
a6,1,0.089695,2.879837,[54 39] ; [47 19],[59.0754717 33.9245283] ; [41.9245283 24.0754717],0
p12,1,0.100367,2.69971,[ 2 91] ; [ 5 61],[ 4.09433962 88.90566038] ; [ 2.90566038 63.09433962],0
n3,1,0.12008,2.416283,[24  7] ; [12  9],[21.46153846  9.53846154] ; [14.53846154  6.46153846],0
r2,1,0.145267,2.121255,[78 14] ; [61  5],[80.93670886 11.06329114] ; [58.06329114  7.93670886],0
p4,1,0.159136,1.982421,[37 55] ; [34 32],[41.34177215 50.65822785] ; [29.65822785 36.34177215],0
v4,1,0.16133,1.961715,[82 10] ; [62  3],[84.38216561  7.61783439] ; [59.61783439  5.38216561],0
a8,1,0.208066,1.584829,[ 4 82] ; [ 6 54],[ 5.89041096 80.10958904] ; [ 4.10958904 55.89041096],0
u3,1,0.214847,1.538462,[21 18] ; [18  8],[23.4 15.6] ; [15.6 10.4],0
n1,1,0.254213,1.3,[ 8 24] ; [ 8 12],[ 9.84615385 22.15384615] ; [ 6.15384615 13.84615385],0
v2,1,0.26278,1.254049,[42 47] ; [35 27],[45.38410596 43.61589404] ; [31.61589404 30.38410596],0
d4,1,0.295219,1.095667,[68 25] ; [53 13],[70.77358491 22.22641509] ; [50.22641509 15.77358491],0
p7,1,0.297604,1.084898,[53 38] ; [40 20],[56.04635762 34.95364238] ; [36.95364238 23.04635762],0
n6,1,0.346025,0.887982,[68 25] ; [43 22],[65.33544304 27.66455696] ; [45.66455696 19.33544304],0
u1,1,0.346163,0.887471,[ 6 87] ; [ 7 59],[ 7.60377358 85.39622642] ; [ 5.39622642 60.60377358],0
d2,1,0.353759,0.859928,[26 67] ; [23 43],[28.66037736 64.33962264] ; [20.33962264 45.66037736],0
a5,1,0.359483,0.839697,[51 42] ; [41 25],[53.81132075 39.18867925] ; [38.18867925 27.81132075],0
v1,1,0.3609,0.834758,[37 55] ; [30 33],[39.76774194 52.23225806] ; [27.23225806 35.76774194],0
a7,1,0.376094,0.78343,[63 30] ; [49 17],[65.50943396 27.49056604] ; [46.49056604 19.50943396],0
p8,1,0.386528,0.749835,[45 48] ; [36 29],[47.67721519 45.32278481] ; [33.32278481 31.67721519],0
p1,1,0.387001,0.748344,[ 3 89] ; [ 4 61],[ 4.10191083 87.89808917] ; [ 2.89808917 62.10191083],0
