Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,37.368503,[178 132] ; [17 68],[153.03797468 156.96202532] ; [41.96202532 43.03797468],1
d1,1,0.0,37.07922,[219  93] ; [29 56],[194.90176322 117.09823678] ; [53.09823678 31.90176322],1
a3,1,0.0,31.132947,[258  53] ; [46 39],[238.74747475  72.25252525] ; [65.25252525 19.74747475],1
u1,1,5e-06,20.890695,[ 77 235] ; [ 2 83],[ 62.08564232 249.91435768] ; [16.91435768 68.08564232],1
a4,1,8e-06,20.006886,[165 145] ; [22 63],[146.75949367 163.24050633] ; [40.24050633 44.75949367],1
d5,1,0.000395,12.557833,[269  41] ; [60 25],[258.20253165  51.79746835] ; [70.79746835 14.20253165],1
r1,1,0.000455,12.29187,[272  39] ; [61 24],[261.52272727  49.47727273] ; [71.47727273 13.52272727],1
d3,1,0.000883,11.058886,[230  81] ; [47 38],[217.54292929  93.45707071] ; [59.45707071 25.54292929],1
p2,1,0.005055,7.85953,[278  31] ; [66 18],[270.47328244  38.52671756] ; [73.52671756 10.47328244],0
s8,1,0.0058,7.611423,[168 140] ; [32 53],[156.74300254 151.25699746] ; [43.25699746 41.74300254],0
d4,1,0.007638,7.11641,[270  40] ; [64 21],[262.12658228  47.87341772] ; [71.87341772 13.12658228],0
a6,1,0.007834,7.071125,[222  88] ; [48 37],[211.89873418  98.10126582] ; [58.10126582 26.89873418],0
s7,1,0.01086,6.488057,[166 134] ; [31 48],[155.93667546 144.06332454] ; [41.06332454 37.93667546],0
p4,1,0.014946,5.922844,[219  89] ; [48 36],[209.78571429  98.21428571] ; [57.21428571 26.78571429],0
p8,1,0.016576,5.740733,[197 106] ; [42 41],[187.60880829 115.39119171] ; [51.39119171 31.60880829],0
s5,1,0.025769,4.971445,[125 179] ; [22 58],[116.375 187.625] ; [30.625 49.375],0
a7,1,0.028825,4.77805,[231  81] ; [52 32],[222.96969697  89.03030303] ; [60.03030303 23.96969697],0
n1,1,0.069213,3.301587,[20 30] ; [10  5],[23.07692308 26.92307692] ; [6.92307692 8.07692308],0
r4,1,0.074673,3.177197,[293  19] ; [75 10],[289.20906801  22.79093199] ; [78.79093199  6.20906801],0
p3,1,0.087368,2.922215,[183 126] ; [41 43],[176.1221374 132.8778626] ; [47.8778626 36.1221374],0
n5,1,0.119487,2.424026,[263  48] ; [65 19],[258.24810127  52.75189873] ; [69.75189873 14.24810127],0
s2,1,0.137344,2.207471,[170 136] ; [39 45],[163.98461538 142.01538462] ; [45.01538462 38.98461538],0
s1,1,0.148656,2.085985,[  6 301] ; [ 4 80],[  7.8516624 299.1483376] ; [ 2.1483376 81.8516624],0
b1,1,0.184635,1.759918,[116 196] ; [25 60],[110.81108312 201.18891688] ; [30.18891688 54.81108312],0
b2,1,0.187284,1.738856,[100 118] ; [19 34],[ 95.72693727 122.27306273] ; [23.27306273 29.72693727],0
b3,1,0.187284,1.738856,[100 118] ; [19 34],[ 95.72693727 122.27306273] ; [23.27306273 29.72693727],0
p9,1,0.194194,1.68551,[285  23] ; [74 10],[282.07142857  25.92857143] ; [76.92857143  7.07142857],0
n4,1,0.232502,1.425486,[263  49] ; [67 18],[259.34508816  52.65491184] ; [70.65491184 14.34508816],0
r2,1,0.255063,1.29536,[296  13] ; [77  6],[294.02295918  14.97704082] ; [78.97704082  4.02295918],0
r3,1,0.260552,1.265822,[300  11] ; [84  1],[301.57575758   9.42424242] ; [82.42424242  2.57575758],0
b4,1,0.297107,1.087133,[192 120] ; [47 38],[187.82871537 124.17128463] ; [51.17128463 33.82871537],0
u4,1,0.312407,1.020473,[ 10 302] ; [ 1 84],[  8.64483627 303.35516373] ; [ 2.35516373 82.64483627],0
n2,1,0.35037,0.872117,[42  8] ; [11  4],[40.76923077  9.23076923] ; [12.23076923  2.76923077],0
n3,1,0.370137,0.803204,[34 16] ; [12  3],[35.38461538 14.61538462] ; [10.61538462  4.38461538],0
p10,1,0.410652,0.676911,[276  31] ; [72 11],[273.93846154  33.06153846] ; [74.06153846  8.93846154],0
s6,1,0.41261,0.671267,[217  89] ; [55 28],[213.96401028  92.03598972] ; [58.03598972 24.96401028],0
n6,1,0.452477,0.564439,[275  35] ; [72 12],[273.02030457  36.97969543] ; [73.97969543 10.02030457],0
p12,1,0.467391,0.528136,[ 34 273] ; [ 7 77],[ 32.19181586 274.80818414] ; [ 8.80818414 75.19181586],0
a1,1,0.47325,0.514377,[ 17 295] ; [ 3 82],[ 15.71788413 296.28211587] ; [ 4.28211587 80.71788413],0
u3,1,0.484439,0.488854,[37 17] ; [24 15],[35.41935484 18.58064516] ; [25.58064516 13.41935484],0
v2,1,0.561833,0.33654,[213  88] ; [56 27],[210.85677083  90.14322917] ; [58.14322917 24.85677083],0
p5,1,0.617246,0.249757,[ 46 264] ; [14 68],[ 47.44897959 262.55102041] ; [12.55102041 69.44897959],0
u2,1,0.636087,0.223897,[32 22] ; [25 14],[33.09677419 20.90322581] ; [23.90322581 15.09677419],0
p7,1,0.72673,0.122136,[214  88] ; [59 22],[215.26370757  86.73629243] ; [57.73629243 23.26370757],0
a8,1,0.735444,0.114172,[ 43 235] ; [11 68],[ 42.05042017 235.94957983] ; [11.94957983 67.05042017],0
v4,1,0.793355,0.068621,[300   9] ; [82  2],[300.35114504   8.64885496] ; [81.64885496  2.35114504],0
s4,1,0.832507,0.044727,[ 44 262] ; [13 72],[ 44.60869565 261.39130435] ; [12.39130435 72.60869565],0
s3,1,0.907878,0.01339,[171 132] ; [48 36],[171.46511628 131.53488372] ; [47.53488372 36.46511628],0
v3,1,0.938473,0.005958,[155 145] ; [43 41],[154.6875 145.3125] ; [43.3125 40.6875],0
b5,1,0.976673,0.000855,[194 118] ; [53 32],[194.11586902 117.88413098] ; [52.88413098 32.11586902],0
p1,1,0.987269,0.000255,[ 29 281] ; [ 8 77],[ 29.03797468 280.96202532] ; [ 7.96202532 77.03797468],0
