Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000422,12.432113,[14  3] ; [11 25],[8.01886792 8.98113208] ; [16.98113208 19.01886792],1
p3,1,0.006707,7.349916,[11  6] ; [ 9 26],[ 6.53846154 10.46153846] ; [13.46153846 21.53846154],0
d2,1,0.011988,6.312645,[ 2 15] ; [17 19],[ 6.09433962 10.90566038] ; [12.90566038 23.09433962],0
a6,1,0.015404,5.869715,[14  3] ; [17 19],[9.94339623 7.05660377] ; [21.05660377 14.94339623],0
d1,1,0.038141,4.298705,[ 3 14] ; [17 19],[ 6.41509434 10.58490566] ; [13.58490566 22.41509434],0
a4,1,0.04467,4.031057,[ 2 15] ; [14 22],[ 5.13207547 11.86792453] ; [10.86792453 25.13207547],0
n3,1,0.05773,3.601441,[2 5] ; [12  5],[4.08333333 2.91666667] ; [9.91666667 7.08333333],0
p5,1,0.060452,3.52493,[ 3 14] ; [ 1 34],[ 1.30769231 15.69230769] ; [ 2.69230769 32.30769231],0
p6,1,0.068192,3.326023,[7 9] ; [ 7 29],[ 4.30769231 11.69230769] ; [ 9.69230769 26.30769231],0
b4,1,0.07885,3.08845,[ 6 11] ; [22 14],[8.98113208 8.01886792] ; [19.01886792 16.98113208],0
s7,1,0.094394,2.797804,[11  6] ; [14 21],[8.17307692 8.82692308] ; [16.82692308 18.17307692],0
v2,1,0.109738,2.557994,[ 7 10] ; [22 12],[9.66666667 7.33333333] ; [19.33333333 14.66666667],0
s8,1,0.116574,2.462757,[9 8] ; [11 25],[ 6.41509434 10.58490566] ; [13.58490566 22.41509434],0
r3,1,0.124509,2.359664,[15  2] ; [24 11],[12.75  4.25] ; [26.25  8.75],0
s2,1,0.158071,1.992583,[12  5] ; [18 18],[9.62264151 7.37735849] ; [20.37735849 15.62264151],0
r1,1,0.171713,1.867926,[ 3 14] ; [13 23],[ 5.13207547 11.86792453] ; [10.86792453 25.13207547],0
p11,1,0.171713,1.867926,[14  3] ; [23 13],[11.86792453  5.13207547] ; [25.13207547 10.86792453],0
n6,1,0.188678,1.727907,[9 8] ; [25 10],[11.11538462  5.88461538] ; [22.88461538 12.11538462],0
s3,1,0.261059,1.263132,[12  5] ; [19 16],[10.13461538  6.86538462] ; [20.86538462 14.13461538],0
s4,1,0.313682,1.015107,[ 6 11] ; [ 8 28],[ 4.49056604 12.50943396] ; [ 9.50943396 26.49056604],0
d5,1,0.313682,1.015107,[11  6] ; [28  8],[12.50943396  4.49056604] ; [26.49056604  9.50943396],0
v3,1,0.31977,0.989888,[ 3 14] ; [11 25],[ 4.49056604 12.50943396] ; [ 9.50943396 26.49056604],0
n1,1,0.343709,0.896547,[3 4] ; [ 4 13],[2.04166667 4.95833333] ; [ 4.95833333 12.04166667],0
v4,1,0.422695,0.642809,[13  3] ; [24 10],[11.84  4.16] ; [25.16  8.84],0
n4,1,0.446007,0.580779,[10  7] ; [25 11],[11.22641509  5.77358491] ; [23.77358491 12.22641509],0
r2,1,0.501231,0.452329,[7 7] ; [20 13],[8.04255319 5.95744681] ; [18.95744681 14.04255319],0
u3,1,0.536632,0.381818,[4 3] ; [6 8],[3.33333333 3.66666667] ; [6.66666667 7.33333333],0
d4,1,0.570155,0.322423,[12  5] ; [28  8],[12.83018868  4.16981132] ; [27.16981132  8.83018868],0
a3,1,0.573142,0.317453,[9 8] ; [22 14],[9.94339623 7.05660377] ; [21.05660377 14.94339623],0
p10,1,0.578622,0.308468,[10  5] ; [21 15],[9.11764706 5.88235294] ; [21.88235294 14.11764706],0
s1,1,0.579835,0.306501,[ 1 16] ; [ 1 35],[ 0.64150943 16.35849057] ; [ 1.35849057 34.64150943],0
u2,1,0.581989,0.30303,[5 3] ; [6 6],[4.4 3.6] ; [6.6 5.4],0
d3,1,0.722514,0.126097,[10  7] ; [23 13],[10.58490566  6.41509434] ; [22.41509434 13.58490566],0
p9,1,0.730115,0.119006,[11  6] ; [25 11],[11.54716981  5.45283019] ; [24.45283019 11.54716981],0
s5,1,0.73633,0.113379,[ 4 11] ; [11 24],[ 4.5 10.5] ; [10.5 24.5],0
a2,1,0.752533,0.099415,[ 1 16] ; [ 3 33],[ 1.28301887 15.71698113] ; [ 2.71698113 33.28301887],0
a1,1,0.752533,0.099415,[ 1 16] ; [ 3 33],[ 1.28301887 15.71698113] ; [ 2.71698113 33.28301887],0
p2,1,0.770034,0.085457,[13  4] ; [28  7],[13.40384615  3.59615385] ; [27.59615385  7.40384615],0
b5,1,0.775265,0.081507,[12  5] ; [24 12],[11.54716981  5.45283019] ; [24.45283019 11.54716981],0
n5,1,0.823629,0.049675,[10  6] ; [23 12],[10.35294118  5.64705882] ; [22.64705882 12.35294118],0
v1,1,0.842992,0.039231,[8 9] ; [17 17],[8.33333333 8.66666667] ; [16.66666667 17.33333333],0
a5,1,0.873724,0.025259,[10  7] ; [22 14],[10.26415094  6.73584906] ; [21.73584906 14.26415094],0
b3,1,0.911815,0.012266,[ 2 10] ; [ 4 18],[2.11764706 9.88235294] ; [ 3.88235294 18.11764706],0
b2,1,0.911815,0.012266,[ 2 10] ; [ 4 18],[2.11764706 9.88235294] ; [ 3.88235294 18.11764706],0
a8,1,0.939861,0.005692,[ 1 15] ; [ 2 33],[ 0.94117647 15.05882353] ; [ 2.05882353 32.94117647],0
a7,1,0.991125,0.000124,[9 8] ; [19 17],[8.98113208 8.01886792] ; [19.01886792 16.98113208],0
b1,1,0.991125,0.000124,[8 9] ; [17 19],[8.01886792 8.98113208] ; [16.98113208 19.01886792],0
