Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,150.81442,[305 118] ; [ 54 185],[229.39123867 193.60876133] ; [129.60876133 109.39123867],1
p6,1,0.0,74.707901,[225 197] ; [ 44 191],[172.78234399 249.21765601] ; [ 96.21765601 138.78234399],1
p8,1,0.0,53.037401,[282 137] ; [ 90 147],[237.60365854 181.39634146] ; [134.39634146 102.60365854],1
p7,1,0.0,38.878415,[315 104] ; [118 113],[279.11846154 139.88153846] ; [153.88153846  77.11846154],1
p5,1,0.0,27.273391,[ 81 338] ; [ 11 227],[ 58.67275495 360.32724505] ; [ 33.32724505 204.67275495],1
s7,1,1e-06,24.826052,[241 159] ; [ 94 142],[210.6918239 189.3081761] ; [124.3081761 111.6918239],1
n5,1,1e-06,24.5896,[369  53] ; [172  67],[345.38880484  76.61119516] ; [195.61119516  43.38880484],1
n4,1,2e-06,22.287421,[368  54] ; [174  66],[345.50453172  76.49546828] ; [196.49546828  43.50453172],1
p2,1,1.1e-05,19.409414,[386  35] ; [190  48],[367.97572079  53.02427921] ; [208.02427921  29.97572079],1
v1,1,1.2e-05,19.132649,[260 151] ; [106 127],[233.58074534 177.41925466] ; [132.41925466 100.58074534],1
d1,1,5e-05,16.450389,[281 142] ; [121 119],[256.47963801 166.52036199] ; [145.52036199  94.47963801],1
s6,1,0.000116,14.8536,[313  98] ; [146  90],[291.57496136 119.42503864] ; [167.42503864  68.57496136],1
d2,1,0.000424,12.423083,[232 191] ; [ 97 142],[210.22205438 212.77794562] ; [118.77794562 120.22205438],1
s8,1,0.000542,11.96445,[225 195] ; [ 95 145],[203.63636364 216.36363636] ; [116.36363636 123.63636364],1
s2,1,0.000578,11.844738,[245 174] ; [106 132],[223.84931507 195.15068493] ; [127.15068493 110.84931507],1
a5,1,0.001101,10.649983,[340  83] ; [166  74],[322.83257919 100.16742081] ; [183.16742081  56.83257919],0
s5,1,0.002612,9.060158,[168 236] ; [ 68 162],[150.38485804 253.61514196] ; [ 85.61514196 144.38485804],0
r1,1,0.00589,7.583682,[351  70] ; [178  61],[337.43787879  83.56212121] ; [191.56212121  47.43787879],0
d3,1,0.0061,7.520498,[312 111] ; [152  87],[296.48338369 126.51661631] ; [167.51661631  71.48338369],0
a4,1,0.008737,6.875795,[216 206] ; [ 97 142],[199.82753404 222.17246596] ; [113.17246596 125.82753404],0
