Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,228.303425,[25 60] ; [511  38],[71.86119874 13.13880126] ; [464.13880126  84.86119874],1
p2,1,0.0,65.512218,[47 39] ; [487  61],[72.43533123 13.56466877] ; [461.56466877  86.43533123],1
p11,1,0.0,47.400093,[47 39] ; [472  79],[70.06907378 15.93092622] ; [448.93092622 102.06907378],1
b1,1,2.8e-05,17.528843,[49 37] ; [185 366],[31.59183673 54.40816327] ; [202.40816327 348.59183673],1
r4,1,2.8e-05,17.519579,[68 18] ; [512  39],[78.30455259  7.69544741] ; [501.69544741  49.30455259],1
s8,1,3.6e-05,17.081607,[22 62] ; [276 272],[39.60759494 44.39240506] ; [258.39240506 289.60759494],1
p3,1,3.8e-05,16.988839,[27 59] ; [304 246],[44.75786164 41.24213836] ; [286.24213836 263.75786164],1
p6,1,4e-05,16.860416,[16 68] ; [232 313],[33.11923688 50.88076312] ; [214.88076312 330.11923688],1
p7,1,4.4e-05,16.682204,[38 46] ; [367 172],[54.60674157 29.39325843] ; [350.39325843 188.60674157],1
p4,1,4.6e-05,16.626884,[36 48] ; [362 187],[52.81516588 31.18483412] ; [345.18483412 203.81516588],1
p8,1,6.7e-05,15.885857,[30 56] ; [315 229],[47.0952381 38.9047619] ; [297.9047619 246.0952381],1
v1,1,0.000225,13.607742,[32 54] ; [313 222],[47.77777778 38.22222222] ; [297.22222222 237.77777778],1
a5,1,0.000245,13.450968,[54 32] ; [443 108],[67.0989011 18.9010989] ; [429.9010989 121.0989011],1
n5,1,0.000305,13.042242,[56 30] ; [450  99],[68.52913386 17.47086614] ; [437.47086614 111.52913386],1
s3,1,0.00053,12.008792,[33 53] ; [318 227],[47.83835182 38.16164818] ; [303.16164818 241.83835182],1
v4,1,0.001369,10.246895,[77  9] ; [531  17],[82.47318612  3.52681388] ; [525.52681388  22.47318612],0
a3,1,0.001987,9.561206,[54 32] ; [428 120],[65.38170347 20.61829653] ; [416.61829653 131.38170347],0
s6,1,0.002556,9.099949,[47 37] ; [389 150],[58.78651685 25.21348315] ; [377.21348315 161.78651685],0
n4,1,0.002656,9.030212,[60 26] ; [459  92],[70.06907378 15.93092622] ; [448.93092622 102.06907378],0
s2,1,0.002793,8.938175,[32 52] ; [304 243],[44.72900158 39.27099842] ; [291.27099842 255.72900158],0
s7,1,0.003225,8.675317,[30 52] ; [287 244],[42.4045677 39.5954323] ; [274.5954323 256.4045677],0
s5,1,0.004311,8.147899,[19 64] ; [206 320],[30.66502463 52.33497537] ; [194.33497537 331.66502463],0
p5,1,0.004852,7.933691,[ 3 83] ; [ 79 467],[11.15822785 74.84177215] ; [ 70.84177215 475.15822785],0
r3,1,0.00602,7.544203,[78  8] ; [531  17],[82.60883281  3.39116719] ; [526.39116719  21.60883281],0
d3,1,0.024843,5.034773,[58 28] ; [432 119],[66.15384615 19.84615385] ; [423.84615385 127.15384615],0
a8,1,0.031352,4.633572,[ 5 73] ; [ 78 422],[11.20069204 66.79930796] ; [ 71.79930796 428.20069204],0
a4,1,0.036563,4.370638,[34 51] ; [287 263],[42.96850394 42.03149606] ; [278.03149606 271.96850394],0
v2,1,0.065227,3.399239,[42 42] ; [322 209],[49.71707317 34.28292683] ; [314.28292683 216.71707317],0
d5,1,0.079515,3.074787,[71 15] ; [491  60],[75.8744113 10.1255887] ; [486.1255887  64.8744113],0
r2,1,0.0883,2.905095,[78  7] ; [520  22],[81.06858054  3.93141946] ; [516.93141946  25.06858054],0
a6,1,0.118931,2.431348,[53 33] ; [385 165],[59.22641509 26.77358491] ; [378.77358491 171.22641509],0
r1,1,0.12113,2.402647,[65 21] ; [454  96],[70.17924528 15.82075472] ; [448.82075472 101.17924528],0
