Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.959895,[112  16] ; [26 32],[94.96774194 33.03225806] ; [43.03225806 14.96774194],1
r2,1,5e-06,20.895967,[121   6] ; [40 16],[111.73224044  15.26775956] ; [49.26775956  6.73224044],1
a5,1,0.000615,11.730462,[85 43] ; [23 35],[74.32258065 53.67741935] ; [33.67741935 24.32258065],1
r3,1,0.007987,7.036374,[120   8] ; [47 11],[114.92473118  13.07526882] ; [52.07526882  5.92473118],0
b1,1,0.01417,6.016887,[42 86] ; [30 28],[49.5483871 78.4516129] ; [22.4516129 35.5483871],0
a6,1,0.018728,5.52673,[83 45] ; [27 31],[75.69892473 52.30107527] ; [34.30107527 23.69892473],0
a1,1,0.019124,5.490179,[  2 126] ; [ 5 53],[  4.8172043 123.1827957] ; [ 2.1827957 55.8172043],0
a8,1,0.02466,5.04759,[  1 113] ; [ 4 53],[  3.33333333 110.66666667] ; [ 1.66666667 55.33333333],0
v4,1,0.02502,5.022473,[113  13] ; [44 13],[108.09836066  17.90163934] ; [48.90163934  8.09836066],0
v2,1,0.027258,4.874394,[63 58] ; [20 38],[56.10614525 64.89385475] ; [26.89385475 31.10614525],0
d1,1,0.041159,4.169461,[67 61] ; [21 37],[60.55913978 67.44086022] ; [27.44086022 30.55913978],0
d4,1,0.055783,3.658534,[108  20] ; [42 16],[103.22580645  24.77419355] ; [46.77419355 11.22580645],0
a2,1,0.058487,3.579788,[ 19 109] ; [ 3 55],[ 15.13978495 112.86021505] ; [ 6.86021505 51.13978495],0
p2,1,0.070572,3.269661,[92 34] ; [34 23],[86.75409836 39.24590164] ; [39.24590164 17.75409836],0
a4,1,0.073328,3.206897,[48 80] ; [14 44],[42.66666667 85.33333333] ; [19.33333333 38.66666667],0
p1,1,0.104898,2.629457,[  4 122] ; [ 5 52],[  6.19672131 119.80327869] ; [ 2.80327869 54.19672131],0
p11,1,0.111249,2.536391,[82 46] ; [30 28],[77.07526882 50.92473118] ; [34.92473118 23.07526882],0
d3,1,0.124705,2.357212,[91 37] ; [34 23],[86.48648649 41.51351351] ; [38.51351351 18.48648649],0
b3,1,0.126116,2.339671,[13 47] ; [12 21],[16.12903226 43.87096774] ; [ 8.87096774 24.12903226],0
b2,1,0.126116,2.339671,[13 47] ; [12 21],[16.12903226 43.87096774] ; [ 8.87096774 24.12903226],0
a7,1,0.126547,2.334366,[95 33] ; [36 21],[90.63783784 37.36216216] ; [40.36216216 16.63783784],0
p10,1,0.1382,2.197887,[74 53] ; [26 30],[69.3989071 57.6010929] ; [30.6010929 25.3989071],0
v1,1,0.167103,1.908744,[47 79] ; [15 41],[42.92307692 83.07692308] ; [19.07692308 36.92307692],0
n4,1,0.199349,1.647139,[50 78] ; [17 41],[46.10752688 81.89247312] ; [20.89247312 37.10752688],0
s7,1,0.224086,1.478014,[29 91] ; [ 9 47],[25.90909091 94.09090909] ; [12.09090909 43.90909091],0
d5,1,0.241542,1.371574,[96 32] ; [38 19],[92.71351351 35.28648649] ; [41.28648649 15.71351351],0
n3,1,0.250285,1.321713,[27  9] ; [14  9],[25.01694915 10.98305085] ; [15.98305085  7.01694915],0
u1,1,0.261726,1.259605,[ 10 118] ; [ 2 56],[  8.25806452 119.74193548] ; [ 3.74193548 54.25806452],0
p4,1,0.266377,1.235309,[51 76] ; [18 39],[47.625 79.375] ; [21.375 35.625],0
p5,1,0.305609,1.049558,[  3 124] ; [ 3 54],[  4.14130435 122.85869565] ; [ 1.85869565 55.14130435],0
p12,1,0.32193,0.981089,[  3 123] ; [ 3 55],[  4.10869565 121.89130435] ; [ 1.89130435 56.10869565],0
s3,1,0.323535,0.974601,[51 75] ; [18 37],[48.03314917 77.96685083] ; [20.96685083 34.03314917],0
b5,1,0.333276,0.936125,[72 56] ; [37 21],[75.01075269 52.98924731] ; [33.98924731 24.01075269],0
s2,1,0.339151,0.913638,[35 92] ; [20 38],[37.75675676 89.24324324] ; [17.24324324 40.75675676],0
b4,1,0.344237,0.894588,[80 48] ; [32 26],[77.07526882 50.92473118] ; [34.92473118 23.07526882],0
p8,1,0.369389,0.80572,[52 75] ; [19 37],[49.27322404 77.72677596] ; [21.72677596 34.27322404],0
u3,1,0.406285,0.689645,[27 21] ; [12 14],[25.2972973 22.7027027] ; [13.7027027 12.2972973],0
n1,1,0.421787,0.64533,[10 28] ; [ 4 19],[ 8.72131148 29.27868852] ; [ 5.27868852 17.72131148],0
d2,1,0.4235,0.640582,[43 85] ; [23 35],[45.41935484 82.58064516] ; [20.58064516 37.41935484],0
p3,1,0.43665,0.60507,[43 84] ; [16 41],[40.72282609 86.27717391] ; [18.27717391 38.72282609],0
n6,1,0.441155,0.593276,[74 54] ; [37 21],[76.38709677 51.61290323] ; [34.61290323 23.38709677],0
a3,1,0.53948,0.376504,[78 50] ; [32 25],[76.10810811 51.89189189] ; [33.89189189 23.10810811],0
s5,1,0.565241,0.330711,[26 97] ; [14 42],[27.48603352 95.51396648] ; [12.51396648 43.48603352],0
s6,1,0.598874,0.276698,[52 75] ; [21 36],[50.38586957 76.61413043] ; [22.61413043 34.38586957],0
