Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,45.027358,[78 19] ; [23 54],[56.3045977 40.6954023] ; [44.6954023 32.3045977],1
a4,1,0.0,31.998025,[52 45] ; [10 69],[34.17045455 62.82954545] ; [27.82954545 51.17045455],1
d2,1,2e-06,22.901799,[55 41] ; [17 62],[39.49714286 56.50285714] ; [32.50285714 46.49714286],1
n4,1,5e-06,20.739091,[75 23] ; [34 45],[60.35028249 37.64971751] ; [48.64971751 30.35028249],1
d1,1,6e-06,20.535372,[54 44] ; [17 62],[39.31073446 58.68926554] ; [31.68926554 47.31073446],1
d5,1,1.7e-05,18.452251,[77 21] ; [37 41],[63.47727273 34.52272727] ; [50.52272727 27.47727273],1
a6,1,8e-05,15.562743,[72 26] ; [35 44],[59.24293785 38.75706215] ; [47.75706215 31.24293785],1
d4,1,0.000633,11.675691,[77 21] ; [43 36],[66.44067797 31.55932203] ; [53.55932203 25.44067797],1
d3,1,0.001727,9.819716,[64 34] ; [32 45],[53.76 44.24] ; [42.24 34.76],0
r1,1,0.001956,9.589965,[62 35] ; [32 47],[51.80681818 45.19318182] ; [42.19318182 36.80681818],0
u1,1,0.003277,8.646411,[13 85] ; [ 1 78],[ 7.75141243 90.24858757] ; [ 6.24858757 72.75141243],0
n5,1,0.009434,6.738844,[69 29] ; [40 38],[60.69318182 37.30681818] ; [48.30681818 29.69318182],0
r2,1,0.030131,4.701825,[84 11] ; [60 19],[78.62068966 16.37931034] ; [65.37931034 13.62068966],0
b5,1,0.035107,4.439954,[53 45] ; [55 24],[59.79661017 38.20338983] ; [48.20338983 30.79661017],0
u3,1,0.109761,2.557663,[12  8] ; [22 34],[ 8.94736842 11.05263158] ; [25.05263158 30.94736842],0
a7,1,0.136542,2.216501,[66 32] ; [44 34],[61.25 36.75] ; [48.75 29.25],0
r4,1,0.155518,2.017276,[66 32] ; [45 34],[61.45762712 36.54237288] ; [49.54237288 29.45762712],0
b2,1,0.16932,1.888954,[24 33] ; [14 34],[20.62857143 36.37142857] ; [17.37142857 30.62857143],0
b3,1,0.16932,1.888954,[24 33] ; [14 34],[20.62857143 36.37142857] ; [17.37142857 30.62857143],0
n1,1,0.199966,1.64262,[15 20] ; [ 7 19],[12.62295082 22.37704918] ; [ 9.37704918 16.62295082],0
v1,1,0.230294,1.439045,[30 66] ; [18 60],[26.48275862 69.51724138] ; [21.51724138 56.48275862],0
b1,1,0.271245,1.210438,[44 54] ; [29 50],[40.4180791 57.5819209] ; [32.5819209 46.4180791],0
p5,1,0.273907,1.197077,[ 4 93] ; [ 1 75],[ 2.80346821 94.19653179] ; [ 2.19653179 73.80346821],0
n3,1,0.284468,1.145618,[17 16] ; [17  9],[19.01694915 13.98305085] ; [14.98305085 11.01694915],0
s2,1,0.321998,0.980816,[14 82] ; [16 63],[16.45714286 79.54285714] ; [13.54285714 65.45714286],0
a1,1,0.337911,0.918339,[ 7 91] ; [ 3 76],[ 5.53672316 92.46327684] ; [ 4.46327684 74.53672316],0
s3,1,0.346162,0.887478,[24 73] ; [24 53],[26.75862069 70.24137931] ; [21.24137931 55.75862069],0
p4,1,0.35529,0.854475,[38 60] ; [25 53],[35.07954545 62.92045455] ; [27.92045455 50.07954545],0
s8,1,0.357504,0.846641,[13 85] ; [ 7 72],[11.07344633 86.92655367] ; [ 8.92655367 70.07344633],0
p11,1,0.362303,0.829894,[60 38] ; [43 36],[57.02824859 40.97175141] ; [45.97175141 33.02824859],0
p2,1,0.542962,0.370077,[64 33] ; [48 30],[62.08 34.92] ; [49.92 28.08],0
p3,1,0.554348,0.349586,[31 66] ; [22 57],[29.21022727 67.78977273] ; [23.78977273 55.21022727],0
v4,1,0.574193,0.315718,[78 19] ; [60 18],[76.49142857 20.50857143] ; [61.50857143 16.49142857],0
s7,1,0.58201,0.302996,[19 70] ; [14 64],[17.58682635 71.41317365] ; [15.41317365 62.58682635],0
n2,1,0.637573,0.22193,[20 16] ; [16 10],[20.90322581 15.09677419] ; [15.09677419 10.90322581],0
n6,1,0.64098,0.217463,[64 32] ; [50 29],[62.53714286 33.46285714] ; [51.46285714 27.53714286],0
v3,1,0.720717,0.127807,[13 82] ; [ 9 67],[12.22222222 82.77777778] ; [ 9.77777778 66.22222222],0
s1,1,0.736444,0.113277,[ 6 90] ; [ 4 75],[ 5.48571429 90.51428571] ; [ 4.51428571 74.48571429],0
u2,1,0.783635,0.075397,[10 10] ; [26 30],[ 9.47368421 10.52631579] ; [26.52631579 29.47368421],0
