Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,23.635072,[54 24] ; [13 38],[40.51162791 37.48837209] ; [26.48837209 24.51162791],1
b3,1,0.264811,1.243432,[12 37] ; [ 3 20],[10.20833333 38.79166667] ; [ 4.79166667 18.20833333],0
a4,1,0.279678,1.168653,[35 43] ; [18 33],[32.04651163 45.95348837] ; [20.95348837 30.04651163],0
n2,1,0.290347,1.118012,[15  3] ; [8 4],[13.8  4.2] ; [9.2 2.8],0
a2,1,0.306276,1.046668,[18 60] ; [ 8 43],[15.72093023 62.27906977] ; [10.27906977 40.72093023],0
b1,1,0.316845,1.001924,[28 50] ; [14 37],[25.39534884 52.60465116] ; [16.60465116 34.39534884],0
r2,1,0.327192,0.959978,[75  3] ; [47  4],[73.76744186  4.23255814] ; [48.23255814  2.76744186],0
v4,1,0.355189,0.854833,[73  4] ; [50  1],[73.9921875  3.0078125] ; [49.0078125  1.9921875],0
b4,1,0.39123,0.735115,[43 35] ; [32 19],[45.34883721 32.65116279] ; [29.65116279 21.34883721],0
v1,1,0.468662,0.525128,[41 37] ; [23 27],[39. 39.] ; [25. 25.],0
n6,1,0.49351,0.468864,[67 11] ; [45  5],[68.25  9.75] ; [43.75  6.25],0
p5,1,0.495443,0.464685,[ 9 69] ; [ 4 47],[ 7.86046512 70.13953488] ; [ 5.13953488 45.86046512],0
n1,1,0.625585,0.238095,[ 6 12] ; [3 9],[ 5.4 12.6] ; [3.6 8.4],0
d4,1,0.687238,0.162092,[62 16] ; [42  9],[62.88372093 15.11627907] ; [41.11627907  9.88372093],0
r3,1,0.750347,0.10124,[74  4] ; [49  2],[74.37209302  3.62790698] ; [48.62790698  2.37209302],0
r1,1,0.75379,0.098374,[60 18] ; [38 13],[59.25581395 18.74418605] ; [38.74418605 12.25581395],0
a8,1,0.75725,0.09554,[ 4 70] ; [ 2 46],[ 3.63934426 70.36065574] ; [ 2.36065574 45.63934426],0
d3,1,0.771225,0.084549,[61 17] ; [38 12],[60.328125 17.671875] ; [38.671875 11.328125],0
a5,1,0.819541,0.052046,[58 20] ; [37 14],[57.44186047 20.55813953] ; [37.55813953 13.44186047],0
a6,1,0.936967,0.006254,[51 27] ; [33 18],[50.79069767 27.20930233] ; [33.20930233 17.79069767],0
b5,1,0.952189,0.003595,[47 31] ; [31 20],[47.1627907 30.8372093] ; [30.8372093 20.1627907],0
r4,1,0.968737,0.001536,[69  9] ; [45  6],[68.93023256  9.06976744] ; [45.06976744  5.93023256],0
p9,1,0.98269,0.000471,[75  3] ; [49  2],[74.97674419  3.02325581] ; [49.02325581  1.97674419],0
n5,1,0.99267,8.4e-05,[55 23] ; [36 15],[55.02325581 22.97674419] ; [35.97674419 15.02325581],0
