Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4e-06,21.077676,[38 72] ; [68 35],[54.74178404 55.25821596] ; [51.25821596 51.74178404],1
p2,1,1.5e-05,18.78875,[69 47] ; [90 15],[83.45701357 32.54298643] ; [75.54298643 29.45701357],1
p4,1,2.6e-05,17.697187,[39 77] ; [65 40],[54.58823529 61.41176471] ; [49.41176471 55.58823529],1
r1,1,2.6e-05,17.661513,[65 52] ; [86 19],[79.58108108 37.41891892] ; [71.41891892 33.58108108],1
p3,1,5.3e-05,16.338396,[34 82] ; [59 46],[48.81447964 67.18552036] ; [44.18552036 60.81447964],1
p7,1,9.3e-05,15.269028,[48 68] ; [71 34],[62.46153846 53.53846154] ; [56.53846154 48.46153846],1
p9,1,0.000172,14.11315,[75 39] ; [91 13],[86.80733945 27.19266055] ; [79.19266055 24.80733945],1
p11,1,0.000251,13.406928,[74 43] ; [90 16],[86.04484305 30.95515695] ; [77.95515695 28.04484305],1
p10,1,0.000376,12.64964,[75 41] ; [89 15],[86.47272727 29.52727273] ; [77.52727273 26.47272727],1
r4,1,0.000527,12.016942,[77 40] ; [91 15],[88.14349776 28.85650224] ; [79.85650224 26.14349776],1
r3,1,0.000897,11.028761,[88 28] ; [97  8],[97.1040724 18.8959276] ; [87.8959276 17.1040724],1
p8,1,0.001097,10.656005,[42 74] ; [60 43],[54.02739726 61.97260274] ; [47.97260274 55.02739726],0
v3,1,0.004549,8.050584,[33 83] ; [48 54],[43.10091743 72.89908257] ; [37.89908257 64.10091743],0
v4,1,0.012929,6.178753,[94 22] ; [98  8],[100.32432432  15.67567568] ; [91.67567568 14.32432432],0
u3,1,0.019645,5.443145,[13 31] ; [17 13],[17.83783784 26.16216216] ; [12.16216216 17.83783784],0
p6,1,0.022748,5.18762,[24 91] ; [36 68],[31.50684932 83.49315068] ; [28.49315068 75.50684932],0
p5,1,0.027278,4.873145,[  3 113] ; [10 94],[  6.85454545 109.14545455] ; [ 6.14545455 97.85454545],0
n6,1,0.057585,3.605595,[89 27] ; [91 14],[94.47963801 21.52036199] ; [85.52036199 19.47963801],0
s8,1,0.064504,3.417627,[20 97] ; [29 77],[25.70852018 91.29147982] ; [23.29147982 82.70852018],0
s5,1,0.100167,2.702887,[ 10 103] ; [17 88],[13.99541284 99.00458716] ; [13.00458716 91.99541284],0
r2,1,0.104559,2.634586,[96 18] ; [96  9],[99.94520548 14.05479452] ; [92.05479452 12.94520548],0
a5,1,0.114537,2.490481,[77 40] ; [80 26],[82.37219731 34.62780269] ; [74.62780269 31.37219731],0
a3,1,0.134423,2.240665,[73 43] ; [76 29],[78.2081448 37.7918552] ; [70.7918552 34.2081448],0
b3,1,0.141388,2.16279,[26 42] ; [35 34],[30.27737226 37.72262774] ; [30.72262774 38.27737226],0
b2,1,0.141388,2.16279,[26 42] ; [35 34],[30.27737226 37.72262774] ; [30.72262774 38.27737226],0
n3,1,0.174215,1.846292,[27 17] ; [15  4],[29.33333333 14.66666667] ; [12.66666667  6.33333333],0
s7,1,0.185779,1.750781,[22 87] ; [28 72],[26.07655502 82.92344498] ; [23.92344498 76.07655502],0
p12,1,0.193797,1.688511,[  2 115] ; [  5 100],[  3.68918919 113.31081081] ; [  3.31081081 101.68918919],0
d1,1,0.233222,1.421103,[58 59] ; [61 45],[62.43497758 54.56502242] ; [56.56502242 49.43497758],0
d4,1,0.262646,1.254758,[79 36] ; [80 26],[82.73755656 32.26244344] ; [76.26244344 29.73755656],0
n4,1,0.274693,1.193161,[94 23] ; [91 15],[97.06278027 19.93721973] ; [87.93721973 18.06278027],0
u1,1,0.276227,1.185559,[ 12 105] ; [16 90],[ 14.69058296 102.30941704] ; [13.30941704 92.69058296],0
b4,1,0.343994,0.895488,[67 50] ; [54 52],[63.48430493 53.51569507] ; [57.51569507 48.48430493],0
b5,1,0.355848,0.852492,[59 58] ; [60 46],[62.43497758 54.56502242] ; [56.56502242 49.43497758],0
n2,1,0.413533,0.668622,[31 15] ; [14  4],[32.34375 13.65625] ; [12.65625  5.34375],0
a6,1,0.416952,0.658889,[78 39] ; [76 30],[80.79820628 36.20179372] ; [73.20179372 32.79820628],0
s2,1,0.457648,0.551641,[21 95] ; [23 81],[23.2 92.8] ; [20.8 83.2],0
s1,1,0.474169,0.512245,[  4 111] ; [  2 103],[  3.13636364 111.86363636] ; [  2.86363636 102.13636364],0
a1,1,0.499698,0.455577,[  8 109] ; [  5 101],[  6.8206278 110.1793722] ; [ 6.1793722 99.8206278],0
a7,1,0.527788,0.398649,[73 43] ; [71 35],[75.24324324 40.75675676] ; [68.75675676 37.24324324],0
d5,1,0.534193,0.386409,[84 33] ; [80 26],[86.04484305 30.95515695] ; [77.95515695 28.04484305],0
b1,1,0.5485,0.360012,[51 66] ; [42 64],[48.79372197 68.20627803] ; [44.20627803 61.79372197],0
s4,1,0.642277,0.215777,[  8 109] ; [ 9 97],[  8.91928251 108.08071749] ; [ 8.08071749 97.91928251],0
p1,1,0.652073,0.203297,[ 12 105] ; [ 9 97],[ 11.01793722 105.98206278] ; [ 9.98206278 96.01793722],0
