Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-05,18.189167,[31 60] ; [23  6],[40.95 50.05] ; [13.05 15.95],1
r2,1,0.106563,2.604459,[76 13] ; [28  1],[78.44067797 10.55932203] ; [25.55932203  3.44067797],0
n2,1,0.10819,2.580456,[17 13] ; [7 1],[18.94736842 11.05263158] ; [5.05263158 2.94736842],0
u1,1,0.113521,2.504514,[11 80] ; [ 7 22],[13.65 77.35] ; [ 4.35 24.65],0
n5,1,0.155385,2.018576,[63 28] ; [24  5],[65.975 25.025] ; [21.025  7.975],0
p4,1,0.158853,1.985113,[30 59] ; [14 15],[33.18644068 55.81355932] ; [10.81355932 18.18644068],0
a3,1,0.168268,1.898304,[49 41] ; [20  9],[52.18487395 37.81512605] ; [16.81512605 12.18487395],0
b4,1,0.171646,1.86851,[53 38] ; [21  8],[56.11666667 34.88333333] ; [17.88333333 11.11666667],0
b2,1,0.182528,1.776923,[22 35] ; [ 5 17],[19.48101266 37.51898734] ; [ 7.51898734 14.48101266],0
b3,1,0.182528,1.776923,[22 35] ; [ 5 17],[19.48101266 37.51898734] ; [ 7.51898734 14.48101266],0
p7,1,0.183848,1.76624,[35 54] ; [15 13],[38.03418803 50.96581197] ; [11.96581197 16.03418803],0
d4,1,0.197373,1.661704,[60 30] ; [23  6],[62.77310924 27.22689076] ; [20.22689076  8.77310924],0
d2,1,0.200535,1.638471,[40 49] ; [17 12],[42.99152542 46.00847458] ; [14.00847458 14.99152542],0
p5,1,0.233901,1.416983,[ 4 87] ; [ 3 26],[ 5.30833333 85.69166667] ; [ 1.69166667 27.30833333],0
d3,1,0.257753,1.280788,[52 39] ; [20  9],[54.6 36.4] ; [17.4 11.6],0
p11,1,0.278884,1.172522,[46 45] ; [18 11],[48.53333333 42.46666667] ; [15.46666667 13.53333333],0
s1,1,0.34298,0.89926,[ 5 85] ; [ 3 25],[ 6.10169492 83.89830508] ; [ 1.89830508 26.10169492],0
a5,1,0.408873,0.682077,[55 36] ; [20  9],[56.875 34.125] ; [18.125 10.875],0
n1,1,0.451259,0.567488,[12 17] ; [4 3],[12.88888889 16.11111111] ; [3.11111111 3.88888889],0
p3,1,0.49622,0.463012,[28 62] ; [11 18],[29.49579832 60.50420168] ; [ 9.50420168 19.49579832],0
a7,1,0.572081,0.319212,[58 32] ; [17 12],[56.72268908 33.27731092] ; [18.27731092 10.72268908],0
a8,1,0.641598,0.216658,[ 9 74] ; [ 2 24],[ 8.37614679 74.62385321] ; [ 2.62385321 23.37614679],0
a1,1,0.652666,0.202556,[ 7 84] ; [ 3 26],[ 7.58333333 83.41666667] ; [ 2.41666667 26.58333333],0
a2,1,0.706484,0.141815,[16 75] ; [ 6 23],[16.68333333 74.31666667] ; [ 5.31666667 23.68333333],0
s4,1,0.774669,0.081952,[11 79] ; [ 4 24],[11.44067797 78.55932203] ; [ 3.55932203 24.44067797],0
a6,1,0.779233,0.078578,[56 35] ; [17 12],[55.35833333 35.64166667] ; [17.64166667 11.35833333],0
n3,1,0.924978,0.008867,[16 13] ; [4 3],[16.11111111 12.88888889] ; [3.88888889 3.11111111],0
a4,1,0.979166,0.000682,[34 55] ; [11 18],[33.94067797 55.05932203] ; [11.05932203 17.94067797],0
b5,1,0.982901,0.000459,[50 41] ; [16 13],[50.05 40.95] ; [15.95 13.05],0
