Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,34.651176,[34 48] ; [121  31],[54.31623932 27.68376068] ; [100.68376068  51.31623932],1
n6,1,0.000597,11.785494,[48 34] ; [121  31],[59.22222222 22.77777778] ; [109.77777778  42.22222222],1
d4,1,0.00458,8.038417,[56 26] ; [75 78],[45.7106383 36.2893617] ; [85.2893617 67.7106383],0
s6,1,0.005087,7.848224,[31 50] ; [88 65],[41.19230769 39.80769231] ; [77.80769231 75.19230769],0
p10,1,0.008493,6.926495,[40 41] ; [100  49],[49.30434783 31.69565217] ; [90.69565217 58.30434783],0
d2,1,0.031799,4.609282,[ 9 73] ; [ 34 118],[15.06837607 66.93162393] ; [ 27.93162393 124.06837607],0
a5,1,0.03219,4.588367,[33 49] ; [84 69],[40.82553191 41.17446809] ; [76.17446809 76.82553191],0
v4,1,0.045605,3.99614,[74  6] ; [127  26],[69.01287554 10.98712446] ; [131.98712446  21.01287554],0
v1,1,0.047467,3.928764,[28 52] ; [72 76],[35.0877193 44.9122807] ; [64.9122807 83.0877193],0
n1,1,0.047689,3.920917,[ 5 20] ; [22 29],[ 8.88157895 16.11842105] ; [18.11842105 32.88157895],0
v3,1,0.055835,3.656976,[16 61] ; [ 50 102],[22.19213974 54.80786026] ; [ 43.80786026 108.19213974],0
p9,1,0.06319,3.451614,[47 33] ; [107  44],[53.33333333 26.66666667] ; [100.66666667  50.33333333],0
d5,1,0.11828,2.439945,[39 42] ; [90 63],[44.65384615 36.34615385] ; [84.34615385 68.65384615],0
r3,1,0.128004,2.316543,[74  8] ; [126  26],[70.08547009 11.91452991] ; [129.91452991  22.08547009],0
p4,1,0.146208,2.111374,[22 60] ; [55 97],[26.98290598 55.01709402] ; [ 50.01709402 101.98290598],0
u2,1,0.170347,1.879887,[19 14] ; [27 36],[15.8125 17.1875] ; [30.1875 32.8125],0
u3,1,0.202907,1.621324,[20 14] ; [29 35],[17. 17.] ; [32. 32.],0
s7,1,0.20895,1.578687,[21 57] ; [51 94],[25.1838565 52.8161435] ; [46.8161435 98.1838565],0
d3,1,0.250329,1.321469,[35 46] ; [54 98],[30.93991416 50.06008584] ; [58.06008584 93.93991416],0
p1,1,0.284792,1.144079,[ 3 78] ; [ 11 142],[ 4.84615385 76.15384615] ; [  9.15384615 143.84615385],0
b2,1,0.285986,1.138421,[13 32] ; [34 55],[15.78358209 29.21641791] ; [31.21641791 57.78358209],0
b3,1,0.285986,1.138421,[13 32] ; [34 55],[15.78358209 29.21641791] ; [31.21641791 57.78358209],0
v2,1,0.287153,1.132922,[27 51] ; [62 86],[30.71681416 47.28318584] ; [58.28318584 89.71681416],0
p5,1,0.308177,1.038474,[ 2 80] ; [  8 144],[ 3.5042735 78.4957265] ; [  6.4957265 145.5042735],0
p3,1,0.355188,0.854834,[21 61] ; [ 48 105],[24.07659574 57.92340426] ; [ 44.92340426 108.07659574],0
a7,1,0.411298,0.675045,[49 32] ; [84 69],[46.03846154 34.96153846] ; [86.96153846 66.03846154],0
r4,1,0.414452,0.665994,[65 17] ; [114  39],[62.45957447 19.54042553] ; [116.54042553  36.45957447],0
a8,1,0.445085,0.583137,[ 9 70] ; [ 22 124],[10.88444444 68.11555556] ; [ 20.11555556 125.88444444],0
a4,1,0.46322,0.538104,[23 59] ; [ 36 116],[20.67521368 61.32478632] ; [ 38.32478632 113.67521368],0
b4,1,0.480602,0.497497,[50 32] ; [86 67],[47.45531915 34.54468085] ; [88.54468085 64.45531915],0
p6,1,0.489585,0.477438,[13 68] ; [ 30 122],[14.94849785 66.05150215] ; [ 28.05150215 123.94849785],0
a6,1,0.524958,0.404141,[42 40] ; [85 68],[44.31489362 37.68510638] ; [82.68510638 70.31489362],0
p11,1,0.561979,0.33629,[53 29] ; [93 60],[50.94468085 31.05531915] ; [95.05531915 57.94468085],0
r1,1,0.593483,0.284938,[55 27] ; [96 55],[53.1416309 28.8583691] ; [97.8583691 53.1416309],0
a2,1,0.608804,0.26192,[ 4 78] ; [ 10 143],[ 4.88510638 77.11489362] ; [  9.11489362 143.88510638],0
s3,1,0.628057,0.234705,[36 44] ; [73 78],[37.74891775 42.25108225] ; [71.25108225 79.74891775],0
s2,1,0.691286,0.157696,[29 53] ; [57 93],[30.39655172 51.60344828] ; [55.60344828 94.39655172],0
n3,1,0.727436,0.121479,[18  6] ; [37 15],[17.36842105  6.63157895] ; [37.63157895 14.36842105],0
p12,1,0.732903,0.116462,[ 2 79] ; [  5 148],[ 2.42307692 78.57692308] ; [  4.57692308 148.42307692],0
s8,1,0.796114,0.06676,[22 59] ; [ 44 109],[22.84615385 58.15384615] ; [ 43.15384615 109.84615385],0
p7,1,0.807229,0.059537,[32 50] ; [61 89],[32.87068966 49.12931034] ; [60.12931034 89.87068966],0
s1,1,0.863232,0.029674,[ 4 78] ; [  8 140],[ 4.27826087 77.72173913] ; [  7.72173913 140.27826087],0
