Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,81.321711,[ 32 103] ; [191  78],[74.51732673 60.48267327] ; [148.48267327 120.51732673],1
p6,1,0.0,33.818741,[ 31 102] ; [143 122],[58.14572864 74.85427136] ; [115.85427136 149.14572864],1
p8,1,0.0,32.333999,[44 87] ; [171  97],[70.58897243 60.41102757] ; [144.41102757 123.58897243],1
p5,1,2e-06,23.065946,[  2 132] ; [ 49 216],[ 17.12781955 116.87218045] ; [ 33.87218045 231.12781955],1
p2,1,1.8e-05,18.397412,[100  35] ; [242  26],[114.56575682  20.43424318] ; [227.43424318  40.56575682],1
p7,1,1.8e-05,18.37258,[64 61] ; [194  71],[82.69230769 42.30769231] ; [175.30769231  89.69230769],1
n6,1,0.000117,14.83365,[100  32] ; [240  26],[112.7638191  19.2361809] ; [227.2361809  38.7638191],1
d1,1,0.000594,11.793156,[83 52] ; [209  60],[97.57425743 37.42574257] ; [194.42574257  74.57425743],1
n5,1,0.001171,10.536129,[90 43] ; [220  48],[102.81795511  30.18204489] ; [207.18204489  60.81795511],0
s6,1,0.001386,10.223907,[105  27] ; [241  24],[115.04282116  16.95717884] ; [230.95717884  34.04282116],0
n4,1,0.001679,9.87109,[94 40] ; [225  44],[106.06947891  27.93052109] ; [212.93052109  56.06947891],0
d3,1,0.002305,9.289644,[91 44] ; [218  51],[103.2549505  31.7450495] ; [205.7450495  63.2549505],0
p9,1,0.002825,8.917398,[106  24] ; [245  22],[114.93702771  15.06297229] ; [236.06297229  30.93702771],0
p11,1,0.004162,8.211578,[94 41] ; [221  48],[105.25990099  29.74009901] ; [209.74009901  59.25990099],0
p12,1,0.011589,6.37273,[  8 126] ; [ 39 229],[ 15.66666667 118.33333333] ; [ 31.33333333 236.66666667],0
s8,1,0.013187,6.143887,[72 63] ; [177  91],[83.41191067 51.58808933] ; [165.58808933 102.41191067],0
r4,1,0.018084,5.588031,[117  18] ; [252  17],[123.30445545  11.69554455] ; [245.69554455  23.30445545],0
a5,1,0.019894,5.421208,[95 40] ; [217  52],[104.25742574  30.74257426] ; [207.74257426  61.25742574],0
s7,1,0.023675,5.118287,[81 50] ; [187  69],[90.71834625 40.28165375] ; [177.28165375  78.71834625],0
p10,1,0.026072,4.951221,[106  27] ; [236  32],[113.43142145  19.56857855] ; [228.56857855  39.43142145],0
a2,1,0.027542,4.85648,[ 29 106] ; [ 86 183],[38.42821782 96.57178218] ; [ 76.57178218 192.42821782],0
v4,1,0.028305,4.809373,[126   8] ; [263   5],[129.66666667   4.33333333] ; [259.33333333   8.66666667],0
v1,1,0.044107,4.052454,[68 62] ; [163  96],[77.19794344 52.80205656] ; [153.80205656 105.19794344],0
a4,1,0.053096,3.740909,[59 76] ; [145 124],[68.16831683 66.83168317] ; [135.83168317 133.16831683],0
u1,1,0.054073,3.710431,[ 24 111] ; [ 71 198],[ 31.7450495 103.2549505] ; [ 63.2549505 205.7450495],0
s5,1,0.075886,3.150872,[54 73] ; [133 122],[62.17015707 64.82984293] ; [124.82984293 130.17015707],0
u4,1,0.092876,2.823811,[  2 133] ; [ 13 256],[  5.01237624 129.98762376] ; [  9.98762376 259.01237624],0
a8,1,0.148152,2.09118,[ 24 101] ; [ 34 218],[ 19.23076923 105.76923077] ; [ 38.76923077 213.23076923],0
n3,1,0.175239,1.837547,[25 16] ; [35 12],[27.95454545 13.04545455] ; [32.04545455 14.95454545],0
p1,1,0.201404,1.632161,[  8 126] ; [ 26 241],[ 11.36159601 122.63840399] ; [ 22.63840399 244.36159601],0
a3,1,0.230455,1.438048,[99 35] ; [213  56],[103.74193548  30.25806452] ; [208.25806452  60.74193548],0
a7,1,0.245856,1.346698,[95 40] ; [203  65],[99.82630273 35.17369727] ; [198.17369727  69.82630273],0
r1,1,0.249679,1.325097,[107  28] ; [224  43],[111.15671642  23.84328358] ; [219.84328358  47.15671642],0
v3,1,0.304304,1.055239,[52 78] ; [116 139],[56.72727273 73.27272727] ; [111.27272727 143.72727273],0
r2,1,0.384621,0.755879,[129   4] ; [254  13],[127.3475   5.6525] ; [255.6525  11.3475],0
d2,1,0.389711,0.739844,[72 63] ; [155 113],[76.04218362 58.95781638] ; [150.95781638 117.04218362],0
a6,1,0.44371,0.58667,[84 50] ; [179  90],[87.44913151 46.55086849] ; [175.55086849  93.44913151],0
b1,1,0.455932,0.555862,[51 84] ; [112 157],[54.46782178 80.53217822] ; [108.53217822 160.46782178],0
d5,1,0.544449,0.367356,[115  20] ; [235  34],[116.95544554  18.04455446] ; [233.04455446  35.95544554],0
a1,1,0.573217,0.31733,[  8 127] ; [ 20 249],[  9.35643564 125.64356436] ; [ 18.64356436 250.35643564],0
b4,1,0.587598,0.294112,[77 58] ; [161 108],[79.52970297 55.47029703] ; [158.47029703 110.52970297],0
b5,1,0.593118,0.285501,[86 49] ; [164 105],[83.53960396 51.46039604] ; [166.46039604 102.53960396],0
u3,1,0.630954,0.230769,[25 11] ; [40 14],[26. 10.] ; [39. 15.],0
s4,1,0.801673,0.063093,[ 32 101] ; [ 61 205],[ 31. 102.] ; [ 62. 204.],0
b3,1,0.804024,0.061575,[33 44] ; [ 70 100],[32.10931174 44.89068826] ; [70.89068826 99.10931174],0
b2,1,0.804024,0.061575,[33 44] ; [ 70 100],[32.10931174 44.89068826] ; [70.89068826 99.10931174],0
n1,1,0.809569,0.058073,[16 24] ; [20 27],[16.55172414 23.44827586] ; [19.44827586 27.55172414],0
s3,1,0.844245,0.038599,[116  18] ; [233  34],[116.6234414  17.3765586] ; [232.3765586  34.6234414],0
n2,1,0.862377,0.03005,[30 10] ; [36 11],[30.34482759  9.65517241] ; [35.65517241 11.34482759],0
u2,1,0.886665,0.020314,[23 11] ; [38 17],[23.30337079 10.69662921] ; [37.69662921 17.30337079],0
v2,1,0.915018,0.011387,[76 49] ; [156 103],[75.52083333 49.47916667] ; [156.47916667 102.52083333],0
r3,1,0.990091,0.000154,[129   4] ; [260   8],[129.01995012   3.98004988] ; [259.98004988   8.01995012],0
s1,1,0.993873,5.9e-05,[  6 127] ; [ 12 255],[  5.985 127.015] ; [ 12.015 254.985],0
