Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,25.56515,[313  47] ; [21 17],[302.11055276  57.88944724] ; [31.88944724  6.11055276],1
p9,1,0.00011,14.950878,[315  41] ; [25 13],[307.20812183  48.79187817] ; [32.79187817  5.20812183],1
s1,1,0.000338,12.84567,[  5 352] ; [ 4 34],[  8.13417722 348.86582278] ; [ 0.86582278 37.13417722],1
r4,1,0.000655,11.613392,[334  26] ; [29  9],[328.34170854  31.65829146] ; [34.65829146  3.34170854],1
r3,1,0.000833,11.16563,[346  13] ; [32  6],[341.8186398  17.1813602] ; [36.1813602  1.8186398],1
v4,1,0.001462,10.126294,[348  10] ; [33  5],[344.43939394  13.56060606] ; [36.56060606  1.43939394],0
d5,1,0.001792,9.750802,[294  65] ; [23 15],[286.65743073  72.34256927] ; [30.34256927  7.65743073],0
n4,1,0.001858,9.684524,[280  79] ; [21 17],[272.18891688  86.81108312] ; [28.81108312  9.18891688],0
p10,1,0.002467,9.165135,[310  47] ; [26 12],[303.67594937  53.32405063] ; [32.32405063  5.67594937],0
p7,1,0.003537,8.507658,[291  63] ; [23 14],[284.28644501  69.71355499] ; [29.71355499  7.28644501],0
n6,1,0.003787,8.383343,[308  49] ; [26 12],[301.86835443  55.13164557] ; [32.13164557  5.86835443],0
s7,1,0.004499,8.070692,[171 172] ; [ 9 27],[162.90237467 180.09762533] ; [17.09762533 18.90237467],0
s3,1,0.004942,7.900558,[201 154] ; [12 25],[192.89540816 162.10459184] ; [20.10459184 16.89540816],0
d4,1,0.005749,7.627204,[301  58] ; [25 13],[294.79596977  64.20403023] ; [31.20403023  6.79596977],0
r1,1,0.005928,7.572147,[300  58] ; [25 13],[293.81313131  64.18686869] ; [31.18686869  6.81313131],0
n5,1,0.007121,7.242288,[277  80] ; [22 16],[270.23544304  86.76455696] ; [28.76455696  9.23544304],0
s8,1,0.013325,6.125444,[169 188] ; [10 28],[161.77974684 195.22025316] ; [17.22025316 20.77974684],0
p4,1,0.013564,6.093963,[255 104] ; [19 18],[248.3989899 110.6010101] ; [25.6010101 11.3989899],0
d3,1,0.018796,5.520401,[264  96] ; [21 17],[257.78894472 102.21105528] ; [27.21105528 10.78894472],0
v1,1,0.03383,4.503258,[204 151] ; [15 23],[197.82442748 157.17557252] ; [21.17557252 16.82442748],0
d1,1,0.046465,3.964674,[221 139] ; [17 21],[215.27638191 144.72361809] ; [22.72361809 15.27638191],0
s6,1,0.052835,3.749122,[236 115] ; [19 18],[230.68298969 120.31701031] ; [24.31701031 12.68298969],0
a3,1,0.059157,3.56086,[248 110] ; [20 17],[242.89620253 115.10379747] ; [25.10379747 11.89620253],0
a7,1,0.061247,3.503298,[268  91] ; [23 15],[263.14609572  95.85390428] ; [27.85390428 10.14609572],0
a5,1,0.09594,2.771767,[272  88] ; [24 14],[267.73869347  92.26130653] ; [28.26130653  9.73869347],0
a2,1,0.099409,2.715003,[ 79 281] ; [ 4 34],[ 75.07537688 284.92462312] ; [ 7.92462312 30.07537688],0
d2,1,0.103764,2.646721,[173 187] ; [13 25],[168.24120603 191.75879397] ; [17.75879397 20.24120603],0
r2,1,0.148814,2.084367,[337  18] ; [33  4],[335.07653061  19.92346939] ; [34.92346939  2.07653061],0
u1,1,0.206244,1.597599,[ 56 304] ; [ 3 35],[ 53.36683417 306.63316583] ; [ 5.63316583 32.36683417],0
u2,1,0.219439,1.508035,[61 51] ; [ 7 11],[58.58461538 53.41538462] ; [9.41538462 8.58461538],0
b5,1,0.220008,1.504321,[217 143] ; [19 19],[213.46733668 146.53266332] ; [22.53266332 15.46733668],0
a6,1,0.237329,1.396389,[242 117] ; [22 16],[238.73047859 120.26952141] ; [25.26952141 12.73047859],0
b4,1,0.27237,1.204774,[204 156] ; [18 20],[200.8040201 159.1959799] ; [21.1959799 16.8040201],0
v3,1,0.335091,0.929122,[139 212] ; [12 26],[136.24935733 214.75064267] ; [14.75064267 23.24935733],0
n2,1,0.346422,0.886519,[43 13] ; [9 1],[44.12121212 11.87878788] ; [7.87878788 2.12121212],0
n1,1,0.41488,0.664773,[20 35] ; [5 5],[21.15384615 33.84615385] ; [3.84615385 6.15384615],0
n3,1,0.415652,0.662575,[40 15] ; [6 4],[38.92307692 16.07692308] ; [7.07692308 2.92307692],0
s4,1,0.426077,0.633492,[ 65 289] ; [ 5 33],[ 63.21428571 290.78571429] ; [ 6.78571429 31.21428571],0
v2,1,0.44333,0.587647,[201 150] ; [23 13],[203.1627907 147.8372093] ; [20.8372093 15.1627907],0
p1,1,0.469723,0.522627,[ 26 332] ; [ 4 34],[ 27.12121212 330.87878788] ; [ 2.87878788 35.12121212],0
a4,1,0.472679,0.515706,[148 211] ; [13 24],[145.95707071 213.04292929] ; [15.04292929 21.95707071],0
s5,1,0.542977,0.37005,[112 239] ; [10 27],[110.36597938 240.63402062] ; [11.63402062 25.36597938],0
p6,1,0.607339,0.264068,[156 200] ; [15 23],[154.50761421 201.49238579] ; [16.49238579 21.50761421],0
b1,1,0.618394,0.248131,[138 222] ; [13 25],[136.58291457 223.41708543] ; [14.41708543 23.58291457],0
a8,1,0.620278,0.245477,[ 47 277] ; [ 4 31],[ 46.02785515 277.97214485] ; [ 4.97214485 30.02785515],0
u4,1,0.666932,0.185212,[  6 354] ; [ 1 37],[  6.33165829 353.66834171] ; [ 0.66834171 37.33165829],0
b2,1,0.689227,0.159923,[ 69 141] ; [ 6 15],[ 68.18181818 141.81818182] ; [ 6.81818182 14.18181818],0
b3,1,0.689227,0.159923,[ 69 141] ; [ 6 15],[ 68.18181818 141.81818182] ; [ 6.81818182 14.18181818],0
s2,1,0.69768,0.150897,[176 181] ; [17 20],[174.87563452 182.12436548] ; [18.12436548 18.87563452],0
p3,1,0.725751,0.123049,[209 150] ; [21 17],[207.98488665 151.01511335] ; [22.01511335 15.98488665],0
u3,1,0.823605,0.049689,[58 52] ; [10  8],[58.4375 51.5625] ; [9.5625 8.4375],0
a1,1,0.884427,0.021129,[ 11 349] ; [ 1 37],[ 10.85427136 349.14572864] ; [ 1.14572864 36.85427136],0
p12,1,0.934042,0.006849,[ 20 338] ; [ 2 36],[ 19.88888889 338.11111111] ; [ 2.11111111 35.88888889],0
