Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,84.705466,[113  56] ; [ 27 134],[71.6969697 97.3030303] ; [68.3030303 92.6969697],1
p6,1,0.0,31.961245,[71 99] ; [ 22 138],[ 47.90909091 122.09090909] ; [ 45.09090909 114.90909091],1
p8,1,0.0,28.465345,[102  68] ; [ 48 109],[77.98165138 92.01834862] ; [72.01834862 84.98165138],1
p7,1,0.0,26.161225,[121  48] ; [69 89],[98.19571865 70.80428135] ; [91.80428135 66.19571865],1
s6,1,1e-06,24.561231,[127  39] ; [79 79],[105.54320988  60.45679012] ; [100.45679012  57.54320988],1
p2,1,2e-06,22.588161,[150  20] ; [107  54],[131.9939577  38.0060423] ; [125.0060423  35.9939577],1
s7,1,0.001096,10.658117,[88 72] ; [56 97],[73.61022364 86.38977636] ; [70.38977636 82.61022364],0
p5,1,0.001148,10.572098,[ 22 148] ; [  5 155],[ 13.90909091 156.09090909] ; [ 13.09090909 146.90909091],0
p10,1,0.004565,8.044044,[137  33] ; [107  53],[125.6969697  44.3030303] ; [118.3030303  41.6969697],0
s3,1,0.004727,7.981051,[108  61] ; [77 82],[95.32012195 73.67987805] ; [89.67987805 69.32012195],0
s2,1,0.004954,7.896241,[91 78] ; [61 98],[78.31707317 90.68292683] ; [73.68292683 85.31707317],0
p1,1,0.005518,7.701434,[ 17 153] ; [  4 155],[ 10.85106383 159.14893617] ; [ 10.14893617 148.85106383],0
s5,1,0.00562,7.668184,[ 60 104] ; [ 35 121],[ 48.6875 115.3125] ; [ 46.3125 109.6875],0
p9,1,0.006395,7.435621,[139  31] ; [108  49],[128.40978593  41.59021407] ; [118.59021407  38.40978593],0
v4,1,0.014311,5.9994,[164   5] ; [144  15],[158.69512195  10.30487805] ; [149.30487805   9.69512195],0
a5,1,0.017297,5.665988,[131  39] ; [105  56],[121.20845921  48.79154079] ; [114.79154079  46.20845921],0
n5,1,0.021397,5.294177,[123  47] ; [96 63],[113.16109422  56.83890578] ; [105.83890578  53.16109422],0
u2,1,0.04231,4.122769,[32 17] ; [24 29],[26.90196078 22.09803922] ; [29.09803922 23.90196078],0
s8,1,0.043041,4.093799,[71 98] ; [ 50 110],[ 62.1550152 106.8449848] ; [ 58.8449848 101.1550152],0
d3,1,0.054948,3.683663,[126  44] ; [103  57],[117.96969697  52.03030303] ; [111.03030303  48.96969697],0
p11,1,0.056686,3.631782,[131  39] ; [109  52],[123.26283988  46.73716012] ; [116.73716012  44.26283988],0
n4,1,0.073241,3.208838,[132  38] ; [111  50],[124.80362538  45.19637462] ; [118.19637462  42.80362538],0
r4,1,0.075154,3.166708,[161   9] ; [144  17],[156.64652568  13.35347432] ; [148.35347432  12.64652568],0
s4,1,0.125697,2.34486,[ 36 131] ; [ 24 136],[ 30.64220183 136.35779817] ; [ 29.35779817 130.64220183],0
b2,1,0.145773,2.115933,[32 66] ; [19 64],[27.61325967 70.38674033] ; [23.38674033 59.61325967],0
b3,1,0.145773,2.115933,[32 66] ; [19 64],[27.61325967 70.38674033] ; [23.38674033 59.61325967],0
d5,1,0.168563,1.89568,[141  29] ; [123  37],[136.  34.] ; [128.  32.],0
n6,1,0.170731,1.876511,[140  30] ; [122  38],[134.96969697  35.03030303] ; [127.03030303  32.96969697],0
a8,1,0.173167,1.85531,[ 14 140] ; [ 21 128],[ 17.78877888 136.21122112] ; [ 17.21122112 131.78877888],0
r3,1,0.208115,1.584493,[160   8] ; [146  13],[157.21100917  10.78899083] ; [148.78899083  10.21100917],0
n1,1,0.218025,1.517323,[11 30] ; [21 33],[13.81052632 27.18947368] ; [18.18947368 35.81052632],0
d2,1,0.233512,1.41934,[86 84] ; [70 89],[80.60790274 89.39209726] ; [75.39209726 83.60790274],0
d1,1,0.275063,1.191321,[103  67] ; [88 73],[98.09667674 71.90332326] ; [92.90332326 68.09667674],0
u1,1,0.277925,1.17721,[ 33 137] ; [ 24 137],[ 29.27492447 140.72507553] ; [ 27.72507553 133.27492447],0
p12,1,0.302003,1.065328,[ 12 158] ; [  7 152],[  9.81762918 160.18237082] ; [  9.18237082 149.81762918],0
b5,1,0.332996,0.937212,[86 84] ; [90 71],[90.39274924 79.60725076] ; [85.60725076 75.39274924],0
v2,1,0.361733,0.831868,[79 85] ; [65 86],[74.97142857 89.02857143] ; [69.02857143 81.97142857],0
a4,1,0.365884,0.817595,[77 93] ; [65 96],[72.9305136 97.0694864] ; [69.0694864 91.9305136],0
a2,1,0.429378,0.624505,[ 41 129] ; [ 33 128],[ 38.0060423 131.9939577] ; [ 35.9939577 125.0060423],0
n3,1,0.539997,0.375545,[29 12] ; [33 18],[27.63043478 13.36956522] ; [34.36956522 16.63043478],0
a3,1,0.541405,0.372942,[119  51] ; [107  53],[116.42424242  53.57575758] ; [109.57575758  50.42424242],0
r2,1,0.545543,0.365363,[161   8] ; [150  10],[159.75379939   9.24620061] ; [151.24620061   8.75379939],0
n2,1,0.629538,0.232688,[25 15] ; [37 18],[26.10526316 13.89473684] ; [35.89473684 19.10526316],0
d4,1,0.649561,0.206454,[141  29] ; [128  30],[139.42073171  30.57926829] ; [129.57926829  28.42073171],0
b1,1,0.679404,0.170798,[ 68 102] ; [68 93],[ 69.8489426 100.1510574] ; [66.1510574 94.8489426],0
u3,1,0.710084,0.138193,[29 20] ; [30 24],[28.06796117 20.93203883] ; [30.93203883 23.06796117],0
b4,1,0.714658,0.133669,[98 72] ; [96 65],[99.63746224 70.36253776] ; [94.36253776 66.63746224],0
s1,1,0.716712,0.131665,[  9 161] ; [  7 151],[  8.29268293 161.70731707] ; [  7.70731707 150.29268293],0
a6,1,0.796421,0.066555,[117  53] ; [108  52],[115.90909091  54.09090909] ; [109.09090909  50.90909091],0
v3,1,0.825064,0.048857,[ 49 116] ; [ 44 110],[ 48.10344828 116.89655172] ; [ 44.89655172 109.10344828],0
a1,1,0.829758,0.04623,[  6 164] ; [  5 156],[  5.64954683 164.35045317] ; [  5.35045317 155.64954683],0
a7,1,0.854094,0.033818,[126  44] ; [120  40],[126.72727273  43.27272727] ; [119.27272727  40.72727273],0
u4,1,0.969222,0.001489,[  1 169] ; [  1 160],[  1.02719033 168.97280967] ; [  0.97280967 160.02719033],0
