Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,57.342927,[261  19] ; [32 25],[243.4421365  36.5578635] ; [49.5578635  7.4421365],1
n6,1,0.0,32.094722,[261  18] ; [38 18],[249.01791045  29.98208955] ; [49.98208955  6.01791045],1
p9,1,0.002144,9.422214,[254  25] ; [43 13],[247.35223881  31.64776119] ; [49.64776119  6.35223881],0
s2,1,0.00244,9.185133,[200  80] ; [29 28],[190.26706231  89.73293769] ; [38.73293769 18.26706231],0
p10,1,0.00355,8.500547,[246  33] ; [41 15],[239.0238806  39.9761194] ; [47.9761194  8.0238806],0
p4,1,0.003817,8.368834,[197  82] ; [29 28],[187.66071429  91.33928571] ; [38.33928571 18.66071429],0
v3,1,0.006918,7.294164,[144 127] ; [17 35],[135.08049536 135.91950464] ; [25.91950464 26.08049536],0
s6,1,0.007042,7.262256,[232  45] ; [39 18],[224.75149701  52.24850299] ; [46.24850299 10.75149701],0
s8,1,0.013284,6.130942,[202  76] ; [32 25],[194.18507463  83.81492537] ; [39.81492537 17.18507463],0
v4,1,0.01985,5.42501,[273   7] ; [52  5],[270.02967359   9.97032641] ; [54.97032641  2.02967359],0
v1,1,0.028635,4.789449,[171 100] ; [26 29],[163.76380368 107.23619632] ; [33.23619632 21.76380368],0
r2,1,0.029729,4.724878,[270   8] ; [50  5],[267.14714715  10.85285285] ; [52.85285285  2.14714715],0
p3,1,0.033945,4.49745,[165 114] ; [25 32],[157.76785714 121.23214286] ; [32.23214286 24.76785714],0
p6,1,0.045483,4.000652,[129 150] ; [17 37],[122.32432432 156.67567568] ; [23.67567568 30.32432432],0
a4,1,0.050094,3.838321,[143 137] ; [21 36],[136.2611276 143.7388724] ; [27.7388724 29.2611276],0
s3,1,0.053981,3.71329,[205  72] ; [35 22],[199.04191617  77.95808383] ; [40.95808383 16.04191617],0
p12,1,0.060093,3.534823,[ 33 245] ; [ 2 55],[ 29.04477612 248.95522388] ; [ 5.95522388 51.04477612],0
u1,1,0.060562,3.521939,[ 72 209] ; [ 8 49],[ 66.50887574 214.49112426] ; [13.49112426 43.50887574],0
d1,1,0.066469,3.368145,[184  97] ; [30 27],[177.9112426 103.0887574] ; [36.0887574 20.9112426],0
a5,1,0.100498,2.697618,[229  52] ; [41 16],[224.46745562  56.53254438] ; [45.53254438 11.46745562],0
p5,1,0.10676,2.601538,[ 55 222] ; [ 6 50],[ 50.74174174 226.25825826] ; [10.25825826 45.74174174],0
s5,1,0.112481,2.519019,[112 160] ; [16 38],[106.79754601 165.20245399] ; [21.20245399 32.79754601],0
n1,1,0.119903,2.418583,[35 24] ; [ 6 10],[32.25333333 26.74666667] ; [8.74666667 7.25333333],0
p8,1,0.132069,2.268018,[156 120] ; [26 31],[150.84684685 125.15315315] ; [31.15315315 25.84684685],0
p7,1,0.132924,2.25802,[190  82] ; [34 23],[185.19148936  86.80851064] ; [38.80851064 18.19148936],0
n2,1,0.14348,2.14023,[48 12] ; [10  6],[45.78947368 14.21052632] ; [12.21052632  3.78947368],0
u2,1,0.14854,2.08718,[30 19] ; [10  2],[32.13114754 16.86885246] ; [7.86885246 4.13114754],0
n3,1,0.148915,2.083333,[36 24] ; [12  3],[38.4 21.6] ; [9.6 5.4],0
p1,1,0.174547,1.843455,[ 32 248] ; [ 3 53],[ 29.16666667 250.83333333] ; [ 5.83333333 50.16666667],0
d2,1,0.183046,1.772715,[159 120] ; [27 30],[154.44642857 124.55357143] ; [31.55357143 25.44642857],0
b4,1,0.191247,1.707982,[156 125] ; [37 20],[160.45266272 120.54733728] ; [32.54733728 24.45266272],0
b5,1,0.199103,1.64894,[164 117] ; [28 29],[159.62130178 121.37869822] ; [32.37869822 24.62130178],0
p2,1,0.225647,1.468095,[239  41] ; [45 12],[235.96439169  44.03560831] ; [48.03560831  8.96439169],0
a7,1,0.258863,1.274825,[196  85] ; [44 13],[199.52662722  81.47337278] ; [40.47337278 16.52662722],0
a3,1,0.284259,1.146612,[232  47] ; [44 13],[229.17857143  49.82142857] ; [46.82142857 10.17857143],0
r1,1,0.335777,0.92649,[240  40] ; [46 11],[237.62611276  42.37388724] ; [48.37388724  8.62611276],0
v2,1,0.350347,0.872201,[178  98] ; [30 22],[175.02439024 100.97560976] ; [32.97560976 19.02439024],0
b2,1,0.369189,0.806391,[ 99 110] ; [15 23],[ 96.46153846 112.53846154] ; [17.53846154 20.46153846],0
b3,1,0.369189,0.806391,[ 99 110] ; [15 23],[ 96.46153846 112.53846154] ; [17.53846154 20.46153846],0
s1,1,0.387288,0.74744,[ 12 265] ; [ 4 53],[ 13.26946108 263.73053892] ; [ 2.73053892 54.26946108],0
a2,1,0.448908,0.573408,[ 83 198] ; [14 43],[ 80.64201183 200.35798817] ; [16.35798817 40.64201183],0
u3,1,0.505538,0.443292,[33 16] ; [10  3],[33.98387097 15.01612903] ; [9.01612903 3.98387097],0
a8,1,0.520523,0.412857,[ 52 197] ; [ 9 44],[ 50.29470199 198.70529801] ; [10.70529801 42.29470199],0
b1,1,0.53367,0.387399,[116 165] ; [21 36],[113.8964497 167.1035503] ; [23.1035503 33.8964497],0
r4,1,0.564975,0.331163,[258  23] ; [51  6],[256.89053254  24.10946746] ; [52.10946746  4.89053254],0
p11,1,0.57866,0.308406,[226  55] ; [44 13],[224.46745562  56.53254438] ; [45.53254438 11.46745562],0
a6,1,0.63129,0.230316,[181  97] ; [39 18],[182.56716418  95.43283582] ; [37.43283582 19.56716418],0
d5,1,0.663738,0.189015,[231  47] ; [46 11],[229.86865672  48.13134328] ; [47.13134328  9.86865672],0
a1,1,0.675843,0.174843,[ 19 262] ; [ 3 54],[ 18.28994083 262.71005917] ; [ 3.71005917 53.28994083],0
d4,1,0.729625,0.119457,[239  39] ; [48  9],[238.16716418  39.83283582] ; [48.83283582  8.16716418],0
