Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,27.375895,[49 11] ; [ 2 14],[40.26315789 19.73684211] ; [10.73684211  5.26315789],1
a2,1,0.286374,1.13659,[15 45] ; [ 2 14],[13.42105263 46.57894737] ; [ 3.57894737 12.42105263],0
p12,1,0.30885,1.035586,[ 1 59] ; [ 1 15],[ 1.57894737 58.42105263] ; [ 0.42105263 15.57894737],0
s5,1,0.352019,0.866165,[14 43] ; [ 2 13],[12.66666667 44.33333333] ; [ 3.33333333 11.66666667],0
d4,1,0.355186,0.854844,[47 12] ; [11  5],[45.62666667 13.37333333] ; [12.37333333  3.62666667],0
n5,1,0.357273,0.847458,[37 22] ; [8 8],[35.4 23.6] ; [9.6 6.4],0
u1,1,0.357583,0.846364,[ 9 51] ; [ 1 15],[ 7.89473684 52.10526316] ; [ 2.10526316 13.89473684],0
a8,1,0.360199,0.8372,[14 40] ; [ 2 12],[12.70588235 41.29411765] ; [ 3.29411765 10.70588235],0
b5,1,0.371249,0.799481,[42 18] ; [13  3],[43.42105263 16.57894737] ; [11.57894737  4.42105263],0
n4,1,0.389365,0.740923,[40 19] ; [9 7],[38.54666667 20.45333333] ; [10.45333333  5.54666667],0
b2,1,0.390116,0.738579,[16 27] ; [2 7],[14.88461538 28.11538462] ; [3.11538462 5.88461538],0
b3,1,0.390116,0.738579,[16 27] ; [2 7],[14.88461538 28.11538462] ; [3.11538462 5.88461538],0
s4,1,0.424873,0.636797,[ 8 51] ; [ 1 15],[ 7.08 51.92] ; [ 1.92 14.08],0
p3,1,0.449372,0.572235,[21 39] ; [ 4 12],[19.73684211 40.26315789] ; [ 5.26315789 10.73684211],0
p6,1,0.473155,0.514598,[20 38] ; [ 4 12],[18.81081081 39.18918919] ; [ 5.18918919 10.81081081],0
n1,1,0.564144,0.332579,[13 11] ; [2 3],[12.4137931 11.5862069] ; [2.5862069 2.4137931],0
v2,1,0.6048,0.267817,[28 31] ; [6 9],[27.10810811 31.89189189] ; [6.89189189 8.10810811],0
s3,1,0.623193,0.241405,[33 25] ; [8 8],[32.13513514 25.86486486] ; [8.86486486 7.13513514],0
p4,1,0.637558,0.22195,[26 33] ; [ 6 10],[25.17333333 33.82666667] ; [6.82666667 9.17333333],0
v3,1,0.644891,0.212402,[14 41] ; [ 5 11],[14.71830986 40.28169014] ; [ 4.28169014 11.71830986],0
d2,1,0.70124,0.147185,[29 30] ; [7 9],[28.32 30.68] ; [7.68 8.32],0
a3,1,0.732372,0.116945,[42 17] ; [10  5],[41.45945946 17.54054054] ; [10.54054054  4.45945946],0
v1,1,0.754877,0.097479,[23 37] ; [6 8],[23.51351351 36.48648649] ; [5.48648649 8.51351351],0
p1,1,0.783635,0.075397,[ 5 55] ; [ 1 15],[ 4.73684211 55.26315789] ; [ 1.26315789 14.73684211],0
b4,1,0.786239,0.073548,[36 24] ; [9 7],[35.52631579 24.47368421] ; [9.47368421 6.52631579],0
n3,1,0.846922,0.037267,[19  6] ; [4 1],[19.16666667  5.83333333] ; [3.83333333 1.16666667],0
p2,1,1.0,0.0,[45 15] ; [12  4],[45. 15.] ; [12.  4.],0
