Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,157.813975,[41 84] ; [425  65],[94.71544715 30.28455285] ; [371.28455285 118.71544715],1
n6,1,0.0,48.040402,[79 45] ; [438  53],[104.24065041  19.75934959] ; [412.75934959  78.24065041],1
p11,1,0.0,26.962312,[76 50] ; [404  89],[97.70597738 28.29402262] ; [382.29402262 110.70597738],1
s7,1,2e-06,22.756876,[38 81] ; [264 204],[61.22316865 57.77683135] ; [240.77683135 227.22316865],1
a5,1,1.3e-05,19.012984,[82 44] ; [408  85],[99.74151858 26.25848142] ; [390.25848142 102.74151858],1
a8,1,1.6e-05,18.665717,[  2 113] ; [ 77 361],[16.42857143 98.57142857] ; [ 62.57142857 375.42857143],1
p4,1,2.2e-05,17.976598,[58 67] ; [328 162],[78.45528455 46.54471545] ; [307.54471545 182.45528455],1
d2,1,5.6e-05,16.232574,[50 76] ; [293 198],[70.04538088 55.95461912] ; [272.95461912 218.04538088],1
s8,1,0.000155,14.30768,[41 84] ; [253 236],[59.8534202 65.1465798] ; [234.1465798 254.8534202],1
p2,1,0.000157,14.287186,[92 32] ; [430  60],[105.42019544  18.57980456] ; [416.57980456  73.42019544],1
p6,1,0.000173,14.104971,[27 96] ; [195 290],[44.91118421 78.08881579] ; [177.08881579 307.91118421],1
p7,1,0.000215,13.692786,[61 59] ; [329 149],[78.26086957 41.73913043] ; [311.73913043 166.26086957],1
p3,1,0.000302,13.055954,[46 79] ; [269 221],[64.02439024 60.97560976] ; [250.97560976 239.02439024],1
a3,1,0.000445,12.332293,[81 45] ; [389 102],[95.98055105 30.01944895] ; [374.01944895 116.98055105],1
p10,1,0.001219,10.461185,[88 34] ; [414  75],[100.23567921  21.76432079] ; [401.76432079  87.23567921],0
u1,1,0.001906,9.638295,[ 16 110] ; [127 366],[29.1082391 96.8917609] ; [113.8917609 379.1082391],0
a4,1,0.002659,9.028099,[50 76] ; [269 223],[65.03883495 60.96116505] ; [253.96116505 238.03883495],0
a2,1,0.002716,8.98938,[ 23 103] ; [157 336],[36.63974152 89.36025848] ; [143.36025848 349.63974152],0
p5,1,0.003712,8.419479,[  5 119] ; [ 65 423],[ 14.18300654 109.81699346] ; [ 55.81699346 432.18300654],0
v3,1,0.004115,8.232227,[35 82] ; [211 263],[48.70050761 68.29949239] ; [197.29949239 276.70050761],0
v1,1,0.014671,5.955531,[56 65] ; [283 200],[67.91225166 53.08774834] ; [271.08774834 211.91225166],0
d1,1,0.020068,5.405987,[81 45] ; [368 125],[91.39579968 34.60420032] ; [357.60420032 135.39579968],0
s2,1,0.020249,5.390299,[54 71] ; [267 220],[65.56372549 59.43627451] ; [255.43627451 231.56372549],0
s4,1,0.020932,5.332449,[29 97] ; [ 70 413],[ 20.48275862 105.51724138] ; [ 78.51724138 404.48275862],0
n1,1,0.030428,4.68494,[11 34] ; [40 52],[16.75182482 28.24817518] ; [34.24817518 57.75182482],0
p9,1,0.037154,4.343352,[95 27] ; [416  70],[102.53618421  19.46381579] ; [408.46381579  77.53618421],0
s6,1,0.041927,4.138145,[78 46] ; [349 134],[87.22899506 36.77100494] ; [339.77100494 143.22899506],0
p8,1,0.052683,3.753944,[57 67] ; [269 214],[66.59637562 57.40362438] ; [259.40362438 223.59637562],0
p12,1,0.067074,3.353201,[  5 119] ; [ 44 443],[  9.94435352 114.05564648] ; [ 39.05564648 447.94435352],0
a1,1,0.087517,2.919458,[  2 124] ; [ 25 468],[  5.49596123 120.50403877] ; [ 21.50403877 471.49596123],0
r4,1,0.091269,2.851848,[116  10] ; [472  21],[119.68982229   6.31017771] ; [468.31017771  24.68982229],0
r3,1,0.098266,2.733458,[118   7] ; [476  13],[120.92833876   4.07166124] ; [473.07166124  15.92833876],0
a7,1,0.122588,2.383945,[102  24] ; [365 126],[95.36790924 30.63209076] ; [371.63209076 119.36790924],0
s5,1,0.135187,2.231904,[36 84] ; [178 299],[43.01507538 76.98492462] ; [170.98492462 306.01507538],0
b1,1,0.136267,2.219616,[40 86] ; [192 301],[47.22455574 78.77544426] ; [184.77544426 308.22455574],0
s3,1,0.152864,2.043439,[63 61] ; [281 204],[70.04269294 53.95730706] ; [273.95730706 211.04269294],0
p1,1,0.233611,1.418739,[  6 118] ; [ 39 451],[  9.08794788 114.91205212] ; [ 35.91205212 454.08794788],0
b2,1,0.237092,1.397802,[17 41] ; [119 199],[20.9787234 37.0212766] ; [115.0212766 202.9787234],0
b3,1,0.237092,1.397802,[17 41] ; [119 199],[20.9787234 37.0212766] ; [115.0212766 202.9787234],0
n2,1,0.257799,1.28054,[28 16] ; [68 25],[30.83211679 13.16788321] ; [65.16788321 27.83211679],0
u3,1,0.301105,1.069293,[31 13] ; [64 40],[28.24324324 15.75675676] ; [66.75675676 37.24324324],0
v4,1,0.409566,0.68006,[119   6] ; [474  16],[120.52845528   4.47154472] ; [472.47154472  17.52845528],0
d4,1,0.411774,0.673674,[112  14] ; [449  43],[114.37864078  11.62135922] ; [446.62135922  45.37864078],0
r2,1,0.429845,0.623242,[120   5] ; [475  13],[121.32952692   3.67047308] ; [473.67047308  14.32952692],0
b5,1,0.504014,0.446475,[79 47] ; [293 200],[75.72213247 50.27786753] ; [296.27786753 196.72213247],0
u2,1,0.612876,0.256008,[27 17] ; [58 44],[25.61643836 18.38356164] ; [59.38356164 42.61643836],0
b4,1,0.668893,0.1829,[76 50] ; [287 206],[73.8901454 52.1098546] ; [289.1098546 203.8901454],0
n3,1,0.671571,0.17977,[31 13] ; [68 24],[32.02941176 11.97058824] ; [66.97058824 25.02941176],0
a6,1,0.745672,0.105204,[87 39] ; [347 145],[88.48543689 37.51456311] ; [345.51456311 146.48543689],0
d3,1,0.837926,0.041839,[95 31] ; [376 117],[95.87399031 30.12600969] ; [375.12600969 117.87399031],0
s1,1,0.947978,0.004257,[  4 121] ; [ 15 471],[  3.88707038 121.11292962] ; [ 15.11292962 470.88707038],0
v2,1,0.961826,0.002291,[70 46] ; [289 188],[70.22596965 45.77403035] ; [288.77403035 188.22596965],0
