Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.000303,13.052164,[7 2] ; [418  10],[8.75286041 0.24713959] ; [416.24713959  11.75286041],1
n5,1,0.008487,6.927638,[4 5] ; [345  85],[7.15489749 1.84510251] ; [341.84510251  88.15489749],0
p7,1,0.03366,4.511872,[5 4] ; [353  73],[7.40689655 1.59310345] ; [350.59310345  75.40689655],0
a4,1,0.049888,3.845208,[1 8] ; [188 241],[3.88356164 5.11643836] ; [185.11643836 243.88356164],0
p10,1,0.052245,3.767915,[6 3] ; [379  51],[7.8929385 1.1070615] ; [377.1070615  52.8929385],0
n4,1,0.057664,3.603324,[5 4] ; [348  82],[7.23690205 1.76309795] ; [345.76309795  84.23690205],0
d1,1,0.058409,3.582006,[3 6] ; [276 155],[5.70681818 3.29318182] ; [273.29318182 157.70681818],0
s2,1,0.071327,3.252213,[2 7] ; [225 203],[4.67505721 4.32494279] ; [222.32494279 205.67505721],0
v1,1,0.099539,2.712912,[3 6] ; [256 167],[5.39583333 3.60416667] ; [253.60416667 169.39583333],0
b5,1,0.163643,1.940234,[3 6] ; [244 187],[5.05227273 3.94772727] ; [241.94772727 189.05227273],0
v3,1,0.167563,1.904614,[2 7] ; [190 229],[4.03738318 4.96261682] ; [187.96261682 231.03738318],0
u3,1,0.205866,1.600264,[1 3] ; [70 53],[2.23622047 1.76377953] ; [68.76377953 54.23622047],0
p4,1,0.224427,1.475835,[5 4] ; [316 113],[6.59589041 2.40410959] ; [314.40410959 114.59589041],0
s7,1,0.241121,1.374029,[3 6] ; [217 192],[4.73684211 4.26315789] ; [215.26315789 193.73684211],0
d3,1,0.267547,1.22928,[5 4] ; [311 119],[6.47835991 2.52164009] ; [309.52164009 120.47835991],0
a3,1,0.287982,1.129033,[5 4] ; [307 121],[6.42562929 2.57437071] ; [305.57437071 122.42562929],0
s6,1,0.319916,0.989289,[7 1] ; [299 119],[5.74647887 2.25352113] ; [300.25352113 117.74647887],0
n6,1,0.333805,0.934078,[7 2] ; [378  50],[7.92906178 1.07093822] ; [377.07093822  50.92906178],0
p6,1,0.336125,0.925155,[3 6] ; [211 215],[4.42758621 4.57241379] ; [209.57241379 216.42758621],0
a8,1,0.453255,0.5625,[2 6] ; [ 60 332],[1.24 6.76] ; [ 60.76 331.24],0
a6,1,0.465129,0.533524,[5 4] ; [288 141],[6.02054795 2.97945205] ; [286.97945205 142.02054795],0
p11,1,0.509242,0.435624,[7 2] ; [369  62],[7.69090909 1.30909091] ; [368.30909091  62.69090909],0
a7,1,0.562633,0.335166,[6 3] ; [323 107],[6.74487472 2.25512528] ; [322.25512528 107.74487472],0
b4,1,0.583332,0.30088,[6 3] ; [248 183],[5.19545455 3.80454545] ; [248.80454545 182.19545455],0
s4,1,0.617983,0.248713,[2 7] ; [ 68 356],[1.45496536 7.54503464] ; [ 68.54503464 355.45496536],0
p3,1,0.618298,0.248267,[5 4] ; [273 156],[5.71232877 3.28767123] ; [272.28767123 156.71232877],0
p5,1,0.621248,0.244117,[1 8] ; [ 75 356],[1.55454545 7.44545455] ; [ 74.44545455 356.55454545],0
s5,1,0.696597,0.152037,[3 6] ; [165 250],[3.56603774 5.43396226] ; [164.43396226 250.56603774],0
d4,1,0.711776,0.136509,[8 1] ; [362  67],[7.60273973 1.39726027] ; [362.39726027  66.60273973],0
d5,1,0.726538,0.122314,[7 2] ; [353  76],[7.39726027 1.60273973] ; [352.60273973  76.39726027],0
s8,1,0.736247,0.113453,[4 5] ; [214 213],[4.5 4.5] ; [213.5 213.5],0
p2,1,0.747781,0.103405,[8 1] ; [395  35],[8.261959 0.738041] ; [394.738041  35.261959],0
v2,1,0.790074,0.07087,[5 4] ; [250 167],[5.38732394 3.61267606] ; [249.61267606 167.38732394],0
b1,1,0.794184,0.068059,[3 6] ; [162 269],[3.375 5.625] ; [161.625 269.375],0
d2,1,0.804793,0.061083,[4 5] ; [209 221],[4.3667426 4.6332574] ; [208.6332574 221.3667426],0
u2,1,0.823075,0.049993,[2 2] ; [69 55],[2.21875 1.78125] ; [68.78125 55.21875],0
p12,1,0.852438,0.034599,[1 7] ; [ 45 385],[0.84018265 7.15981735] ; [ 45.15981735 384.84018265],0
r1,1,0.881171,0.022346,[8 1] ; [375  55],[7.85193622 1.14806378] ; [375.14806378  54.85193622],0
s3,1,0.895254,0.017334,[5 4] ; [246 180],[5.19310345 3.80689655] ; [245.80689655 180.19310345],0
p9,1,0.916362,0.011029,[8 1] ; [385  43],[8.09382151 0.90617849] ; [384.90617849  43.09382151],0
b2,1,0.917897,0.010626,[2 3] ; [ 97 160],[1.88931298 3.11068702] ; [ 97.11068702 159.88931298],0
b3,1,0.917897,0.010626,[2 3] ; [ 97 160],[1.88931298 3.11068702] ; [ 97.11068702 159.88931298],0
a5,1,0.983913,0.000407,[7 2] ; [334  97],[6.975 2.025] ; [334.025  96.975],0
