Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,69.135643,[ 33 133] ; [287 216],[79.40209268 86.59790732] ; [240.59790732 262.40209268],1
a3,1,0.0,65.446475,[81 83] ; [409  93],[120.66066066  43.33933934] ; [369.33933934 132.66066066],1
d1,1,0.0,57.968896,[ 57 109] ; [341 162],[98.75635277 67.24364723] ; [299.24364723 203.75635277],1
a4,1,0.0,53.763955,[ 35 131] ; [270 232],[75.79341317 90.20658683] ; [229.20658683 272.79341317],1
r1,1,0.0,32.150945,[107  58] ; [425  74],[132.19879518  32.80120482] ; [399.80120482  99.19879518],1
d5,1,0.0,29.596872,[113  52] ; [437  65],[136.05697151  28.94302849] ; [413.94302849  88.05697151],1
u1,1,0.0,28.667825,[  7 159] ; [114 389],[ 30.02391629 135.97608371] ; [ 90.97608371 412.02391629],1
d4,1,1e-06,24.041363,[119  47] ; [441  61],[139.16167665  26.83832335] ; [420.83832335  81.16167665],1
n4,1,1e-06,23.915467,[108  58] ; [416  85],[130.4107946  35.5892054] ; [393.5892054 107.4107946],1
a6,1,1.6e-05,18.61012,[92 74] ; [368 134],[114.31137725  51.68862275] ; [345.68862275 156.31137725],1
p4,1,2.3e-05,17.95041,[86 80] ; [350 151],[108.50974513  57.49025487] ; [327.49025487 173.50974513],1
p3,1,0.00031,13.006027,[70 96] ; [293 210],[90.07174888 75.92825112] ; [272.92825112 230.07174888],1
s8,1,0.000328,12.904387,[ 58 108] ; [255 245],[78.01501502 87.98498498] ; [234.98498498 265.01501502],1
v2,1,0.00066,11.600036,[73 85] ; [300 187],[91.37054264 66.62945736] ; [281.62945736 205.37054264],1
r4,1,0.001486,10.096132,[140  26] ; [466  37],[150.367713  15.632287] ; [455.632287  47.367713],0
s7,1,0.001641,9.913092,[66 94] ; [268 214],[83.23987539 76.76012461] ; [250.76012461 231.23987539],0
n6,1,0.003566,8.492432,[133  32] ; [445  53],[143.84615385  21.15384615] ; [434.15384615  63.84615385],0
d3,1,0.005463,7.719467,[102  62] ; [370 133],[116.05397301  47.94602699] ; [355.94602699 147.05397301],0
s5,1,0.006991,7.275402,[ 44 116] ; [190 293],[ 58.22706065 101.77293935] ; [175.77293935 307.22706065],0
p10,1,0.011478,6.38973,[143  22] ; [466  35],[150.87837838  14.12162162] ; [458.12162162  42.87837838],0
p7,1,0.013615,6.087336,[101  62] ; [356 137],[113.55335366  49.44664634] ; [343.44664634 149.55335366],0
s2,1,0.017402,5.65539,[74 92] ; [275 223],[87.25 78.75] ; [261.75 236.25],0
p11,1,0.017441,5.651418,[130  36] ; [433  70],[139.6980568  26.3019432] ; [423.3019432  79.6980568],0
b2,1,0.024764,5.040326,[25 61] ; [132 179],[34.01007557 51.98992443] ; [122.98992443 188.01007557],0
b3,1,0.024764,5.040326,[25 61] ; [132 179],[34.01007557 51.98992443] ; [122.98992443 188.01007557],0
v1,1,0.034863,4.451876,[80 80] ; [291 198],[91.46379045 68.53620955] ; [279.53620955 209.46379045],0
s6,1,0.036413,4.377664,[104  59] ; [355 135],[114.57427259  48.42572741] ; [344.42572741 145.57427259],0
v3,1,0.03923,4.250859,[ 53 108] ; [205 282],[64.10185185 96.89814815] ; [193.89814815 293.10185185],0
n5,1,0.076994,3.127242,[121  45] ; [395 102],[129.19457014  36.80542986] ; [386.80542986 110.19457014],0
p8,1,0.084993,2.966748,[87 77] ; [301 195],[96.41212121 67.58787879] ; [291.58787879 204.41212121],0
r2,1,0.085905,2.949492,[151  13] ; [472  22],[155.27659574   8.72340426] ; [467.72340426  26.27659574],0
r3,1,0.101305,2.684883,[155  10] ; [483  16],[158.53915663   6.46084337] ; [479.46084337  19.53915663],0
a1,1,0.13635,2.218671,[  4 162] ; [ 26 477],[  7.44394619 158.55605381] ; [ 22.55605381 480.44394619],0
p6,1,0.137542,2.205241,[ 58 104] ; [212 288],[66.07250755 95.92749245] ; [203.92749245 296.07250755],0
u4,1,0.148263,2.09003,[  1 165] ; [ 12 490],[  3.23053892 162.76946108] ; [  9.76946108 492.23053892],0
p12,1,0.158687,1.986694,[ 10 156] ; [ 48 453],[ 14.43478261 151.56521739] ; [ 43.56521739 457.43478261],0
a7,1,0.169999,1.882948,[114  50] ; [377 126],[120.72563718  43.27436282] ; [370.27436282 132.72563718],0
n2,1,0.389357,0.740948,[27 13] ; [71 24],[29.03703704 10.96296296] ; [68.96296296 26.03703704],0
a8,1,0.474026,0.512576,[ 20 133] ; [ 70 383],[ 22.72277228 130.27722772] ; [ 67.27722772 385.72277228],0
b1,1,0.50238,0.449906,[ 54 112] ; [178 325],[ 57.56651719 108.43348281] ; [174.43348281 328.56651719],0
n3,1,0.504729,0.44498,[28 12] ; [71 23],[29.55223881 10.44776119] ; [69.44776119 24.55223881],0
p1,1,0.512857,0.428234,[ 17 149] ; [ 43 459],[ 14.91017964 151.08982036] ; [ 45.08982036 456.91017964],0
s4,1,0.6057,0.266484,[ 29 136] ; [ 79 419],[ 26.87782805 138.12217195] ; [ 81.12217195 416.87782805],0
s1,1,0.66759,0.184434,[  5 160] ; [ 12 484],[  4.24357035 160.75642965] ; [ 12.75642965 483.24357035],0
n1,1,0.683709,0.165981,[13 27] ; [34 60],[14.02985075 25.97014925] ; [32.97014925 61.02985075],0
u3,1,0.703751,0.144599,[46 38] ; [53 39],[47.25 36.75] ; [51.75 40.25],0
p5,1,0.720338,0.128169,[ 21 145] ; [ 69 433],[ 22.36526946 143.63473054] ; [ 67.63473054 434.36526946],0
u2,1,0.72383,0.124853,[46 37] ; [54 39],[47.15909091 35.84090909] ; [52.84090909 40.15909091],0
b4,1,0.861305,0.030525,[96 70] ; [287 216],[95.03437967 70.96562033] ; [287.96562033 215.03437967],0
b5,1,0.890121,0.019086,[101  65] ; [303 200],[100.245142  65.754858] ; [303.754858 199.245142],0
v4,1,0.91673,0.010931,[159   6] ; [479  19],[158.77828054   6.22171946] ; [479.22171946  18.77828054],0
s3,1,0.927468,0.008287,[95 70] ; [287 208],[95.5 69.5] ; [286.5 208.5],0
